,Instability_index,y
Neg_929,36.09310344827586,0
Neg_955,33.34065934065932,0
Neg_1510,66.25098039215686,0
Neg_974,77.94512195121949,0
Neg_2768,44.3425,0
Neg_1142,46.62352941176471,0
Neg_1174,34.587804878048765,0
Neg_848,33.832432432432434,0
Neg_991,49.17843137254901,0
Neg_565,64.08292682926827,0
Neg_1973,25.58354430379747,0
Neg_1172,62.37066666666666,0
Neg_2450,10.542307692307691,0
Neg_2795,65.74038461538461,0
Neg_33,66.28865979381443,0
Neg_2216,162.64999999999998,0
Neg_2359,26.480000000000004,0
Neg_515,28.725490196078432,0
Neg_208,35.76419753086418,0
Neg_2503,91.73736263736264,0
Neg_2396,101.87142857142857,0
Neg_1670,31.068421052631574,0
Neg_8,40.60123456790122,0
Neg_1802,62.32552238805967,0
Neg_1617,72.088,0
