,Eisenberg,y
Neg_265,0.3384083077804242,0
Neg_273,0.3049185998123503,0
Neg_2305,0.1704707357750232,0
Neg_915,0.12410278937727,0
Neg_1945,0.0788698434079434,0
Neg_961,0.0561190951759506,0
Neg_2662,0.1003728560361772,0
Neg_1146,0.1030416704518685,0
Neg_1137,0.1866544708899965,0
Neg_41,0.1264348687007064,0
Neg_1496,0.0947292985790364,0
Neg_2270,0.0420325915172941,0
Neg_1721,0.0675746682759759,0
Neg_2196,0.1418311515962258,0
Neg_1988,0.0868425517111475,0
Neg_2464,0.0481861657249723,0
Neg_521,0.0303961730636064,0
Neg_1062,0.1483871207973499,0
Neg_899,0.1622475922975498,0
Neg_374,0.0938448348487899,0
Neg_2106,0.2217142745325693,0
Neg_3,0.0910788751641197,0
Neg_405,0.2812541589195587,0
Neg_1873,0.0777770489274748,0
Neg_2506,0.0720556716714393,0
Neg_2777,0.0274277889665938,0
Neg_762,0.1927121961350144,0
Neg_401,0.1783051603826026,0
Neg_1801,0.4639086641197049,0
Neg_2863,0.0416752802979357,0
Neg_2412,0.0849917268172394,0
Neg_1094,0.0180089876950335,0
Neg_1795,0.0862705703027735,0
Neg_1144,0.0472841067102359,0
Neg_1201,0.0871691091123453,0
Neg_2435,0.2025881294063565,0
Neg_252,0.1249390634896372,0
Neg_2676,0.0543216182321684,0
Neg_322,0.1761248322931441,0
Neg_1525,0.0799130966209662,0
Neg_1228,0.0530102235664303,0
Neg_2042,0.0497527302936728,0
Neg_2308,0.146498925508944,0
Neg_2157,0.0616209425721688,0
Neg_2159,0.0936344492581887,0
Neg_2734,0.1216235707998876,0
Neg_1207,0.0967838622995296,0
Neg_120,0.1037240365204484,0
Neg_2631,0.1467577900988609,0
Neg_595,0.1294271764530838,0
Neg_993,0.1193327392118093,0
Neg_1596,0.2956107842065878,0
Neg_2868,0.1095697247018345,0
Neg_579,0.2694827496130669,0
Neg_1663,0.2031823214280662,0
Neg_1040,0.1852957788448274,0
Neg_2240,0.0577923294662209,0
Neg_2349,0.1222509998256054,0
Neg_2207,0.0888256449450005,0
Neg_1153,0.2371611289029083,0
Neg_580,0.3688407628026014,0
Neg_2390,0.2783938855652215,0
Neg_1683,0.2582706987847393,0
Neg_2601,0.1724631767587977,0
Neg_2888,0.0865746151203781,0
Neg_1121,0.089507145700259,0
Neg_2688,0.1516661771510631,0
Neg_1493,0.2255244983325986,0
Neg_1272,0.1088488945623132,0
Neg_1242,0.1189587730827279,0
Neg_1292,0.2878089263724468,0
Neg_2398,0.0820566075456034,0
Neg_1990,0.1617011367601056,0
Neg_2241,0.4582979532962886,0
Neg_508,0.0277824316512648,0
Neg_307,0.0871416107199184,0
Neg_2448,0.0704985574395067,0
Neg_600,0.0994460412389683,0
Neg_601,0.1181618609046293,0
Neg_1217,0.0977726518183121,0
Neg_839,0.2820918499692076,0
Neg_682,0.1530188313335791,0
Neg_2187,0.127940956466237,0
Neg_2821,0.0906673733194783,0
Neg_2789,0.0233345259668614,0
Neg_169,0.1723007040586158,0
Neg_320,0.0150448123851205,0
Neg_2889,0.0841753019765483,0
Neg_17,0.2076594684215836,0
Neg_1714,0.0652204433984549,0
Neg_2605,0.2269548121799444,0
Neg_1527,0.0258358756170779,0
Neg_83,0.2722674875043347,0
Neg_2246,0.0937617011546184,0
Neg_114,0.2806357466445685,0
Neg_1808,0.1702237555597073,0
Neg_958,0.3032788984603927,0
Neg_2093,0.0758486083884985,0
Neg_1561,0.0345012899911425,0
Neg_1870,0.1373324977427663,0
Neg_1335,0.0528288205141515,0
Neg_1574,0.0741533551191796,0
Neg_2188,0.0862015557964672,0
Neg_608,0.253272772615003,0
Neg_1240,0.2325224542142776,0
Neg_2628,0.0301070601097916,0
Neg_1855,0.1152283249780598,0
Neg_1793,0.1516287901267517,0
Neg_2263,0.1653081239442571,0
Neg_2400,0.2085107117913663,0
Neg_1583,0.1443940072651731,0
Neg_410,0.3278705817845361,0
Neg_2849,0.1619337233894686,0
Neg_1389,0.0681514844180029,0
Neg_130,0.1210458281386544,0
Neg_2784,0.0561909405622003,0
Neg_2759,0.1952564846312806,0
Neg_2148,0.3076609789323816,0
Neg_2886,0.049021053508885,0
Neg_903,0.1066236410641449,0
Neg_2844,0.1883811584635525,0
Neg_1071,0.1233016453245817,0
Neg_2491,0.2366144688697777,0
Neg_2731,0.1980915375776989,0
Neg_1497,0.1294944281934089,0
Neg_2096,0.0732390499139143,0
Neg_2234,0.0919053757688987,0
Neg_263,0.0669611846324463,0
Neg_2409,0.2408644608050269,0
Neg_171,0.1566108833821277,0
Neg_2185,0.1825176783895062,0
Neg_1630,0.0738878633693757,0
Neg_239,0.2086700467789148,0
Neg_933,0.122990142382088,0
Neg_2276,0.0771104489930098,0
Neg_2707,0.1501155741689221,0
Neg_1971,0.3954254459351885,0
Neg_293,0.3465247475798942,0
Neg_766,0.0516117481439505,0
Neg_1208,0.2075772957526891,0
Neg_1076,0.0721414695579402,0
Neg_2860,0.1080212594162348,0
Neg_2048,0.1532897966011377,0
Neg_837,0.1944339852135012,0
Neg_2085,0.053424715013139,0
Neg_1812,0.1048132897497268,0
Neg_659,0.1169045492830848,0
Neg_2775,0.0238315798933754,0
Neg_807,0.1194009053885253,0
Neg_379,0.0747911151283446,0
Neg_683,0.1428674324325045,0
Neg_2124,0.0852587614196982,0
Neg_1239,0.0955176021618562,0
Neg_1478,0.1766688163538965,0
Neg_711,0.0761511690958374,0
Neg_1422,0.1419410544690766,0
Neg_2642,0.078724776296903,0
Neg_2243,0.050708501350887,0
Neg_419,0.1440823485846156,0
