,PAAC_Xc1.A,PAAC_Xc1.R,PAAC_Xc1.N,PAAC_Xc1.D,PAAC_Xc1.C,PAAC_Xc1.Q,PAAC_Xc1.E,PAAC_Xc1.G,PAAC_Xc1.H,PAAC_Xc1.I,PAAC_Xc1.L,PAAC_Xc1.K,PAAC_Xc1.M,PAAC_Xc1.F,PAAC_Xc1.P,PAAC_Xc1.S,PAAC_Xc1.T,PAAC_Xc1.W,PAAC_Xc1.Y,PAAC_Xc1.V,PAAC_Xc2.lambda1,PAAC_Xc2.lambda2,PAAC_Xc2.lambda3,y
Neg_541,0.0,0.0,0.0,0.7856364977998663,0.7856364977998663,1.5712729955997329,0.0,1.5712729955997329,0.0,1.5712729955997329,0.7856364977998663,0.7856364977998663,0.7856364977998663,0.7856364977998663,0.0,0.0,0.7856364977998663,0.0,0.7856364977998663,0.7856364977998663,0.0539390081333014,0.0859381018171526,0.0744863922496797,0
Neg_624,1.5779981484594303,0.7889990742297152,0.7889990742297152,0.0,1.5779981484594303,1.5779981484594303,1.5779981484594303,1.5779981484594303,0.7889990742297152,0.7889990742297152,1.5779981484594303,0.0,0.0,3.1559962969188606,1.5779981484594303,0.7889990742297152,0.7889990742297152,0.0,0.7889990742297152,1.5779981484594303,0.0774818291036355,0.0626959515463259,0.0708231451203233,0
Neg_2108,1.6406459109285412,1.6406459109285412,1.6406459109285412,0.8203229554642706,3.2812918218570823,3.2812918218570823,0.0,2.460968866392812,2.460968866392812,4.101614777321353,6.562583643714165,0.0,1.6406459109285412,3.2812918218570823,3.2812918218570823,4.921937732785624,2.460968866392812,0.0,1.6406459109285412,3.2812918218570823,0.0549199282262866,0.0587885137305246,0.065968602578918,0
Neg_2808,3.8074409591009153,6.091905534561465,0.0,3.8074409591009153,3.0459527672807325,0.7614881918201831,2.2844645754605493,3.8074409591009153,1.5229763836403662,1.5229763836403662,9.137858301842195,0.7614881918201831,0.0,2.2844645754605493,3.0459527672807325,5.330417342741281,1.5229763836403662,2.2844645754605493,0.7614881918201831,4.5689291509210985,0.0869960100767414,0.0616778227804017,0.0898379753226737,0
Neg_2794,1.5383223441588292,2.307483516238244,0.0,2.307483516238244,2.307483516238244,0.0,3.8458058603970726,4.614967032476487,0.7691611720794146,0.7691611720794146,2.307483516238244,0.7691611720794146,0.7691611720794146,1.5383223441588292,3.0766446883176584,5.384128204555902,3.0766446883176584,0.7691611720794146,0.0,0.0,0.0806165698022265,0.0824882854955428,0.067733972622816,0
Neg_2286,1.600407299593062,1.600407299593062,0.800203649796531,4.801221898779186,2.400610949389593,4.001018248982655,4.001018248982655,3.200814599186124,0.0,3.200814599186124,8.802240147761841,9.602443797558372,0.0,0.0,9.602443797558372,4.801221898779186,4.001018248982655,0.800203649796531,0.800203649796531,2.400610949389593,0.0625533416198139,0.0700141447458391,0.0672288638378158,0
Neg_373,6.401209362416412,2.4004535109061544,4.000755851510258,3.200604681208206,4.000755851510258,4.800907021812309,2.4004535109061544,1.600302340604103,0.0,7.201360532718463,8.801662873322567,0.8001511703020515,1.600302340604103,7.201360532718463,0.0,4.800907021812309,6.401209362416412,2.4004535109061544,0.8001511703020515,5.60105819211436,0.0615772420839522,0.0758414495633193,0.0624301380506768,0
Neg_2612,0.0,2.320896129023016,2.320896129023016,3.86816021503836,0.0,3.094528172030688,3.86816021503836,6.962688387069048,0.0,3.86816021503836,4.641792258046031,5.415424301053704,0.0,1.547264086015344,3.86816021503836,3.86816021503836,4.641792258046031,0.0,3.094528172030688,6.962688387069048,0.0834789813939504,0.0646820423462112,0.0782069332521664,0
Neg_937,2.2954744340704867,3.0606325787606488,1.5303162893803244,6.886423302211459,0.0,2.2954744340704867,4.590948868140973,5.356107012831135,0.7651581446901622,6.886423302211459,4.590948868140973,2.2954744340704867,0.7651581446901622,3.0606325787606488,1.5303162893803244,3.825790723450811,4.590948868140973,3.825790723450811,0.7651581446901622,3.0606325787606488,0.0760063117442698,0.0877943965364878,0.0710411470290801,0
Neg_1345,0.7765931500794924,4.659558900476955,0.7765931500794924,3.106372600317969,0.7765931500794924,3.106372600317969,2.329779450238477,2.329779450238477,0.7765931500794924,2.329779450238477,6.212745200635939,2.329779450238477,1.5531863001589847,2.329779450238477,2.329779450238477,1.5531863001589847,3.882965750397462,0.0,3.106372600317969,3.106372600317969,0.069347897166443,0.0772935061245932,0.0767654466294713,0
