,Hopp_woods,y
Neg_2220,0.1135143669533287,0
Neg_262,0.1006880419074339,0
Neg_1888,0.468535218616584,0
Neg_2552,0.1804215045777285,0
Neg_1340,0.2397631117469645,0
Neg_1753,0.4725363326680633,0
Neg_941,0.1380311472726205,0
Neg_689,0.1378681710002921,0
Neg_403,0.1228291694137413,0
Neg_2524,0.1385464118122405,0
Neg_1006,0.2197460707024866,0
Neg_89,0.525729513741597,0
Neg_1956,0.4204923948225076,0
Neg_2723,0.0504255209790984,0
Neg_34,0.1631619507751114,0
Neg_757,0.4431011281923842,0
Neg_1170,0.6050691365767201,0
Neg_1405,0.0978704561378967,0
Neg_1634,0.3123225435089709,0
Neg_835,0.2564146115217884,0
Neg_1809,0.1535034033119244,0
Neg_296,0.2009158695208535,0
Neg_1989,0.0861816012837463,0
Neg_636,0.1771668304396478,0
Neg_1350,0.2505265610317195,0
Neg_160,0.3018006702581974,0
Neg_1524,0.1287841730041986,0
Neg_836,0.1513363133581113,0
Neg_1885,0.143803025364506,0
Neg_1723,0.2026234844304324,0
Neg_1139,0.2313327310057379,0
Neg_531,0.1203072460734122,0
Neg_131,0.1675099772585571,0
Neg_226,0.2485205390546049,0
Neg_2031,0.0756306964438281,0
Neg_1050,0.1870270115678114,0
Neg_2215,0.3413704804907386,0
Neg_1008,0.4500030073754464,0
Neg_755,0.239919337981766,0
Neg_1309,0.3691804028023869,0
Neg_1348,0.1533755715195943,0
Neg_2829,0.2145399834541327,0
Neg_1281,0.1352295906221865,0
Neg_2879,0.1525328562754126,0
Neg_2182,0.1280823061730064,0
Neg_513,0.4999826122982647,0
Neg_2222,0.132970276710186,0
Neg_2348,0.0711323440529447,0
Neg_549,0.6141822994693549,0
Neg_2669,0.494253318846357,0
Neg_1248,0.3314922916408123,0
Neg_19,0.2394125406339675,0
Neg_1763,0.1049578579949049,0
Neg_2832,0.2861223183263358,0
Neg_1992,0.1348379378736216,0
Neg_2675,0.3115755474511941,0
Neg_203,0.3358593380032748,0
Neg_2314,0.1695423242767355,0
Neg_460,0.3099029795086507,0
Neg_248,0.1153187129546006,0
Neg_418,0.0976442509147952,0
Neg_1007,0.0615801842357658,0
Neg_2178,0.0560376341673794,0
Neg_537,0.1221998110388499,0
Neg_97,0.0946749554589623,0
Neg_1719,0.4224420224726293,0
Neg_1777,0.2040476797436276,0
Neg_771,0.25181778429142,0
Neg_2070,0.2104356192931497,0
Neg_1418,0.2074505874726244,0
Neg_1167,0.1591984162871872,0
Neg_2477,0.1715507909586115,0
Neg_715,0.1456535481062159,0
Neg_616,0.2317247525367961,0
Neg_558,0.2404815329766085,0
Neg_64,0.289933127676751,0
Neg_1316,0.3588709728399063,0
Neg_1507,0.1427639091721048,0
Neg_1101,0.0069488475569196,0
Neg_1796,0.0787307667486529,0
Neg_1223,0.1811141263592665,0
Neg_538,0.2355921192785492,0
Neg_302,0.0680699205172438,0
Neg_200,0.2490106497099898,0
Neg_1730,0.2162369406234779,0
Neg_876,0.09255175568274,0
Neg_326,0.4627145264585845,0
Neg_1436,0.0658854355746671,0
Neg_727,0.1410328828502604,0
Neg_1831,0.1585372502105352,0
Neg_900,0.5923843062365204,0
Neg_1637,0.1846226877784808,0
Neg_2635,0.0977771170032593,0
Neg_2454,0.1382588506473051,0
Neg_1216,0.2070597829048181,0
Neg_2191,0.3038753133853303,0
Neg_1275,0.3996660406424654,0
Neg_2151,0.0949347751400752,0
Neg_1402,0.6012306338478625,0
Neg_717,0.3207156097993635,0
Neg_1862,0.0882996178821084,0
Neg_158,0.3361938920535947,0
Neg_1740,0.2620105340530243,0
Neg_1424,0.1389685322760724,0
Neg_943,0.4183341577375453,0
Neg_1688,0.4944947479738803,0
Neg_148,0.1112209405550361,0
Neg_2796,0.144412504897818,0
Neg_1887,0.2923326039065914,0
Neg_2811,0.2160207572975356,0
Neg_859,0.0862426401838253,0
Neg_2155,0.1838092878920993,0
Neg_2045,0.0356803222162174,0
Neg_1104,0.1710520647224598,0
Neg_2638,0.2185612138874443,0
Neg_962,0.2394014668624148,0
Neg_2828,0.1833615915381589,0
Neg_1944,0.326149934295725,0
Neg_523,0.682492470070731,0
Neg_1319,0.2679333785268094,0
Neg_562,0.0426725747846557,0
Neg_2456,0.1872062387075599,0
Neg_1500,0.473786148284481,0
Neg_1913,0.5912279979906404,0
Neg_286,0.2739990338228492,0
Neg_2871,0.2298622956952339,0
Neg_456,0.1493677437579266,0
Neg_984,0.4003219616522943,0
Neg_1837,0.2680202714825259,0
Neg_2617,0.0584423940672113,0
Neg_139,0.360449587807797,0
Neg_1815,0.2200171817300401,0
Neg_1157,0.2503558499814715,0
Neg_1317,0.286119794767903,0
Neg_2405,0.0863126589692975,0
Neg_45,0.1148975656951957,0
Neg_1797,0.0785426325118276,0
Neg_2769,0.1342043771879692,0
Neg_1390,0.1527293400201841,0
Neg_1018,0.1847029910231925,0
Neg_602,0.1497022950593751,0
Neg_182,0.053476159909103,0
Neg_1056,0.323863406587515,0
Neg_2567,0.2246013669307709,0
Neg_849,0.2737298457970369,0
Neg_2338,0.4002225414440091,0
Neg_422,0.1266854644674935,0
Neg_1421,0.4264062793027542,0
Neg_2439,0.2880669626102677,0
Neg_563,0.152984940722968,0
Neg_1622,0.3973845370653608,0
Neg_1578,0.302268505055128,0
Neg_1939,0.1008813398619639,0
Neg_163,0.1094435914441198,0
Neg_287,0.6165462218867342,0
Neg_787,0.2636047549388781,0
Neg_1846,0.2222445812791256,0
Neg_1280,0.1260103007152047,0
Neg_1918,0.3377853041706956,0
Neg_999,0.348990260971504,0
Neg_314,0.1292044678916905,0
Neg_2192,0.1003167879551948,0
Neg_605,0.1426517805404713,0
Neg_413,0.4188172409084048,0
Neg_1861,0.2183316567895612,0
Neg_342,0.9562105769103354,0
Neg_398,0.1609877010295769,0
Neg_96,0.0784600464627732,0
Neg_1924,0.4692608622846602,0
Neg_592,0.5543095671399886,0
Neg_1985,0.3230546091275693,0
Neg_1045,0.2650843367020015,0
Neg_2542,0.4713768348633454,0
Neg_2165,0.1028907127583696,0
Neg_1526,0.131728726140671,0
Neg_2709,0.2500751788756913,0
Neg_2230,0.3250011969631609,0
Neg_2137,0.1834412892144081,0
Neg_2068,0.2483895655096603,0
Neg_2163,0.3615843610604697,0
Neg_2247,0.1923771005481295,0
Neg_529,0.0286038588086203,0
Neg_936,0.0762660675035048,0
Neg_2418,0.1082317125963957,0
Neg_2487,0.3203237136590755,0
Neg_703,0.3672112177485278,0
Neg_1742,0.2147080747738538,0
Neg_305,0.2705632564070133,0
Neg_1078,0.2000106518869802,0
Neg_1672,0.0783409986350299,0
Neg_2568,0.2857202258306947,0
Neg_1911,0.2516572133404171,0
Neg_2397,0.1475689981974008,0
Neg_992,0.0293088218599599,0
Neg_1161,0.3376933729306198,0
Neg_2581,0.2627203297573934,0
Neg_701,0.1951307981909987,0
Neg_464,0.0882460463179229,0
Neg_1692,0.2048044961931558,0
Neg_774,0.2837011647938771,0
Neg_2620,0.0185223113738097,0
Neg_979,0.0884891277609752,0
Neg_2827,0.0732678836825581,0
Neg_2729,0.2024683772900701,0
Neg_2277,0.3106861537003845,0
Neg_1632,0.0382745413456089,0
Neg_2756,0.8543732065383499,0
Neg_1898,0.1308928284077464,0
Neg_1391,0.2003063423006244,0
Neg_1059,0.2463824014645398,0
Neg_1746,0.223878945122983,0
Neg_1847,0.1927599048669106,0
Neg_1490,0.1618556057762187,0
Neg_450,0.543510679980299,0
Neg_1448,0.2321622586650845,0
Neg_2410,0.3530662924196385,0
Neg_1301,0.1389139251742347,0
Neg_696,0.2579315216656772,0
Neg_2757,0.2782753561830068,0
Neg_815,0.2568385136270254,0
Neg_890,0.1954425022242217,0
Neg_2049,0.0372969409555472,0
Neg_634,0.3329324843486096,0
Neg_1241,0.0954210487496779,0
Neg_1265,0.1767294838504639,0
Neg_1145,0.2222022502633176,0
Neg_364,0.5889189092675681,0
Neg_2428,0.2866870498388032,0
Neg_2873,0.0869057293904835,0
Neg_2762,0.2644229399621582,0
Neg_1932,0.205821432850064,0
Neg_218,0.5176281652075956,0
Neg_1471,0.142894068237683,0
Neg_211,0.2522314283261966,0
Neg_88,0.2082095284217887,0
Neg_1800,0.1292617656556361,0
Neg_1995,0.46177076815654,0
Neg_2231,0.3438217067460642,0
Neg_1090,0.2976476809898418,0
Neg_1457,0.2807592808444065,0
Neg_795,0.3253669448010515,0
Neg_1614,0.3073123671949404,0
Neg_732,0.0696212089380589,0
Neg_2025,0.1697786572281361,0
Neg_2088,0.127654223066473,0
Neg_2527,0.2284919372400903,0
Neg_2021,0.2156318213129451,0
Neg_2570,0.3274723763406741,0
Neg_215,0.3161176872151288,0
Neg_2516,0.0622932734728713,0
Neg_1712,0.0615018337507138,0
Neg_2010,0.2230389101502456,0
Neg_1285,0.358726403555955,0
Neg_2834,0.2861986567552685,0
Neg_2013,0.2072428507666239,0
Neg_945,0.0297396911520068,0
Neg_1787,0.1169307169238467,0
Neg_935,0.3349337197518698,0
Neg_2099,0.2141755006329881,0
Neg_2179,0.1777019668861654,0
Neg_2726,0.2378918058477774,0
Neg_1484,0.1146060125852001,0
Neg_2381,0.1458042747173342,0
Neg_1458,0.1307550892015752,0
Neg_216,0.3981234348199539,0
Neg_2725,0.3775898073814371,0
Neg_406,0.1594804660228118,0
Neg_1363,0.1447185525052949,0
Neg_1311,0.2172208010004662,0
Neg_1149,0.9801219971723064,0
Neg_1218,0.3390484110979733,0
Neg_1597,0.0550357294707925,0
Neg_2745,0.3375101025820728,0
Neg_1477,0.1321896260197174,0
Neg_2803,0.3533172538804502,0
Neg_104,0.3053299955520063,0
Neg_1900,0.1564448404227107,0
Neg_2586,0.0059505351086161,0
Neg_2050,0.1072640730503093,0
Neg_1069,0.7557939845783663,0
Neg_336,0.2525532171819864,0
Neg_2260,0.1503085020408418,0
Neg_1733,0.1500229852981492,0
Neg_1555,0.4655509004718101,0
Neg_2329,0.3950842753038909,0
Neg_1878,0.4268897644844394,0
Neg_1893,0.1885761587678687,0
Neg_1716,0.2688460570380193,0
Neg_2322,0.6127453950795855,0
Neg_101,0.0622916448222341,0
Neg_16,0.3120720989339416,0
Neg_31,0.2533733294158242,0
Neg_240,0.4309242358172688,0
Neg_1117,0.0566711586850375,0
Neg_2262,0.2486487050193025,0
Neg_2861,0.203022943059717,0
Neg_1225,0.2062025465712986,0
Neg_261,0.1869260258479478,0
Neg_609,0.4147472625636321,0
Neg_1352,0.2879133525526148,0
Neg_733,0.5627658486959749,0
Neg_2593,0.1699550964133533,0
Neg_2259,0.405650909546123,0
Neg_1785,0.2209108126219131,0
Neg_847,0.0636567181679933,0
Neg_684,0.0178387170080951,0
Neg_1411,0.1214728463865572,0
Neg_680,0.2927802863327801,0
Neg_502,0.297799767324373,0
Neg_1097,0.3148169811170295,0
Neg_1826,0.133971753171967,0
Neg_702,0.1089741104672701,0
Neg_1626,0.0457617162778444,0
Neg_2358,0.1750483871283799,0
Neg_1026,0.1853703563493272,0
Neg_82,0.0469228493529225,0
Neg_509,0.2839025069159464,0
Neg_1235,0.1321405655046582,0
Neg_2118,0.3095913281653718,0
Neg_1303,0.1710609840555072,0
Neg_72,0.2466349040228943,0
Neg_1147,0.3118087337331577,0
Neg_2437,0.5623373740325829,0
Neg_1770,0.1948951378678276,0
Neg_177,0.2410896648055282,0
Neg_978,0.2441605292477893,0
Neg_724,0.677869757313731,0
Neg_1766,0.241852035915424,0
Neg_868,0.0083749863674185,0
Neg_1825,0.1434704936042294,0
Neg_2020,0.1056283750828712,0
Neg_1628,0.3757697147990989,0
Neg_892,0.1207569504165465,0
Neg_2692,0.5108152720910051,0
Neg_512,0.4225986682356866,0
Neg_2128,0.0968258593114158,0
Neg_1647,0.491164433108729,0
Neg_2419,0.506170950873397,0
Neg_2659,0.219300819640058,0
Neg_1214,0.233797802840399,0
Neg_411,0.3424804248820788,0
Neg_2321,0.2196500483073279,0
Neg_1384,0.2811163355234891,0
Neg_1489,0.0947268010730645,0
Neg_2666,0.1834658547624026,0
Neg_1905,0.0785771148018295,0
Neg_55,0.3090480802478562,0
Neg_1178,0.3830525315463643,0
Neg_2369,0.2015543482474975,0
Neg_1,0.1320512500761845,0
Neg_1999,0.6360016498511195,0
Neg_1883,0.1568331447135532,0
Neg_1643,0.6363795492510679,0
Neg_2885,0.9261497314273768,0
Neg_1786,0.0949097815627946,0
Neg_1933,0.1456167095487759,0
Neg_814,0.1926667316220336,0
Neg_1593,0.4381081422224838,0
Neg_1298,0.2158828023203317,0
Neg_285,0.1671261892270452,0
Neg_2792,0.4704104912527921,0
Neg_2154,0.2261095868463609,0
Neg_1689,0.048619314766122,0
Neg_603,0.291266306173839,0
Neg_1021,0.369160290322207,0
Neg_1820,0.2495214906413677,0
Neg_222,0.101205726525154,0
Neg_256,0.5756698415137933,0
Neg_704,0.3289969725308458,0
Neg_144,0.1257152978129781,0
Neg_2067,0.0324764475558679,0
Neg_1406,0.3096804569208027,0
Neg_2616,0.2847982199656971,0
Neg_648,0.2405028280444103,0
Neg_2774,0.2406788958189394,0
Neg_292,0.166785672235651,0
Neg_2667,0.2112345810522204,0
Neg_257,0.3185784272683798,0
Neg_1768,0.1473012063881021,0
Neg_2249,0.1582642277115533,0
Neg_779,0.1187032848244453,0
Neg_2513,0.1456439748450207,0
Neg_2425,0.0425656027578252,0
Neg_2272,0.2270074840941298,0
Neg_361,0.2057358557819806,0
Neg_1745,0.6154233662501134,0
Neg_2902,0.1790598891152036,0
Neg_808,0.2945489134595741,0
Neg_407,0.1820938525528781,0
Neg_191,0.1461462786318548,0
Neg_1737,0.1882506022831382,0
Neg_1001,0.102697998938142,0
Neg_2120,0.1185455450267272,0
Neg_960,0.1565970848237372,0
Neg_1356,0.0451142790534729,0
Neg_1764,0.3823130015960453,0
Neg_901,0.2522046358139519,0
Neg_2556,0.1092554228575482,0
Neg_303,0.1353528723875912,0
Neg_654,0.1925693353741224,0
Neg_251,0.1742661906777988,0
Neg_1958,0.1020112746248397,0
Neg_2857,0.1282035176170658,0
Neg_1824,0.1233105658013697,0
Neg_9,0.5047454827876919,0
Neg_1397,0.122097865837582,0
Neg_1841,0.3448378112461856,0
Neg_1197,0.2093653566526796,0
Neg_1357,0.1167653917336188,0
Neg_2898,0.1204416394664112,0
Neg_2132,0.6248682471487353,0
Neg_647,0.2373046352765242,0
Neg_2646,0.4193849907254695,0
Neg_476,0.2862953449582576,0
Neg_231,0.2438819052945729,0
Neg_451,0.1142012935909784,0
Neg_1073,0.3600383437893531,0
Neg_7,0.1537973267722987,0
Neg_1877,0.155016010886016,0
Neg_2912,0.2017208172991703,0
Neg_1968,0.1797923747451626,0
Neg_2590,0.2155885795422596,0
Neg_2781,0.1354787188824804,0
Neg_940,0.4019633840932878,0
Neg_459,0.150476022747615,0
Neg_1657,0.3002946153546518,0
Neg_2544,0.3241492435750654,0
Neg_2345,0.1631064645370869,0
Neg_2406,0.1884460086551085,0
Neg_2060,0.0471779643038336,0
Neg_2697,0.4113720567951325,0
Neg_1979,0.0939266713280983,0
Neg_875,0.4071121113126859,0
Neg_798,0.2074338876309965,0
Neg_2520,0.4447301377090204,0
Neg_2252,0.0529212851387016,0
Neg_1502,0.2348228318682966,0
Neg_2316,0.1288033349688519,0
Neg_2282,0.107033273020914,0
Neg_2664,0.2087492867761688,0
Neg_1274,0.6713446224300926,0
Neg_1290,0.1822378121676999,0
Neg_299,0.2379033480049377,0
Neg_2528,0.1621786341623234,0
Neg_1387,0.0736490366792044,0
Neg_13,0.1538285088111592,0
Neg_586,0.156733608585489,0
Neg_1691,0.2084161860386373,0
Neg_629,0.0447352741878224,0
Neg_1089,0.0663810516166497,0
Neg_2884,0.2768490107792098,0
Neg_2610,0.0732204515250705,0
Neg_470,0.1846238130153835,0
Neg_1649,0.3468081797255076,0
Neg_1177,0.3024666015581977,0
Neg_2447,0.4486632740075337,0
Neg_10,0.3802341321099186,0
Neg_2623,0.1413163467641016,0
Neg_265,0.7899402024999671,0
Neg_273,0.5606487970689787,0
Neg_2305,0.2477739851720757,0
Neg_915,0.2204678449109294,0
Neg_1945,0.1121488029215345,0
Neg_961,0.1521150794224812,0
Neg_2662,0.2689585816092152,0
Neg_1146,0.1395906091368043,0
Neg_1137,0.2845832798004732,0
Neg_41,0.233424187052392,0
Neg_1496,0.2738172828128323,0
Neg_2270,0.1191118300953327,0
Neg_1721,0.1510667918070002,0
Neg_2196,0.2903011340010225,0
Neg_1988,0.1701536535266108,0
Neg_2464,0.0817216619293836,0
Neg_521,0.1240000616454948,0
Neg_1062,0.2690226760788561,0
Neg_899,0.2878615328357264,0
Neg_374,0.0545329049739469,0
Neg_2106,0.3241935752277488,0
Neg_3,0.1870563270830274,0
Neg_405,0.7204239132452717,0
Neg_1873,0.3218788319196253,0
Neg_2506,0.2548042672836894,0
Neg_2777,0.1733791816341775,0
Neg_762,0.3038461711643763,0
Neg_401,0.2022909668883726,0
Neg_1801,0.5605641815451524,0
Neg_2863,0.1996008004174981,0
Neg_2412,0.2177820713367481,0
Neg_1094,0.1202613928633315,0
Neg_1795,0.4079954636761846,0
Neg_1144,0.3016322805031995,0
Neg_1201,0.2066977962270282,0
Neg_2435,0.2840387091528434,0
Neg_252,0.2128970434979766,0
Neg_2676,0.2419224688849061,0
Neg_322,0.4092043770984223,0
Neg_1525,0.146049703005697,0
Neg_1228,0.2383783218055034,0
Neg_2042,0.2192625282132666,0
Neg_2308,0.1300122738508396,0
Neg_2157,0.1228632885553021,0
Neg_2159,0.1371601325942572,0
Neg_2734,0.3018733850286721,0
Neg_1207,0.1951603163023962,0
Neg_120,0.2728725444416149,0
Neg_2631,0.1785981966221239,0
Neg_595,0.0622086531580875,0
Neg_993,0.2155825701892985,0
Neg_1596,0.4951936687902217,0
Neg_2868,0.3847611623651486,0
Neg_579,0.4031913997742056,0
Neg_1663,0.4441251481176497,0
Neg_1040,0.3183502130204035,0
Neg_2240,0.125746993847232,0
Neg_2349,0.0988983502569451,0
Neg_2207,0.1701368534331122,0
Neg_1153,0.4423117809221316,0
Neg_580,0.5002500755925622,0
Neg_2390,0.4686723609480998,0
Neg_1683,0.3575450702370881,0
Neg_2601,0.3053716623470465,0
Neg_2888,0.0909122286338838,0
Neg_1121,0.2594000721516035,0
Neg_2688,0.1746142753684861,0
Neg_1493,0.5333997852565511,0
Neg_1272,0.0911979595218991,0
Neg_1242,0.1969740501389562,0
Neg_1292,0.6026773247029589,0
Neg_2398,0.2238008936314509,0
Neg_1990,0.53017610427955,0
Neg_2241,0.6340114422366557,0
Neg_508,0.1413704018812071,0
Neg_307,0.2716995415379015,0
Neg_2448,0.1653889507540143,0
Neg_600,0.1304599294849695,0
Neg_601,0.0742682733316428,0
Neg_1217,0.311270620307992,0
Neg_839,0.4626478153987916,0
Neg_682,0.337532621868802,0
Neg_2187,0.2070243480951605,0
Neg_2821,0.1894027528824463,0
Neg_2789,0.116851914510271,0
Neg_169,0.3160091634969647,0
Neg_320,0.0795797307806723,0
Neg_2889,0.1531517941963956,0
Neg_17,0.3603253829445452,0
Neg_1714,0.0645294783962687,0
Neg_2605,0.4459637270753969,0
Neg_1527,0.3822182941257553,0
Neg_83,0.2367194655771276,0
Neg_2246,0.1613870419177586,0
Neg_114,0.4247116318081591,0
Neg_1808,0.4151451563980153,0
Neg_958,0.7456142795641467,0
Neg_2093,0.1065179531870853,0
Neg_1561,0.0157361383370966,0
Neg_1870,0.2284444289097825,0
Neg_1335,0.1811722325641262,0
Neg_1574,0.1261865483478212,0
Neg_2188,0.2775555852545699,0
Neg_608,0.4465979571935506,0
Neg_1240,0.1594822773300909,0
Neg_2628,0.1950599414968469,0
Neg_1855,0.1010268433744962,0
Neg_1793,0.0906599690753674,0
Neg_2263,0.1816292415289445,0
Neg_2400,0.3502387916127602,0
Neg_1583,0.5358636964043492,0
Neg_410,0.8222078649774954,0
Neg_2849,0.2033785298677837,0
Neg_1389,0.0972171114667771,0
Neg_130,0.2010970911877106,0
Neg_2784,0.0758452435241274,0
Neg_2759,0.330208323688085,0
Neg_2148,0.4973217471437442,0
Neg_2886,0.0850795793722437,0
Neg_903,0.046512259088743,0
Neg_2844,0.1811946540791436,0
Neg_1071,0.2873088135805811,0
Neg_2491,0.5345613744614975,0
Neg_2731,0.3692701975633236,0
Neg_1497,0.2936285729997745,0
Neg_2096,0.1748430096428277,0
Neg_2234,0.0946750933483061,0
Neg_263,0.1181067363976873,0
Neg_2409,0.3982939255443742,0
Neg_171,0.3257182774893467,0
Neg_2185,0.2695530855399418,0
Neg_1630,0.205724484817062,0
Neg_239,0.3416964601768845,0
Neg_933,0.1520236418641447,0
Neg_2276,0.2104064518170914,0
Neg_2707,0.207412702911935,0
Neg_1971,0.7504172710680346,0
Neg_293,0.5534575972315823,0
Neg_766,0.1550587265379957,0
Neg_1208,0.2993105242551666,0
Neg_1076,0.1284556885117521,0
Neg_2860,0.2402595687945919,0
Neg_2048,0.4758589989816204,0
Neg_837,0.3966758696324888,0
Neg_2085,0.1443226535797566,0
Neg_1812,0.0699972237940097,0
Neg_659,0.1810309636191528,0
Neg_2775,0.2158226225189088,0
Neg_807,0.139153684309077,0
Neg_379,0.1243542068854586,0
Neg_683,0.2073954100988813,0
Neg_2124,0.1553314460325698,0
Neg_1239,0.1237524335300264,0
Neg_1478,0.2575158277969365,0
Neg_711,0.1486745469799392,0
Neg_1422,0.2752967654742163,0
Neg_2642,0.1771805787135158,0
Neg_2243,0.0944021132183099,0
Neg_419,0.1773974116545947,0
Neg_2335,0.3106068969893479,0
Neg_708,0.1164442113258325,0
Neg_2224,0.1474842736956351,0
