,TM_tend,y
Neg_2854,0.4000021473898026,0
Neg_2229,0.3115144127477777,0
Neg_301,0.6922369076186773,0
Neg_2264,0.2921379629469254,0
Neg_58,0.2444457547407957,0
Neg_37,0.3430442424029736,0
Neg_1299,0.4960470853051628,0
Neg_2238,0.5859477967041424,0
Neg_1065,0.0816847786542544,0
Neg_2393,0.288925544263295,0
Neg_1063,0.2336167863764059,0
Neg_2681,0.3374444698501957,0
Neg_1206,0.26562630052491,0
Neg_926,0.2010666142328833,0
Neg_1834,0.639216278336514,0
Neg_219,0.2686032386503155,0
Neg_1051,0.1624489536297315,0
Neg_2732,0.3768298300313335,0
Neg_22,0.790446945630707,0
Neg_2672,0.1948038668719084,0
Neg_1925,0.1272651229454005,0
Neg_1046,0.6026592921021139,0
Neg_2602,0.0343394304427028,0
Neg_2626,0.1562961806068114,0
Neg_664,0.2327232527313095,0
Neg_1033,0.2005439356859712,0
Neg_1541,0.1891897622485866,0
Neg_352,0.039218845265952,0
Neg_2763,0.5581170778118253,0
Neg_2198,0.2079579940195308,0
Neg_260,0.4024232250676534,0
Neg_743,0.1435767068737314,0
Neg_1798,0.5339522978740551,0
Neg_805,0.2307786070911341,0
Neg_2446,0.2356528018949078,0
Neg_1456,0.4331845784003045,0
Neg_853,0.5733804844715203,0
Neg_1866,0.2417223019521491,0
Neg_1972,0.165250551065888,0
Neg_1250,0.274201732909997,0
Neg_2893,0.3069461717639883,0
Neg_415,0.2552878338212329,0
Neg_2440,0.4049451397174918,0
Neg_1947,0.1518519941242509,0
Neg_2296,0.0384873860848559,0
Neg_1491,0.0552669567356275,0
Neg_1592,0.1963093889748897,0
Neg_833,0.0648737033002187,0
Neg_2254,0.5850072443524315,0
Neg_2786,0.5039446886284258,0
Neg_1307,0.2955196303463633,0
Neg_1022,0.3081134998670964,0
Neg_2289,0.2579612128484575,0
Neg_2564,0.0704794920756314,0
Neg_1131,0.1448913115951062,0
Neg_2814,0.0946798546125685,0
Neg_2346,0.1400789075926924,0
Neg_2538,0.4178711395657245,0
Neg_503,0.4950177452640245,0
Neg_614,0.2021825417088224,0
Neg_2227,0.3048648880951659,0
Neg_1977,0.1285360002978947,0
Neg_1151,0.2248772631603274,0
Neg_2315,0.2477601052348292,0
Neg_1180,0.1659055597577651,0
Neg_308,0.3384171105654656,0
Neg_1426,0.0942028964015528,0
Neg_12,0.0328961986828712,0
Neg_506,0.2655418783529754,0
Neg_136,0.1173291070128958,0
Neg_378,0.3847258174239086,0
Neg_2058,0.1962162727928887,0
Neg_2336,0.1708018804485994,0
Neg_2220,0.0851025771360976,0
Neg_262,0.0445460155609893,0
Neg_1888,0.4631533776185578,0
Neg_2552,0.1583706628526309,0
Neg_1340,0.2361249787542584,0
Neg_1753,0.5029663265307609,0
Neg_941,0.148783673778505,0
Neg_689,0.1718020040852972,0
Neg_403,0.1209368434732885,0
Neg_2524,0.1511362656819457,0
Neg_1006,0.1602477679047883,0
Neg_89,0.4908525250537024,0
Neg_1956,0.4827895112473482,0
Neg_2723,0.1337461450347208,0
Neg_34,0.2383917349586918,0
Neg_757,0.3809361989113785,0
Neg_1170,0.3387427111583541,0
Neg_1405,0.1383004500899984,0
Neg_1634,0.2888546255672332,0
Neg_835,0.2608231148790448,0
Neg_1809,0.0740331240098174,0
Neg_296,0.2338156654497257,0
Neg_1989,0.094968436298803,0
Neg_636,0.2028423312931238,0
Neg_1350,0.3425192187246527,0
Neg_160,0.1882979101275945,0
Neg_1524,0.0973965766885336,0
Neg_836,0.1353843239738237,0
Neg_1885,0.1035836042051433,0
Neg_1723,0.1770589767321396,0
Neg_1139,0.1547451547148921,0
Neg_531,0.213940586539805,0
Neg_131,0.1471691029269972,0
Neg_226,0.2620347139366977,0
Neg_2031,0.0636486071145445,0
Neg_1050,0.2638163791820954,0
Neg_2215,0.3990477527266355,0
Neg_1008,0.475160706707618,0
Neg_755,0.2879439655729005,0
Neg_1309,0.6220566423680071,0
Neg_1348,0.1274311067606503,0
Neg_2829,0.227729937048679,0
Neg_1281,0.2228160584337416,0
Neg_2879,0.1751763660882595,0
Neg_2182,0.0696796482821047,0
Neg_513,0.6068295421758648,0
Neg_2222,0.0596985367024978,0
Neg_2348,0.0585009274568113,0
Neg_549,0.5428754071653985,0
Neg_2669,0.5237011676873294,0
Neg_1248,0.3293368280934494,0
Neg_19,0.243336528731671,0
Neg_1763,0.0243847528983213,0
Neg_2832,0.1999249464325617,0
Neg_1992,0.1225198984046711,0
Neg_2675,0.2630125382565359,0
Neg_203,0.2323252499528243,0
Neg_2314,0.1905025158353917,0
Neg_460,0.1508159414622723,0
Neg_248,0.0939221948448766,0
Neg_418,0.1793828738452918,0
Neg_1007,0.0683233582442956,0
Neg_2178,0.1397363841032757,0
Neg_537,0.0408046168355294,0
Neg_97,0.1331259630033063,0
Neg_1719,0.3633120060026436,0
Neg_1777,0.2404040347989504,0
Neg_771,0.2070021983481791,0
Neg_2070,0.2330659886327901,0
Neg_1418,0.2267382888902171,0
Neg_1167,0.0499763728295563,0
Neg_2477,0.1665845532951173,0
Neg_715,0.149265459344746,0
Neg_616,0.2073805003198839,0
Neg_558,0.3205523946802042,0
Neg_64,0.3478132413334079,0
Neg_1316,0.3954203825429475,0
Neg_1507,0.2511377010126824,0
Neg_1101,0.0866548465470733,0
Neg_1796,0.0793137021101559,0
Neg_1223,0.1278669314768199,0
Neg_538,0.2938225517799284,0
Neg_302,0.1466940169001506,0
Neg_200,0.1416079505069996,0
Neg_1730,0.1974777440251242,0
Neg_876,0.0586733342717428,0
Neg_326,0.4565996361997093,0
Neg_1436,0.0360153255898044,0
Neg_727,0.1438645386859342,0
Neg_1831,0.1806059194485799,0
Neg_900,0.3495127838741619,0
Neg_1637,0.1702212295130243,0
Neg_2635,0.3428779868059915,0
Neg_2454,0.1560522550705012,0
Neg_1216,0.2284405855199437,0
Neg_2191,0.2306290823542786,0
Neg_1275,0.2803632066204327,0
Neg_2151,0.1085351730815946,0
Neg_1402,0.6842291232379595,0
Neg_717,0.238325058427378,0
Neg_1862,0.0743485822929005,0
Neg_158,0.3236938369041967,0
Neg_1740,0.322470736525023,0
Neg_1424,0.161730374922439,0
Neg_943,0.5950108135913529,0
Neg_1688,0.2400215981510154,0
Neg_148,0.204823825806596,0
Neg_2796,0.1051424375383697,0
Neg_1887,0.3241994780387899,0
Neg_2811,0.1170720456559856,0
Neg_859,0.1257447012829793,0
Neg_2155,0.1724002133281238,0
Neg_2045,0.0248021464897448,0
Neg_1104,0.3109639750389606,0
Neg_2638,0.16063213342729,0
Neg_962,0.1741426601369523,0
Neg_2828,0.1763772334805984,0
Neg_1944,0.2370785871752965,0
Neg_523,0.6784907335143573,0
Neg_1319,0.3693785623931183,0
Neg_562,0.0310354705418111,0
Neg_2456,0.1483145859375866,0
Neg_1500,0.3698698725394234,0
Neg_1913,0.382832839582673,0
Neg_286,0.30845546028259,0
Neg_2871,0.2963904533711305,0
Neg_456,0.1120898373936508,0
Neg_984,0.4396154001030626,0
Neg_1837,0.283244966146449,0
Neg_2617,0.0502840676647299,0
Neg_139,0.3113260653017702,0
Neg_1815,0.248676767798737,0
Neg_1157,0.2724639376048022,0
Neg_1317,0.2891108017976106,0
Neg_2405,0.2292169715497188,0
Neg_45,0.1101586586206116,0
Neg_1797,0.1178788112854927,0
Neg_2769,0.1429566228900249,0
Neg_1390,0.1724651827632113,0
Neg_1018,0.1360760436848577,0
Neg_602,0.0853739349176149,0
Neg_182,0.1073268440631935,0
Neg_1056,0.426727016117893,0
Neg_2567,0.2031048495853331,0
Neg_849,0.2451109900396032,0
Neg_2338,0.464357388585815,0
Neg_422,0.1282296627427405,0
Neg_1421,0.3368171087835816,0
Neg_2439,0.2331798135420545,0
Neg_563,0.2994106747030786,0
Neg_1622,0.4043200847982768,0
Neg_1578,0.2557376195002943,0
Neg_1939,0.1926952730871973,0
Neg_163,0.1553915259116161,0
Neg_287,0.5679526165011684,0
Neg_787,0.2725076604645654,0
Neg_1846,0.205945656792207,0
Neg_1280,0.0052617139075036,0
Neg_1918,0.3357709811844375,0
Neg_999,0.3955270812790226,0
Neg_314,0.1451742582161501,0
Neg_2192,0.1292125785270931,0
Neg_605,0.1493817252652561,0
Neg_413,0.4494848324727577,0
Neg_1861,0.1886494880391095,0
Neg_342,0.8683612426044057,0
Neg_398,0.1265357335725801,0
Neg_96,0.098926166301466,0
Neg_1924,0.4404507547971384,0
Neg_592,0.5255012678372476,0
Neg_1985,0.3424913472987457,0
Neg_1045,0.236290704997601,0
Neg_2542,0.4505686031138304,0
Neg_2165,0.1785118494433803,0
Neg_1526,0.1830273515467188,0
Neg_2709,0.2187586355955384,0
Neg_2230,0.2164852524145545,0
Neg_2137,0.2606568732449302,0
Neg_2068,0.2393668925415069,0
Neg_2163,0.292271684735535,0
Neg_2247,0.1829334152444896,0
Neg_529,0.1689073970949253,0
Neg_936,0.1811979638793597,0
Neg_2418,0.0927449330556928,0
Neg_2487,0.2835534011694668,0
Neg_703,0.461566916226151,0
Neg_1742,0.169631439386647,0
Neg_305,0.1444141253263971,0
Neg_1078,0.2364438301472167,0
Neg_1672,0.0610809312480717,0
Neg_2568,0.2661648094317325,0
Neg_1911,0.1734810698004066,0
Neg_2397,0.1172955311277028,0
Neg_992,0.0514478753868688,0
Neg_1161,0.2901249585332189,0
Neg_2581,0.3295130346407167,0
Neg_701,0.2001211345374506,0
Neg_464,0.1295347016636291,0
Neg_1692,0.2864720012228633,0
Neg_774,0.3073305911787787,0
Neg_2620,0.04600082365437,0
Neg_979,0.0188101768731674,0
Neg_2827,0.0893961911655428,0
Neg_2729,0.2813542472345404,0
Neg_2277,0.3188611706382535,0
Neg_1632,0.1501206268205559,0
Neg_2756,0.7332537483712414,0
Neg_1898,0.1219683010388018,0
Neg_1391,0.2443416871783404,0
Neg_1059,0.1991285409551194,0
Neg_1746,0.1758241906350785,0
Neg_1847,0.2254764603848457,0
Neg_1490,0.1877269668914854,0
Neg_450,0.8905699377644862,0
Neg_1448,0.2240093057567004,0
Neg_2410,0.2845319860009033,0
Neg_1301,0.1836312947442045,0
Neg_696,0.2241063226339512,0
Neg_2757,0.2579717223847204,0
Neg_815,0.1488122543112109,0
Neg_890,0.2410769548137219,0
Neg_2049,0.0866882857293321,0
Neg_634,0.1775047386429873,0
Neg_1241,0.1959529264351504,0
Neg_1265,0.2830389539310922,0
Neg_1145,0.1245461883290159,0
Neg_364,0.6362851003266686,0
Neg_2428,0.2608583179616087,0
Neg_2873,0.1164168142292959,0
Neg_2762,0.1921793488160672,0
Neg_1932,0.2127331034200252,0
Neg_218,0.3395015265902846,0
Neg_1471,0.1168303012728416,0
Neg_211,0.2184817562506548,0
Neg_88,0.2224217524962942,0
Neg_1800,0.131854843213365,0
Neg_1995,0.220077269553918,0
Neg_2231,0.3549764705436713,0
Neg_1090,0.3293967411829689,0
Neg_1457,0.3017964059368556,0
Neg_795,0.3006182977567992,0
Neg_1614,0.4291134195033126,0
Neg_732,0.0328812839672345,0
Neg_2025,0.2468091776745526,0
Neg_2088,0.2678375970029333,0
Neg_2527,0.1889294514725261,0
Neg_2021,0.1446348284761912,0
Neg_2570,0.3683801976795242,0
Neg_215,0.2522894393339733,0
Neg_2516,0.086590747533562,0
Neg_1712,0.0229851201770667,0
Neg_2010,0.1703266403575194,0
Neg_1285,0.3431837049041318,0
Neg_2834,0.2068046092424277,0
Neg_2013,0.3238434773185012,0
Neg_945,0.0395424694857392,0
Neg_1787,0.0965287186031935,0
Neg_935,0.2646310664476048,0
Neg_2099,0.2474197976245845,0
Neg_2179,0.2440133553110086,0
Neg_2726,0.189841848783644,0
Neg_1484,0.1263645337243898,0
Neg_2381,0.1921189721317036,0
Neg_1458,0.1106915453450971,0
Neg_216,0.4208285589602993,0
Neg_2725,0.4047106498032693,0
Neg_406,0.1141722162675213,0
Neg_1363,0.1548065226970759,0
Neg_1311,0.192106577083556,0
Neg_1149,0.8748175817047633,0
Neg_1218,0.2541889323539098,0
Neg_1597,0.17048001944572,0
Neg_2745,0.2389308249308935,0
Neg_1477,0.1448732745270249,0
Neg_2803,0.4079812199007239,0
Neg_104,0.3264659394640795,0
Neg_1900,0.1605674655204778,0
Neg_2586,0.0833548376136585,0
Neg_2050,0.1053083193639152,0
Neg_1069,0.7598930635646844,0
Neg_336,0.1979603759153427,0
Neg_2260,0.1305255863002392,0
Neg_1733,0.2035219580341,0
Neg_1555,0.4523957073601318,0
Neg_2329,0.4267880689652103,0
Neg_1878,0.4248123762440259,0
Neg_1893,0.1294002799811712,0
Neg_1716,0.2007051923010123,0
Neg_2322,0.4682725517458442,0
Neg_101,0.1019484655948826,0
Neg_16,0.2358016352538539,0
Neg_31,0.258321461257515,0
Neg_240,0.5179997713501904,0
Neg_1117,0.0699601684257678,0
Neg_2262,0.289974169643566,0
Neg_2861,0.1998596685460218,0
Neg_1225,0.2020231285115714,0
Neg_261,0.2042700653638638,0
Neg_609,0.3168520513474095,0
Neg_1352,0.2246821114481101,0
Neg_733,0.5963938489365789,0
Neg_2593,0.2440943844520321,0
Neg_2259,0.37493116311913,0
Neg_1785,0.1835746135038634,0
Neg_847,0.1366217119477708,0
Neg_684,0.0611518379330926,0
Neg_1411,0.1474225249481814,0
Neg_680,0.3080351192707117,0
Neg_502,0.2207024944963169,0
Neg_1097,0.2822619421029037,0
Neg_1826,0.1408162175477876,0
Neg_702,0.1285042759153714,0
Neg_1626,0.0473823201372962,0
Neg_2358,0.2454381776378183,0
Neg_1026,0.2229442444554145,0
Neg_82,0.1019714059718072,0
Neg_509,0.2520476925840426,0
Neg_1235,0.0805582822610945,0
Neg_2118,0.2967006860636448,0
Neg_1303,0.1781235065513018,0
Neg_72,0.1611074048029137,0
Neg_1147,0.3460060142027619,0
Neg_2437,0.5672298202116878,0
Neg_1770,0.0820907546154291,0
Neg_177,0.2662739387464297,0
Neg_978,0.2845167712382271,0
Neg_724,0.69046999308173,0
Neg_1766,0.2623016614857491,0
Neg_868,0.0370992467431922,0
Neg_1825,0.1705296649845493,0
Neg_2020,0.1431843882640557,0
Neg_1628,0.2801224733739297,0
Neg_892,0.0786412340873556,0
Neg_2692,0.5197771210759489,0
Neg_512,0.2377311192964192,0
Neg_2128,0.069811644765763,0
Neg_1647,0.4687125936574793,0
Neg_2419,0.6020079450515466,0
Neg_2659,0.2827549592345925,0
Neg_1214,0.148511072723439,0
Neg_411,0.3480732517512461,0
Neg_2321,0.2159018420092991,0
Neg_1384,0.4434050360849851,0
Neg_1489,0.0596758797856108,0
Neg_2666,0.1791919355273187,0
Neg_1905,0.1101143621913746,0
Neg_55,0.3220822721138018,0
Neg_1178,0.4006691227936427,0
Neg_2369,0.287516822271754,0
Neg_1,0.2495681530126424,0
Neg_1999,0.6456075884745562,0
Neg_1883,0.1320241068373346,0
Neg_1643,0.564642188648669,0
Neg_2885,0.7404466189272635,0
Neg_1786,0.0897808590857115,0
Neg_1933,0.1447540360767272,0
Neg_814,0.2958175432191431,0
Neg_1593,0.3677646992414613,0
Neg_1298,0.2417533159013966,0
Neg_285,0.1744119461115787,0
Neg_2792,0.3550038541321925,0
Neg_2154,0.0934968308172194,0
Neg_1689,0.0182270429595685,0
Neg_603,0.3215494432609662,0
Neg_1021,0.3678820951317541,0
Neg_1820,0.2409366297247136,0
Neg_222,0.0758228000892765,0
Neg_256,0.5800900049856673,0
Neg_704,0.2530628523916736,0
Neg_144,0.1096809679344567,0
Neg_2067,0.069914967237448,0
Neg_1406,0.2725425129691514,0
Neg_2616,0.2930466259335216,0
Neg_648,0.3581365711857351,0
Neg_2774,0.2055682810402307,0
Neg_292,0.1766546255834317,0
Neg_2667,0.2395760976324232,0
Neg_257,0.2296015530685962,0
Neg_1768,0.0255532743682017,0
Neg_2249,0.1965734780352369,0
Neg_779,0.0588713207829153,0
Neg_2513,0.119721497685305,0
Neg_2425,0.0852776424265284,0
Neg_2272,0.2465653958108518,0
Neg_361,0.2369551072628167,0
Neg_1745,0.7709629790391126,0
Neg_2902,0.1959886380900756,0
Neg_808,0.2425114246816523,0
Neg_407,0.1318251726201457,0
Neg_191,0.1551247218718571,0
Neg_1737,0.1117891800072099,0
Neg_1001,0.0363628356726562,0
Neg_2120,0.173016144333306,0
Neg_960,0.1361607925480584,0
Neg_1356,0.0523340605993921,0
Neg_1764,0.5504355318517444,0
Neg_901,0.370855064633743,0
Neg_2556,0.0574618749977738,0
Neg_303,0.0843582575484896,0
Neg_654,0.1928060669293962,0
Neg_251,0.0975247903128688,0
Neg_1958,0.1236801580557735,0
Neg_2857,0.0995730331564735,0
Neg_1824,0.1223902491728191,0
Neg_9,0.5256208072180514,0
Neg_1397,0.1500735937931964,0
Neg_1841,0.3365369055428797,0
Neg_1197,0.2453871120532464,0
Neg_1357,0.113391480567796,0
Neg_2898,0.0231278908172866,0
Neg_2132,0.5255923977492226,0
Neg_647,0.2505124785014633,0
Neg_2646,0.448591587547475,0
Neg_476,0.1837838406543568,0
Neg_231,0.247551387749145,0
Neg_451,0.0703491422481487,0
Neg_1073,0.5433897485076888,0
Neg_7,0.198221789717357,0
Neg_1877,0.1732473809746361,0
Neg_2912,0.2602624827269235,0
Neg_1968,0.2526696400096166,0
Neg_2590,0.3136144780426755,0
Neg_2781,0.0845301065946909,0
Neg_940,0.6434214245222247,0
Neg_459,0.1052513705281037,0
Neg_1657,0.23820635611361,0
Neg_2544,0.3261261449981676,0
Neg_2345,0.1196437181944278,0
Neg_2406,0.1408406624464629,0
Neg_2060,0.0947864427575629,0
Neg_2697,0.3292547995827971,0
Neg_1979,0.1456726019517668,0
Neg_875,0.5657337323948071,0
Neg_798,0.1817431474794635,0
Neg_2520,0.4676493302787232,0
Neg_2252,0.0662454774737624,0
Neg_1502,0.2018455957374422,0
Neg_2316,0.1126953451775352,0
Neg_2282,0.1380210821667733,0
Neg_2664,0.1221693989817273,0
Neg_1274,0.7570306884927857,0
Neg_1290,0.2875689332754456,0
Neg_299,0.1961727181302077,0
Neg_2528,0.1251504562139457,0
Neg_1387,0.0492168945009775,0
Neg_13,0.1947867662546688,0
Neg_586,0.1817575894416982,0
Neg_1691,0.2071207145109165,0
Neg_629,0.0286585900360642,0
Neg_1089,0.1194866510129679,0
Neg_2884,0.2058120074068712,0
Neg_2610,0.0347980764350977,0
Neg_470,0.1640093324441497,0
Neg_1649,0.3880236356778367,0
Neg_1177,0.1779727543450858,0
Neg_2447,0.4716987408029175,0
Neg_10,0.4501471944754524,0
Neg_2623,0.2032336858581442,0
Neg_265,0.7703159668241681,0
Neg_273,0.6927187839568922,0
Neg_2305,0.3307404473210917,0
Neg_915,0.2706242248666138,0
Neg_1945,0.1642884837884302,0
Neg_961,0.115611953724648,0
Neg_2662,0.2272094488716919,0
Neg_1146,0.1406099720848664,0
Neg_1137,0.2930032278345488,0
Neg_41,0.2312492421711537,0
Neg_1496,0.2228608889938516,0
Neg_2270,0.0761161826833705,0
Neg_1721,0.1356776517485626,0
Neg_2196,0.2877568247770552,0
Neg_1988,0.1679941482847933,0
Neg_2464,0.0613491464761008,0
Neg_521,0.1163317597960226,0
Neg_1062,0.2578436039700464,0
Neg_899,0.2135492243319212,0
Neg_374,0.107961343791183,0
Neg_2106,0.3658735488373005,0
Neg_3,0.1230752402764942,0
Neg_405,0.4891082370124657,0
Neg_1873,0.143806233140162,0
Neg_2506,0.1890363176930673,0
Neg_2777,0.1671309690985362,0
Neg_762,0.1349914565735025,0
Neg_401,0.302886807952614,0
Neg_1801,0.6831773365903381,0
Neg_2863,0.1804503666890738,0
Neg_2412,0.2716941534455025,0
Neg_1094,0.0742123538971481,0
Neg_1795,0.2213211820225885,0
Neg_1144,0.0310216997545395,0
Neg_1201,0.208761501428324,0
Neg_2435,0.2491283089302481,0
Neg_252,0.2227051012783881,0
Neg_2676,0.2073379477927895,0
Neg_322,0.4278241093163695,0
Neg_1525,0.1445009996235491,0
Neg_1228,0.229380007882863,0
Neg_2042,0.1551155287621392,0
Neg_2308,0.1735003438144925,0
Neg_2157,0.1236621087141022,0
Neg_2159,0.1668485183136018,0
Neg_2734,0.2774603386168122,0
Neg_1207,0.3048749417034307,0
Neg_120,0.2688375113944834,0
Neg_2631,0.2042567107600158,0
Neg_595,0.079430476365135,0
Neg_993,0.2330689726296883,0
Neg_1596,0.5214414021573387,0
Neg_2868,0.285770785345133,0
Neg_579,0.4459766273477035,0
Neg_1663,0.3256242485745912,0
Neg_1040,0.3832699759256128,0
Neg_2240,0.1270447184141154,0
Neg_2349,0.0485418943830738,0
Neg_2207,0.1332477507407842,0
Neg_1153,0.4927466953894147,0
Neg_580,0.4330585105153777,0
Neg_2390,0.40531468775988,0
Neg_1683,0.3296919996034189,0
Neg_2601,0.2649483623213001,0
Neg_2888,0.1790492269832791,0
Neg_1121,0.2842232266246508,0
Neg_2688,0.0979355023785337,0
Neg_1493,0.4449679932471366,0
Neg_1272,0.0884777252454422,0
Neg_1242,0.2010527609432584,0
Neg_1292,0.5233603281713616,0
Neg_2398,0.1485217837410276,0
Neg_1990,0.3925961716324517,0
Neg_2241,0.7871921232118764,0
Neg_508,0.0991325785556643,0
Neg_307,0.1671253324962554,0
Neg_2448,0.162625784567826,0
Neg_600,0.1484979913299453,0
Neg_601,0.1174258004330295,0
Neg_1217,0.3126072317932164,0
Neg_839,0.4092361233972535,0
Neg_682,0.2982701319528893,0
Neg_2187,0.205313116936123,0
Neg_2821,0.1569833138929343,0
Neg_2789,0.0650798096137304,0
Neg_169,0.3679663335612182,0
Neg_320,0.0905087069505011,0
Neg_2889,0.1320741883115086,0
Neg_17,0.254753912481327,0
Neg_1714,0.0497718444017339,0
Neg_2605,0.4571636793003572,0
Neg_1527,0.2247712112935257,0
Neg_83,0.2875674704503735,0
Neg_2246,0.1379167699308968,0
Neg_114,0.4811490811001332,0
Neg_1808,0.2991608260788288,0
Neg_958,0.7593257652405947,0
Neg_2093,0.1831412541206399,0
Neg_1561,0.0132287234575567,0
Neg_1870,0.1884973599076216,0
Neg_1335,0.1553937029862089,0
Neg_1574,0.152047915330239,0
Neg_2188,0.1564849966853738,0
Neg_608,0.3775721337652907,0
Neg_1240,0.2371338658997603,0
Neg_2628,0.1501349803142129,0
Neg_1855,0.0238198879241162,0
Neg_1793,0.2298757913190627,0
Neg_2263,0.2169931443050844,0
Neg_2400,0.3713728888870762,0
Neg_1583,0.4135310642629584,0
Neg_410,0.6704472761725249,0
Neg_2849,0.2663586987065937,0
Neg_1389,0.1322340445633118,0
Neg_130,0.2325596076842488,0
Neg_2784,0.067061937596912,0
Neg_2759,0.3443197363219309,0
Neg_2148,0.6254607313257531,0
Neg_2886,0.2148399642936786,0
Neg_903,0.1889864247615897,0
Neg_2844,0.2438592934683484,0
Neg_1071,0.2535401085975222,0
Neg_2491,0.5133978655868668,0
Neg_2731,0.3832230669184425,0
Neg_1497,0.2209277023401123,0
Neg_2096,0.0946245786315682,0
Neg_2234,0.1512911688438825,0
Neg_263,0.0773658748608997,0
Neg_2409,0.4047675102621961,0
Neg_171,0.3402234156590761,0
Neg_2185,0.3207887131158527,0
Neg_1630,0.1672845635356787,0
Neg_239,0.3138312088959985,0
Neg_933,0.2691015421714495,0
Neg_2276,0.1577492033311353,0
Neg_2707,0.2490769428997381,0
Neg_1971,0.7161440075428692,0
Neg_293,0.5000402603746461,0
Neg_766,0.158225689177993,0
Neg_1208,0.2870904170806251,0
Neg_1076,0.1307547070031374,0
Neg_2860,0.168708149790758,0
Neg_2048,0.4539837250361043,0
Neg_837,0.4838737253596772,0
Neg_2085,0.1009324121141452,0
Neg_1812,0.1894287615140474,0
Neg_659,0.1746009357476165,0
Neg_2775,0.143907124953951,0
Neg_807,0.1297843946187579,0
Neg_379,0.1787976126461843,0
Neg_683,0.2009340253922145,0
Neg_2124,0.2024497763854786,0
Neg_1239,0.085633492876087,0
Neg_1478,0.3515242810286663,0
Neg_711,0.1644255809439359,0
Neg_1422,0.2794877892005704,0
Neg_2642,0.1962071961042107,0
Neg_2243,0.0376196447228857,0
Neg_419,0.2720349295636279,0
Neg_2335,0.3040820965122133,0
Neg_708,0.1434411855785957,0
Neg_2224,0.1269562547802237,0
Neg_75,0.0962742027139596,0
