,Aliphatic_Index,y
Neg_2626,81.47540983606558,0
Neg_664,104.69135802469135,0
Neg_1033,107.90697674418604,0
Neg_1541,89.64285714285714,0
Neg_352,61.66666666666666,0
Neg_2763,80.47619047619048,0
Neg_2198,108.0,0
Neg_260,101.25,0
Neg_743,33.61702127659575,0
Neg_1798,39.6875,0
Neg_805,82.56410256410255,0
Neg_2446,89.89247311827958,0
Neg_1456,41.05263157894736,0
Neg_853,125.0,0
Neg_1866,34.25,0
Neg_1972,73.29545454545455,0
Neg_1250,87.8,0
Neg_2893,74.69135802469135,0
Neg_415,100.0,0
Neg_2440,97.39130434782608,0
Neg_1947,88.7878787878788,0
Neg_2296,61.84210526315789,0
Neg_1491,72.1,0
Neg_1592,114.21875,0
Neg_833,63.14814814814814,0
Neg_2254,30.625,0
Neg_2786,68.10126582278481,0
Neg_1307,102.66666666666666,0
Neg_1022,26.81818181818182,0
Neg_2289,105.40540540540542,0
Neg_2564,37.02702702702703,0
Neg_1131,82.98507462686567,0
Neg_2814,90.35714285714285,0
Neg_2346,53.54838709677419,0
Neg_2538,85.3125,0
Neg_503,73.05555555555556,0
Neg_614,102.56410256410255,0
Neg_2227,71.0,0
Neg_1977,91.7391304347826,0
Neg_1151,83.80281690140843,0
Neg_2315,83.8,0
Neg_1180,43.088235294117645,0
Neg_308,111.70731707317074,0
Neg_1426,76.78571428571429,0
Neg_12,117.0,0
Neg_506,59.85714285714285,0
Neg_136,80.0,0
Neg_378,16.89655172413793,0
Neg_2058,86.66666666666666,0
Neg_2336,129.6153846153846,0
Neg_2220,118.95348837209302,0
Neg_262,38.26086956521739,0
Neg_1888,93.92857142857144,0
Neg_2552,97.45098039215684,0
Neg_1340,75.10416666666666,0
Neg_1753,138.04878048780486,0
Neg_941,114.6875,0
Neg_689,83.57142857142856,0
Neg_403,123.0,0
Neg_2524,82.28571428571428,0
Neg_1006,77.58620689655172,0
Neg_89,83.57142857142856,0
Neg_1956,103.65079365079364,0
Neg_2723,102.41379310344828,0
Neg_34,71.12903225806451,0
Neg_757,77.24137931034483,0
Neg_1170,108.82352941176472,0
Neg_1405,109.26829268292684,0
Neg_1634,102.41379310344828,0
Neg_835,73.29896907216494,0
Neg_1809,18.04878048780488,0
Neg_296,120.70422535211269,0
Neg_1989,70.34883720930232,0
Neg_636,77.14285714285714,0
Neg_1350,104.4186046511628,0
Neg_160,89.16666666666664,0
Neg_1524,109.5121951219512,0
Neg_836,73.57142857142858,0
Neg_1885,116.15384615384616,0
Neg_1723,78.35051546391752,0
Neg_1139,49.436619718309856,0
Neg_531,74.34782608695652,0
Neg_131,87.77777777777777,0
Neg_226,98.8311688311688,0
Neg_2031,39.44444444444444,0
Neg_1050,73.68421052631578,0
Neg_2215,56.15384615384615,0
Neg_1008,114.88888888888889,0
Neg_755,76.84210526315788,0
Neg_1309,107.14285714285714,0
Neg_1348,34.44444444444444,0
Neg_2829,81.11111111111111,0
Neg_1281,88.06451612903226,0
Neg_2879,26.0,0
Neg_2182,56.78571428571428,0
Neg_513,94.19354838709675,0
Neg_2222,75.0,0
Neg_2348,81.86046511627907,0
Neg_549,139.64285714285714,0
Neg_2669,36.89655172413792,0
Neg_1248,78.0,0
Neg_19,55.71428571428571,0
Neg_1763,65.94594594594595,0
Neg_2832,114.7058823529412,0
Neg_1992,55.58441558441558,0
Neg_2675,79.99999999999999,0
Neg_203,57.6530612244898,0
Neg_2314,101.0,0
Neg_460,35.63380281690141,0
Neg_248,86.95652173913044,0
Neg_418,58.94736842105262,0
Neg_1007,109.48979591836736,0
Neg_2178,113.95833333333331,0
Neg_537,100.46875,0
Neg_97,49.02439024390244,0
Neg_1719,93.84615384615384,0
Neg_1777,97.58064516129032,0
Neg_771,37.72727272727273,0
Neg_2070,66.2,0
Neg_1418,70.14084507042253,0
Neg_1167,84.0,0
Neg_2477,40.45977011494252,0
Neg_715,77.24137931034483,0
Neg_616,106.95121951219512,0
Neg_558,98.90625,0
Neg_64,55.0,0
Neg_1316,65.5813953488372,0
Neg_1507,118.57142857142856,0
Neg_1101,106.08695652173913,0
Neg_1796,75.27027027027027,0
Neg_1223,46.900000000000006,0
Neg_538,67.06521739130434,0
Neg_302,93.25842696629212,0
Neg_200,93.56164383561644,0
Neg_1730,108.97058823529412,0
Neg_876,135.125,0
Neg_326,66.22641509433961,0
Neg_1436,18.135593220338983,0
Neg_727,55.71428571428571,0
Neg_1831,70.0,0
Neg_900,60.0,0
Neg_1637,79.04761904761904,0
Neg_2635,43.87096774193548,0
Neg_2454,73.07692307692308,0
Neg_1216,92.5,0
Neg_2191,63.24324324324325,0
Neg_1275,53.54838709677419,0
Neg_2151,59.74025974025974,0
Neg_1402,115.45454545454544,0
Neg_717,167.77777777777774,0
Neg_1862,54.44444444444444,0
Neg_158,92.2222222222222,0
Neg_1740,83.08641975308642,0
Neg_1424,54.79166666666666,0
Neg_943,79.6969696969697,0
Neg_1688,0.0,0
Neg_148,73.6231884057971,0
Neg_2796,134.8936170212766,0
Neg_1887,79.0625,0
Neg_2811,54.16666666666666,0
Neg_859,24.75,0
Neg_2155,80.0,0
Neg_2045,55.85106382978723,0
Neg_1104,40.19607843137254,0
Neg_2638,92.05882352941175,0
Neg_962,44.16666666666666,0
Neg_2828,46.06741573033708,0
Neg_1944,114.7058823529412,0
Neg_523,24.16666666666666,0
Neg_1319,114.91803278688523,0
Neg_562,64.0,0
Neg_2456,145.10638297872342,0
Neg_1500,101.1111111111111,0
Neg_1913,49.09090909090909,0
Neg_286,95.0,0
Neg_2871,55.13513513513514,0
Neg_456,59.24242424242424,0
Neg_984,108.50574712643676,0
Neg_1837,76.78571428571428,0
Neg_2617,64.50704225352112,0
Neg_139,152.5,0
Neg_1815,78.0,0
Neg_1157,66.46341463414635,0
Neg_1317,76.66666666666666,0
