,Kytedoolittle,y
Neg_708,0.0836576134913128,0
Neg_2224,0.0432909621491299,0
Neg_75,0.0661654558627252,0
Neg_1927,0.1670945234461036,0
Neg_396,0.0362505189047486,0
Neg_2062,0.0580243406838471,0
Neg_1758,0.1747750245815486,0
Neg_1696,0.0911379143894738,0
Neg_1938,0.1067804995623212,0
Neg_2212,0.1020388756234872,0
Neg_491,0.2063996925723484,0
Neg_857,0.1280611606728776,0
Neg_2686,0.0945146234817569,0
Neg_2549,0.0563823560691478,0
Neg_465,0.0759423120562862,0
Neg_214,0.2071404255568796,0
Neg_1450,0.1135027494002837,0
Neg_2311,0.08557730704245,0
Neg_566,0.1006426538654357,0
Neg_1468,0.1078341245312785,0
Neg_324,0.0941927514618973,0
Neg_1106,0.0124320263485051,0
Neg_1455,0.1616616700999973,0
Neg_1775,0.1413005394080258,0
Neg_2533,0.0943469495074555,0
Neg_84,0.0923091196872991,0
Neg_2087,0.2611769674344525,0
Neg_454,0.1051001063855456,0
Neg_1320,0.0847119251622977,0
Neg_534,0.0341168362034966,0
Neg_2600,0.1070493082705462,0
Neg_2303,0.128988396525263,0
Neg_1332,0.167101824609647,0
Neg_1096,0.1205549335713579,0
Neg_278,0.0962080762865741,0
Neg_2916,0.1179162331488743,0
Neg_365,0.0987563521013623,0
Neg_929,0.0599578720542271,0
Neg_955,0.1286391837838296,0
Neg_1510,0.1924533204063407,0
Neg_974,0.1801705299968986,0
Neg_2768,0.1473765366902857,0
Neg_1142,0.2819570723632152,0
Neg_1174,0.1404832806172042,0
Neg_848,0.1170039332751172,0
Neg_991,0.0389148716109634,0
Neg_565,0.0804436014977332,0
Neg_1973,0.1337008483728271,0
Neg_1172,0.1823335620717051,0
Neg_2450,0.2331186025182395,0
Neg_2795,0.0341537247769608,0
Neg_33,0.0614129245015438,0
Neg_2216,0.0498264920577567,0
Neg_2359,0.3611709087043449,0
Neg_515,0.1314059537709922,0
Neg_208,0.1185391296680977,0
Neg_2503,0.1688542774065094,0
Neg_2396,0.086017269500022,0
Neg_1670,0.2626266322699458,0
Neg_8,0.044737303439938,0
Neg_1802,0.0765202998126756,0
Neg_1617,0.0888164808568891,0
Neg_1353,0.1275422428158264,0
Neg_917,0.0786271081436335,0
Neg_1912,0.0842961527213385,0
Neg_2647,0.0895939908966553,0
Neg_2682,0.1642594266041858,0
Neg_1130,0.2839549153702476,0
Neg_1914,0.209649842324951,0
Neg_1659,0.1768299678555221,0
Neg_1233,0.0407693590706614,0
Neg_2379,0.0541089810971055,0
Neg_1832,0.0412018410429259,0
Neg_1156,0.07731851353978,0
Neg_2258,0.1055508880137742,0
Neg_461,0.2118431996481987,0
Neg_1432,0.1146278667014386,0
Neg_1840,0.1490338549139676,0
Neg_51,0.1205608610581054,0
Neg_2078,0.0672792863422664,0
Neg_1658,0.067300585475092,0
Neg_1291,0.0985513493493505,0
Neg_2421,0.0159816602098629,0
Neg_1107,0.0469358678850066,0
Neg_57,0.1137357447335183,0
Neg_56,0.1966103975546643,0
Neg_1535,0.3674863479494668,0
Neg_728,0.0814079424018559,0
Neg_612,0.2324581414102357,0
Neg_1789,0.2214053322981853,0
Neg_2923,0.2507860535861048,0
Neg_998,0.078962009213831,0
Neg_2027,0.2601852479287344,0
Neg_1120,0.0852973158646516,0
Neg_938,0.1814777219546191,0
Neg_1639,0.094388340864369,0
Neg_1380,0.043423720507773,0
Neg_995,0.0362940496353708,0
Neg_274,0.1352198016596426,0
Neg_1731,0.1748715037973272,0
Neg_1423,0.0741955334328936,0
Neg_1720,0.0982387068093307,0
Neg_1176,0.0236295068627171,0
Neg_298,0.1848586846630205,0
Neg_1494,0.1221295030436177,0
Neg_2041,0.1731183166984291,0
Neg_2033,0.0886168734519841,0
Neg_1010,0.1208967039143835,0
Neg_964,0.1677568594819754,0
Neg_735,0.1500159487199804,0
Neg_245,0.2077108578720829,0
Neg_317,0.0556729477819641,0
Neg_1277,0.1305276077955685,0
Neg_213,0.060009800294981,0
Neg_109,0.2115369703161361,0
Neg_1604,0.2486421597421027,0
Neg_2004,0.0738801075100234,0
Neg_1848,0.0454011200385347,0
Neg_1998,0.0539399450511507,0
Neg_968,0.22828914251186,0
Neg_1860,0.088623460614527,0
Neg_854,0.2294897135342248,0
Neg_229,0.0210105372353788,0
Neg_397,0.1213840362635006,0
Neg_1864,0.1602000494802175,0
Neg_2553,0.1851703904460336,0
Neg_1504,0.1635113482426671,0
Neg_2824,0.0400730271052536,0
Neg_20,0.2449223028294539,0
Neg_1594,0.1777697044288188,0
Neg_2657,0.1252887882663539,0
Neg_1823,0.0108688675516323,0
Neg_2352,0.0415902198636182,0
Neg_675,0.0967047789459381,0
Neg_38,0.1938492391660385,0
Neg_2630,0.309245253929832,0
Neg_1313,0.0317346258409473,0
Neg_2083,0.1480933289234495,0
Neg_224,0.193572419698257,0
Neg_1271,0.1091905271848507,0
Neg_2404,0.1882910931086437,0
Neg_91,0.0703086147723548,0
Neg_2318,0.1232910997976524,0
Neg_2034,0.131713564198934,0
Neg_2914,0.2011052533188437,0
Neg_2749,0.1078580808317182,0
Neg_1143,0.0512964365810281,0
Neg_80,0.0286320186031821,0
Neg_289,0.2224218692547254,0
Neg_1262,0.190336922158738,0
Neg_2269,0.1743513888211408,0
Neg_922,0.0609001684897153,0
Neg_1843,0.1197729662440627,0
Neg_40,0.1916345381790412,0
Neg_1771,0.1786291679048959,0
Neg_1068,0.1009868560386785,0
Neg_1857,0.0778773531081053,0
Neg_635,0.1082250467813252,0
Neg_2908,0.2615492931807391,0
Neg_2651,0.080633109391896,0
Neg_781,0.0633406613071397,0
Neg_574,0.1853301272896969,0
Neg_151,0.0850367760684283,0
Neg_356,0.2047683147357413,0
Neg_1012,0.1212460020557482,0
Neg_455,0.0824306935645245,0
Neg_2395,0.1829588936512881,0
Neg_173,0.0753471102214994,0
Neg_1744,0.1191016187599885,0
Neg_1127,0.0453705912688057,0
Neg_872,0.0173122907945839,0
Neg_556,0.1536342452238052,0
Neg_1872,0.0690087101385783,0
Neg_1175,0.0577668081624854,0
Neg_2738,0.0113435603370661,0
Neg_2341,0.3117588290112207,0
Neg_2539,0.1350993477702055,0
Neg_2859,0.3068127363015486,0
Neg_106,0.0539221332394951,0
Neg_453,0.0658016699471575,0
Neg_1396,0.1376788776649828,0
Neg_2665,0.1167415459598432,0
Neg_2357,0.0990094190916047,0
Neg_1937,0.0749090176356004,0
Neg_2673,0.1832337144806653,0
Neg_693,0.0984048018833127,0
Neg_769,0.156298558836721,0
Neg_2833,0.1896613512534814,0
Neg_2773,0.2320357072612739,0
Neg_1447,0.1299698376663658,0
Neg_29,0.0260626649007107,0
Neg_489,0.0281142557662927,0
Neg_2545,0.0854700752639935,0
Neg_1306,0.0603601858622821,0
Neg_617,0.3568321004556069,0
Neg_1372,0.0428430460507386,0
Neg_2481,0.1379385014301298,0
Neg_1908,0.0488121222394288,0
Neg_1981,0.2881494463804813,0
Neg_906,0.1130085091078573,0
Neg_1425,0.1185094703871855,0
Neg_846,0.1622362011404109,0
Neg_2611,0.1793484669587244,0
Neg_1230,0.4386166913472752,0
Neg_1906,0.0715970237640288,0
Neg_2554,0.1741274674508706,0
Neg_348,0.0124110268115597,0
Neg_477,0.3051550814655249,0
Neg_67,0.139060572428195,0
Neg_2639,0.0450645433704379,0
Neg_2012,0.0490229079583135,0
Neg_1028,0.0700625725051286,0
Neg_1874,0.1147375484687423,0
Neg_1109,0.0673134456568045,0
Neg_2529,0.2595457384515755,0
Neg_2141,0.1094816439735233,0
Neg_2462,0.1201911294572692,0
Neg_2011,0.0399657793309101,0
Neg_377,0.1231262551445996,0
Neg_90,0.1703292221590753,0
Neg_1506,0.3094792524407736,0
Neg_767,0.2415939587193092,0
Neg_434,0.2091190813845668,0
Neg_1460,0.1547130829908282,0
Neg_1666,0.1246468448088498,0
Neg_126,0.16504574518505,0
Neg_2668,0.0646106766985453,0
Neg_1674,0.1698108601192826,0
Neg_2140,0.03323238409413,0
Neg_323,0.3455851507377617,0
Neg_2514,0.1172683674188896,0
Neg_598,0.1445413365955968,0
Neg_2337,0.0192569854809485,0
Neg_497,0.0775908386908841,0
Neg_2693,0.1256354278971886,0
Neg_1651,0.080978156003023,0
Neg_2347,0.0792463922612294,0
Neg_68,0.1202861433017011,0
Neg_318,0.2947816231828969,0
Neg_2441,0.4061169664963813,0
Neg_2136,0.0590719699230127,0
Neg_870,0.0566721633207151,0
Neg_699,0.0906152375071572,0
Neg_1726,0.0531010509984142,0
Neg_1325,0.0690111528611908,0
Neg_2002,0.1875435037095544,0
Neg_519,0.0888164892461815,0
Neg_199,0.1199127502130272,0
Neg_471,0.0517218630148088,0
Neg_1673,0.1216714390805538,0
Neg_272,0.1107623603239177,0
Neg_118,0.1305307444111032,0
Neg_135,0.1139197674016655,0
Neg_2502,0.0453940064856036,0
Neg_2787,0.2108873649809187,0
Neg_546,0.1527569822642795,0
Neg_127,0.1749562884297878,0
Neg_1784,0.0784912300351033,0
Neg_439,0.2795587559056552,0
Neg_535,0.0958396077021334,0
Neg_227,0.0449892852620926,0
Neg_2299,0.1137431745708154,0
Neg_2627,0.2852692597078599,0
Neg_1982,0.2383299831573153,0
Neg_1382,0.1857636795768824,0
Neg_2090,0.1505303244384511,0
Neg_1532,0.0894689820764637,0
Neg_527,0.025324304675023,0
Neg_11,0.2667395952853265,0
Neg_1246,0.1753648987864484,0
Neg_2525,0.1176993109616047,0
Neg_2818,0.0650511222001722,0
Neg_1920,0.3176035666366079,0
Neg_918,0.0780270014722141,0
Neg_102,0.15119531649126,0
Neg_2621,0.2536010475864593,0
Neg_1585,0.0812341158507826,0
Neg_266,0.1170588666598723,0
Neg_710,0.1179899188318007,0
Neg_712,0.2939230012717956,0
Neg_24,0.2713684378848787,0
Neg_170,0.1057757138342152,0
Neg_721,0.1261909926664314,0
Neg_1365,0.2294019640735284,0
Neg_1735,0.0599470706098879,0
Neg_954,0.1847419190489559,0
Neg_1993,0.1349024075012868,0
Neg_1652,0.0494634742722215,0
Neg_2306,0.0942521194739713,0
Neg_2479,0.04869915284142,0
Neg_423,0.0387535628509262,0
Neg_2799,0.1465201643082829,0
Neg_822,0.0931641884625563,0
Neg_931,0.1194514395267306,0
Neg_2497,0.1265453788774252,0
Neg_2925,0.1582312995059725,0
Neg_267,0.0287601553438421,0
Neg_242,0.1018844763730493,0
Neg_233,0.1794957672557313,0
Neg_1868,0.0435607235444377,0
Neg_2032,0.0850116930342309,0
Neg_2720,0.1996353226154671,0
Neg_2343,0.0834266894424768,0
Neg_2055,0.0678892163699167,0
Neg_2624,0.10441595165613,0
Neg_745,0.1136997606710137,0
Neg_2850,0.1670036217665927,0
Neg_1483,0.3794738474414794,0
Neg_2708,0.2240063424422134,0
Neg_2131,0.1062024109186756,0
Neg_440,0.1884595484425436,0
Neg_793,0.0243459567806113,0
Neg_2000,0.0721716823423957,0
Neg_328,0.2130955993417555,0
Neg_2022,0.0863309839405943,0
Neg_1676,0.2023008113884734,0
Neg_47,0.1638451520546172,0
Neg_889,0.0404661641142569,0
Neg_2715,0.1020300815385141,0
Neg_2214,0.1174939811310892,0
Neg_1579,0.1340990810720651,0
Neg_878,0.41583844353438,0
Neg_2103,0.0937128027019579,0
Neg_1114,0.2347158457675129,0
Neg_681,0.1346012285553011,0
Neg_346,0.0721743235781095,0
Neg_2532,0.0759656909473388,0
Neg_1669,0.1903466150481262,0
Neg_949,0.1062869818360231,0
Neg_1081,0.1065301560163262,0
Neg_501,0.1239662673849553,0
Neg_2079,0.0352238036535189,0
Neg_2360,0.0571707856594953,0
Neg_1492,0.1747824300709359,0
Neg_1400,0.5281413360562367,0
Neg_840,0.2131023831526201,0
Neg_1343,0.1272747902024323,0
Neg_1169,0.1704825038233165,0
Neg_1095,0.0695655577240287,0
Neg_2160,0.1993938629283614,0
Neg_1886,0.0462522825654245,0
Neg_462,0.1973078683701309,0
Neg_1618,0.1577749099926527,0
Neg_1638,0.0684570009759192,0
Neg_335,0.0774762683723561,0
Neg_2543,0.2776646149264604,0
Neg_1503,0.2298805232041708,0
Neg_2634,0.1137963209771947,0
Neg_1295,0.1096013821305701,0
Neg_1778,0.2869986138418451,0
Neg_1420,0.02108375067773,0
Neg_2915,0.1183249033786111,0
Neg_823,0.1382089399534798,0
Neg_1675,0.0300689309019405,0
Neg_589,0.1405344399144297,0
Neg_1481,0.0308897938745675,0
Neg_2342,0.1672405289753673,0
Neg_1054,0.1175229785729648,0
Neg_2098,0.0845890591202498,0
Neg_2847,0.0414682468764972,0
Neg_2645,0.1323307167032858,0
Neg_1236,0.2321310851144856,0
Neg_1108,0.0572648452305234,0
Neg_2375,0.308786253760362,0
Neg_1516,0.1083930478039101,0
Neg_1038,0.0461875971081437,0
Neg_2217,0.197479407842013,0
Neg_2728,0.1224011269727293,0
Neg_1386,0.2878291992571014,0
Neg_1513,0.085949751795334,0
Neg_816,0.1080482221823441,0
Neg_2754,0.1461950349556682,0
Neg_363,0.0408349777217968,0
Neg_2326,0.3076916868233561,0
Neg_2442,0.1052828930412523,0
Neg_2080,0.2160850308963899,0
Neg_1213,0.0404902673106061,0
Neg_2687,0.1459729888168958,0
Neg_1636,0.4580923452413724,0
Neg_1037,0.2247870112404917,0
Neg_36,0.0400495812396255,0
Neg_1469,0.2171662475962549,0
Neg_1928,0.0388530639052525,0
Neg_916,0.0395918040518649,0
Neg_1155,0.0497338483124474,0
Neg_2793,0.0885836653102662,0
Neg_2052,0.2575660658877368,0
Neg_1029,0.0679410219910242,0
Neg_2685,0.1215660033460904,0
Neg_280,0.2231155117045881,0
Neg_2924,0.1707170401333831,0
Neg_1552,0.2236429612329403,0
Neg_2150,0.1949679457066065,0
Neg_1454,0.0842339274000751,0
Neg_1438,0.1498639630558436,0
Neg_2910,0.1962537542743851,0
Neg_2210,0.0903760994680138,0
Neg_284,0.1726388973929354,0
Neg_2162,0.1135399479508001,0
Neg_740,0.0917558273911036,0
Neg_1850,0.2611574658163014,0
Neg_2864,0.2317762584887092,0
Neg_2319,0.037674022638075,0
Neg_2530,0.0975783014170373,0
Neg_2094,0.2088295558202196,0
Neg_321,0.2035736692101747,0
Neg_2126,0.182887674800399,0
Neg_15,0.089558939460563,0
Neg_1360,0.1375702767857873,0
Neg_2640,0.0719049446306509,0
Neg_1251,0.1130100729785443,0
Neg_830,0.1328385841687723,0
Neg_782,0.112226322058267,0
Neg_2913,0.0553690426094128,0
Neg_794,0.0311185554233299,0
Neg_1435,0.0871926861171362,0
Neg_520,0.1392869080546791,0
Neg_4,0.0484126124823959,0
Neg_228,0.0129399584086398,0
Neg_977,0.1288322892226588,0
Neg_618,0.114110480129357,0
Neg_1278,0.0593039129565376,0
Neg_1858,0.0744171408447642,0
Neg_479,0.0576898003837827,0
Neg_957,0.1746742698547784,0
Neg_2917,0.0633803912201338,0
Neg_1765,0.078146789713539,0
Neg_1991,0.1320921472853717,0
Neg_526,0.2264967209988626,0
Neg_1715,0.0498928763243172,0
Neg_722,0.1606843457436609,0
Neg_747,0.2703849133037245,0
Neg_2498,0.1265116686931988,0
Neg_2636,0.1876206234900883,0
Neg_1015,0.412529798936708,0
Neg_785,0.0067394738203417,0
Neg_560,0.1916922530891293,0
Neg_1254,0.1459012039664194,0
Neg_1430,0.3306929152321373,0
Neg_1253,0.1180482705853993,0
Neg_2909,0.1953756108294964,0
Neg_1540,0.0662219255053545,0
Neg_997,0.1801905538263165,0
Neg_2812,0.2830868752315105,0
Neg_2694,0.2460093855418032,0
Neg_420,0.0544677642922486,0
Neg_92,0.1618750261629508,0
Neg_1822,0.0587082564900431,0
Neg_678,0.1072034287501858,0
Neg_952,0.0797569986969215,0
Neg_1067,0.0710160505071844,0
Neg_1023,0.2509921497372916,0
Neg_94,0.1030019420111955,0
Neg_1575,0.2421258614319551,0
Neg_2350,0.1707592104096227,0
Neg_2445,0.0704282427307417,0
Neg_2226,0.2004554809333317,0
Neg_568,0.0828433601596287,0
Neg_2515,0.0359136292504786,0
Neg_1334,0.0807560735323975,0
Neg_930,0.222974893841043,0
Neg_354,0.2787962250452884,0
Neg_2604,0.0809056942558573,0
Neg_69,0.0993314003018937,0
Neg_2782,0.0948088389291475,0
Neg_1205,0.1061117838837366,0
Neg_1269,0.1123672784761837,0
Neg_1188,0.144973918461217,0
Neg_2705,0.1508597693827282,0
Neg_2896,0.1183595532703018,0
Neg_2890,0.0726649256407758,0
Neg_2813,0.0613995200940648,0
Neg_483,0.2271790014560826,0
Neg_2333,0.2986997475223203,0
Neg_1243,0.1475216220431378,0
Neg_2268,0.200599176875687,0
Neg_2001,0.1374683963640452,0
Neg_783,0.14448577427051,0
Neg_1611,0.0668964761246515,0
Neg_2424,0.3333726051099056,0
Neg_472,0.1972624742102542,0
Neg_1791,0.1286953586049894,0
Neg_645,0.2361048201211347,0
Neg_1781,0.0316902959827922,0
Neg_205,0.0209955497400978,0
Neg_2771,0.1903881805065344,0
Neg_1957,0.1329987024706604,0
Neg_2408,0.3511277473173058,0
Neg_2298,0.2212304049937626,0
Neg_2301,0.1515520079472775,0
Neg_2235,0.0832087683710249,0
Neg_2056,0.0443057960804632,0
Neg_803,0.2105128783490793,0
Neg_2461,0.2171593544936771,0
Neg_1185,0.0550492206689685,0
Neg_1794,0.0269353853083057,0
Neg_970,0.2564197865479843,0
Neg_1479,0.0539338305475377,0
Neg_775,0.1157562444874005,0
Neg_748,0.1680364828420806,0
Neg_1293,0.1405572435573397,0
Neg_2907,0.0820151158963714,0
Neg_626,0.1197223626682902,0
Neg_1211,0.0689848098949357,0
Neg_2029,0.0545257581484527,0
Neg_2484,0.1195471782237019,0
Neg_737,0.0394119210734682,0
Neg_2637,0.0407216678129373,0
Neg_493,0.0605464190863179,0
Neg_1851,0.2750313845977212,0
Neg_275,0.0215109031618411,0
Neg_606,0.1603478571832781,0
Neg_1681,0.2865576563195515,0
Neg_861,0.0518036895950068,0
Neg_2800,0.1477203586551356,0
Neg_390,0.0470359673781845,0
Neg_950,0.3491574153393251,0
Neg_2285,0.4716330384524604,0
Neg_1066,0.0721949326009153,0
Neg_1485,0.091594839747905,0
Neg_2718,0.175149757412363,0
Neg_107,0.2570114091324217,0
Neg_2560,0.0659337399033608,0
Neg_1520,0.2511397094098118,0
Neg_951,0.1145100851249623,0
Neg_2753,0.2197610593012673,0
Neg_2737,0.0983760844460133,0
Neg_2449,0.0635687605278824,0
Neg_1538,0.084520160825876,0
Neg_1588,0.1702884572743956,0
Neg_1070,0.0487047370536264,0
Neg_1907,0.0183972112280047,0
Neg_1444,0.2530200633499122,0
Neg_2536,0.0901419230317832,0
Neg_1336,0.1287749073383152,0
Neg_1125,0.005162366460361,0
Neg_1238,0.1393706897063724,0
Neg_2438,0.1507445873277837,0
Neg_2869,0.1790855683676483,0
Neg_734,0.1380724055630775,0
Neg_2747,0.1441057306728792,0
Neg_2767,0.099521388328542,0
Neg_347,0.05724596635097,0
Neg_1890,0.0515726857046931,0
Neg_2457,0.0878892023420644,0
Neg_2919,0.1072939524282639,0
Neg_2764,0.0860420863164481,0
Neg_834,0.0488092216667034,0
Neg_1570,0.2360143310153416,0
Neg_2750,0.1077735213989353,0
Neg_290,0.111929518584642,0
Neg_862,0.0752278318843672,0
Neg_2654,0.1033143448671786,0
Neg_597,0.0840903601580568,0
Neg_353,0.2349075064009771,0
Neg_2500,0.0411667253872717,0
Neg_1446,0.1845769969523329,0
Neg_842,0.1044593985388459,0
Neg_53,0.1866443834846531,0
Neg_291,0.1416855556544603,0
Neg_1687,0.0537421448853126,0
Neg_809,0.0855639043628942,0
Neg_2858,0.1286876408886365,0
Neg_1779,0.0657260217490965,0
Neg_2114,0.1136435665832518,0
Neg_327,0.3476467868446427,0
Neg_249,0.1043003393606841,0
Neg_514,0.1668557041080519,0
Neg_894,0.3163565501643463,0
Neg_1154,0.2456176771898753,0
Neg_1974,0.0558312637023578,0
Neg_607,0.2316004074115147,0
Neg_1464,0.0581639670924014,0
Neg_2840,0.1299580888689578,0
Neg_2251,0.1470663164900885,0
Neg_2517,0.1102944977269995,0
Neg_1853,0.1276912592700267,0
Neg_1312,0.1065760618027237,0
Neg_2838,0.3800435908797518,0
Neg_1722,0.1301175650263783,0
Neg_2116,0.1309696173209402,0
Neg_2327,0.034775839038651,0
Neg_1128,0.066630308887147,0
Neg_1231,0.0778183608133171,0
Neg_2384,0.2001416664975392,0
Neg_713,0.0423670575566415,0
Neg_2475,0.0597892252118145,0
Neg_545,0.0626854034951601,0
Neg_1732,0.0268914925397429,0
Neg_1703,0.0491406431050816,0
Neg_2537,0.0395731860315594,0
Neg_1601,0.2708857157778244,0
Neg_238,0.175551910485945,0
Neg_2704,0.4008103497736603,0
Neg_2652,0.0947547815444041,0
Neg_1700,0.0983928280339117,0
Neg_2744,0.2423717708939952,0
Neg_43,0.1031458553560409,0
Neg_235,0.0988854201349774,0
Neg_1433,0.1220693970363102,0
Neg_1473,0.0563108249283738,0
Neg_1047,0.0491653057790604,0
Neg_2221,0.0662708923247536,0
Neg_691,0.4174813825178011,0
Neg_128,0.1859918437261576,0
Neg_1952,0.0840858245398448,0
Neg_2059,0.0776605238054528,0
Neg_661,0.1592537198814111,0
Neg_1100,0.3046803350281515,0
Neg_2458,0.0628451574405247,0
Neg_983,0.1447072056921866,0
Neg_2250,0.2441730631806961,0
Neg_674,0.1289583242711647,0
Neg_2825,0.1078308249991719,0
Neg_445,0.3254393874089349,0
Neg_640,0.0763662389414414,0
Neg_1903,0.0694894929156798,0
Neg_671,0.0804183810937709,0
Neg_2147,0.0699698999635836,0
Neg_475,0.3182239335543783,0
Neg_1302,0.091409745144224,0
Neg_2077,0.1515228648545293,0
Neg_2040,0.1880622925608101,0
Neg_2660,0.2700719099646059,0
Neg_2166,0.0037075411932963,0
Neg_2376,0.0474364750645162,0
Neg_1962,0.0356694352937941,0
Neg_1000,0.0530969451578304,0
Neg_250,0.0105101047981289,0
Neg_1718,0.0827777398005332,0
Neg_750,0.0678984755644755,0
Neg_1014,0.1579397375730836,0
Neg_2399,0.1233360884170281,0
Neg_561,0.1027882103143096,0
Neg_1762,0.1072289762948416,0
Neg_1449,0.0906895001152137,0
Neg_237,0.026661619364285,0
Neg_345,0.0255968608719713,0
Neg_2511,0.0617842261771701,0
Neg_2097,0.053861175257457,0
Neg_1966,0.2420192067884126,0
Neg_255,0.2827992868509347,0
Neg_2365,0.2461879308932493,0
Neg_1987,0.4867872278967394,0
Neg_2805,0.2617534387300649,0
Neg_2904,0.0361544520154216,0
Neg_2872,0.0280135632748075,0
Neg_2355,0.1177647514831058,0
Neg_576,0.2324737130502349,0
Neg_2459,0.1676295259376634,0
Neg_971,0.0677947361192346,0
Neg_898,0.1706071120732925,0
Neg_928,0.0975114475164694,0
Neg_2823,0.092016731477654,0
Neg_2364,0.0970215606663024,0
Neg_2806,0.2795425544517228,0
Neg_1871,0.1295309229737487,0
Neg_50,0.1971838898426735,0
Neg_2496,0.193219144199796,0
Neg_1030,0.1631788869215682,0
Neg_1978,0.1176626016735558,0
Neg_669,0.1735666951782372,0
Neg_1341,0.3213135097440375,0
Neg_843,0.1316087998784304,0
Neg_761,0.1806811916238384,0
Neg_988,0.3555710958043256,0
Neg_2255,0.0561065494648672,0
Neg_2557,0.0819305818027153,0
Neg_2677,0.4000018219316218,0
Neg_18,0.1349832038284984,0
Neg_315,0.0740910465690719,0
Neg_1741,0.2624063862260652,0
Neg_2578,0.076204160424321,0
Neg_389,0.2276296965332634,0
Neg_210,0.1024210541800451,0
Neg_2427,0.1561984812768997,0
Neg_2323,0.0589386384317935,0
Neg_2007,0.0806362131590645,0
Neg_891,0.0423799559860167,0
Neg_387,0.138531653946976,0
Neg_741,0.1497099024706989,0
Neg_362,0.1197742945712731,0
Neg_1212,0.2997378070104032,0
Neg_2057,0.0972682667065652,0
Neg_468,0.1416451940264669,0
Neg_2468,0.1905574693784512,0
Neg_873,0.184551023202049,0
Neg_1079,0.0235356322246453,0
Neg_1710,0.0404077823219804,0
Neg_482,0.5106562102442976,0
Neg_121,0.0553725076015062,0
Neg_2172,0.0935686965474119,0
Neg_1897,0.10293089370349,0
Neg_2690,0.077833644311906,0
Neg_42,0.0432104454630446,0
Neg_1748,0.0689427987909149,0
Neg_620,0.3424112578654362,0
Neg_2881,0.1535511458922577,0
Neg_188,0.0269644689720738,0
Neg_184,0.0331398632868467,0
Neg_584,0.1775609591190277,0
Neg_2423,0.0995795645435017,0
Neg_2699,0.0628765628037433,0
Neg_147,0.0501095368216645,0
Neg_1376,0.1761783677669875,0
Neg_2589,0.0647916094316154,0
Neg_2501,0.1261079233220229,0
Neg_288,0.0377789138855383,0
Neg_982,0.0233344822244738,0
Neg_511,0.0883993413583722,0
Neg_1308,0.1707987430259701,0
Neg_125,0.0632762252144143,0
Neg_564,0.1786875647338771,0
Neg_2039,0.1104686909006669,0
Neg_1237,0.058198991803933,0
Neg_749,0.0504870470714362,0
Neg_189,0.179549262895863,0
Neg_2815,0.3458842001764975,0
Neg_2573,0.1056136473890064,0
Neg_911,0.2336506576906672,0
Neg_2225,0.0922815583146739,0
Neg_591,0.118405935971918,0
Neg_428,0.145825716885897,0
Neg_739,0.1447902320205397,0
Neg_449,0.3505103953515117,0
Neg_1358,0.1038166630472237,0
Neg_707,0.2353997071077182,0
Neg_1196,0.1896657863280747,0
Neg_1113,0.0340042770313109,0
Neg_1437,0.0460139601886691,0
Neg_996,0.2353422772152497,0
Neg_2480,0.1405559671845227,0
Neg_2324,0.2350080167075335,0
Neg_2391,0.1912927980006012,0
Neg_1084,0.0665325368894462,0
Neg_1194,0.1162729438174938,0
Neg_908,0.1029668116878081,0
Neg_638,0.005324376063648,0
Neg_2741,0.1206095633855545,0
Neg_1368,0.0619214087882018,0
Neg_1005,0.2086122994507871,0
Neg_2790,0.0777426194023542,0
Neg_1572,0.0925805702671002,0
Neg_1734,0.2831386070245522,0
Neg_435,0.0431633139432174,0
Neg_409,0.2886605085643156,0
Neg_436,0.0896958886678223,0
Neg_1409,0.1838234046529124,0
Neg_1603,0.1538140172711769,0
Neg_2900,0.3140046249234687,0
Neg_469,0.2212475713243368,0
Neg_395,0.172449509626348,0
Neg_2006,0.0963591050720688,0
Neg_2138,0.1664663147914942,0
Neg_1534,0.2065252581338579,0
Neg_726,0.14490015666338,0
Neg_2658,0.103944599308358,0
Neg_885,0.1075230448837469,0
Neg_1364,0.0201412987447729,0
Neg_2867,0.1412196222563878,0
Neg_1869,0.0636924519445966,0
Neg_429,0.0633058248654402,0
Neg_1518,0.1818679917106493,0
Neg_2431,0.046392262048706,0
Neg_788,0.2101555223506003,0
Neg_2574,0.032138657930075,0
Neg_1548,0.0879486161600925,0
Neg_1959,0.1444180545495713,0
Neg_1124,0.1383931485537786,0
Neg_1324,0.2171342081765778,0
Neg_1533,0.209461617021539,0
Neg_2429,0.224457536034572,0
Neg_2123,0.1785288138640749,0
Neg_384,0.2864922132831454,0
Neg_2551,0.2159919716331042,0
Neg_380,0.0752908144308245,0
Neg_1697,0.1867158330628444,0
Neg_2382,0.2112505158941111,0
Neg_193,0.1844168129579507,0
Neg_392,0.0902546358737204,0
Neg_1136,0.0922566180065365,0
Neg_2371,0.1530043034723689,0
Neg_910,0.092482544364066,0
Neg_656,0.1222289919300812,0
Neg_718,0.0373436052059907,0
Neg_400,0.144236066526553,0
Neg_742,0.3382832913091389,0
Neg_1273,0.0507804218424983,0
Neg_2830,0.0761638555018078,0
Neg_567,0.0137488315081317,0
Neg_588,0.0710494921382674,0
Neg_183,0.1439759969493569,0
Neg_2770,0.1534897126026999,0
Neg_864,0.1983609321251044,0
Neg_2883,0.3915644749336179,0
Neg_2689,0.1262593584182404,0
Neg_1381,0.1541830742632531,0
