,Boman_Index,y
Neg_2921,-0.1938775510204081,0
Neg_994,3.7276923076923074,0
Neg_2453,-1.4356521739130437,0
Neg_2074,2.253214285714285,0
Neg_1803,1.6137500000000002,0
Neg_653,0.6577142857142855,0
Neg_1943,0.9755172413793104,0
Neg_1283,1.42,0
Neg_1383,0.9157692307692304,0
Neg_325,0.0317391304347826,0
Neg_2702,2.60729411764706,0
Neg_2180,1.0137037037037036,0
Neg_585,2.52595744680851,0
Neg_2047,0.91531914893617,0
Neg_2392,3.464761904761904,0
Neg_919,0.1275,0
Neg_2566,2.325280898876404,0
Neg_404,0.8793333333333333,0
Neg_953,1.5329032258064512,0
Neg_1257,1.238225806451612,0
Neg_1680,1.371463414634147,0
Neg_1098,4.17,0
Neg_1404,2.0138095238095235,0
Neg_79,1.310208333333333,0
Neg_2483,1.759411764705883,0
Neg_2866,1.5,0
Neg_133,1.5877272727272724,0
Neg_1514,5.515937500000001,0
Neg_1790,2.2682352941176465,0
Neg_2219,1.0149999999999997,0
Neg_2758,2.494512195121952,0
Neg_621,1.7077142857142853,0
Neg_904,1.9125,0
Neg_736,2.990967741935484,0
Neg_431,2.364328358208955,0
Neg_2469,2.293870967741936,0
Neg_2895,2.076626506024096,0
Neg_202,1.9301587301587295,0
Neg_478,2.38735294117647,0
Neg_1929,1.577407407407407,0
Neg_1179,2.823888888888889,0
Neg_116,1.5964044943820226,0
Neg_2854,3.18625,0
Neg_2229,1.8854054054054048,0
Neg_301,0.5903571428571427,0
Neg_2264,3.580689655172413,0
Neg_58,1.0482352941176472,0
Neg_37,4.027142857142857,0
Neg_1299,0.7690909090909095,0
Neg_2238,2.778260869565217,0
Neg_1065,1.428765432098765,0
Neg_2393,1.7124705882352935,0
Neg_1063,1.8737142857142848,0
Neg_2681,2.5643243243243243,0
Neg_1206,1.603970588235294,0
Neg_926,2.4336842105263155,0
Neg_1834,-0.3341666666666665,0
Neg_219,2.295918367346939,0
Neg_1051,2.7736470588235296,0
Neg_2732,2.986111111111111,0
Neg_22,1.795,0
Neg_2672,0.9863636363636364,0
Neg_1925,0.5459756097560976,0
Neg_1046,-0.1205882352941176,0
Neg_2602,0.1776470588235295,0
Neg_2626,2.555737704918033,0
Neg_664,1.136419753086419,0
Neg_1033,0.0776744186046511,0
Neg_1541,1.8966666666666672,0
Neg_352,2.604814814814815,0
Neg_2763,4.144920634920635,0
Neg_2198,0.444470588235294,0
Neg_260,1.892083333333333,0
Neg_743,1.928297872340426,0
Neg_1798,3.7934375,0
Neg_805,0.458333333333333,0
Neg_2446,1.296881720430107,0
Neg_1456,2.5905263157894733,0
Neg_853,1.0435714285714288,0
Neg_1866,2.6095,0
Neg_1972,2.041136363636364,0
Neg_1250,1.3935,0
Neg_2893,3.190864197530864,0
Neg_415,1.0327777777777776,0
Neg_2440,2.0352173913043483,0
Neg_1947,1.011212121212121,0
Neg_2296,1.169605263157895,0
Neg_1491,2.1711,0
Neg_1592,0.6823437499999996,0
Neg_833,2.8142592592592592,0
Neg_2254,6.2043750000000015,0
Neg_2786,2.642278481012659,0
Neg_1307,1.5043999999999995,0
Neg_1022,2.3213636363636363,0
Neg_2289,2.32135135135135,0
Neg_2564,2.8370270270270272,0
Neg_1131,1.1373134328358203,0
Neg_2814,1.1832142857142856,0
Neg_2346,2.575483870967742,0
Neg_2538,1.2296875,0
Neg_503,1.2911111111111109,0
Neg_614,1.290769230769231,0
Neg_2227,1.7335,0
Neg_1977,0.256086956521739,0
Neg_1151,2.2869014084507047,0
Neg_2315,1.6251999999999998,0
Neg_1180,3.465147058823529,0
Neg_308,1.7580487804878044,0
Neg_1426,1.8441071428571425,0
Neg_12,-0.0201,0
Neg_506,1.8991428571428568,0
Neg_136,2.288589743589743,0
Neg_378,3.688620689655172,0
Neg_2058,0.6583333333333332,0
Neg_2336,0.1246153846153846,0
Neg_2220,1.5552325581395343,0
Neg_262,1.4195652173913045,0
Neg_1888,1.6489285714285713,0
Neg_2552,1.517843137254902,0
Neg_1340,1.6740625,0
Neg_1753,1.0229268292682925,0
Neg_941,0.4293749999999995,0
Neg_689,0.7376190476190474,0
Neg_403,0.3039999999999998,0
Neg_2524,2.6311428571428563,0
Neg_1006,0.1081034482758619,0
Neg_89,1.915,0
Neg_1956,-0.4549206349206349,0
Neg_2723,0.2243103448275862,0
Neg_34,1.6864516129032256,0
Neg_757,2.0134482758620686,0
Neg_1170,2.344117647058823,0
Neg_1405,0.2291463414634147,0
Neg_1634,2.7281034482758626,0
Neg_835,1.3776288659793805,0
Neg_1809,3.7373170731707335,0
Neg_296,-0.0170422535211266,0
Neg_1989,2.0218604651162795,0
Neg_636,1.637692307692309,0
Neg_1350,1.6439534883720932,0
Neg_160,0.6975000000000001,0
Neg_1524,1.2436585365853654,0
Neg_836,2.5956122448979606,0
Neg_1885,0.8826923076923072,0
Neg_1723,1.9620618556701024,0
Neg_1139,4.525492957746479,0
Neg_531,1.5765217391304345,0
Neg_131,0.6488888888888877,0
Neg_226,1.071428571428571,0
Neg_2031,1.610277777777778,0
Neg_1050,2.6694736842105264,0
Neg_2215,2.9946153846153853,0
Neg_1008,1.0755555555555558,0
Neg_755,3.9457894736842114,0
Neg_1309,1.311428571428571,0
Neg_1348,3.24425925925926,0
Neg_2829,0.7655555555555557,0
Neg_1281,1.3193548387096776,0
Neg_2879,2.977333333333333,0
Neg_2182,2.127857142857144,0
Neg_513,1.5019354838709678,0
Neg_2222,1.816363636363636,0
Neg_2348,-0.1281395348837211,0
Neg_549,0.3807142857142856,0
Neg_2669,2.3368965517241382,0
Neg_1248,2.2061666666666677,0
Neg_19,2.2896825396825404,0
Neg_1763,1.1537837837837837,0
Neg_2832,2.6691176470588225,0
Neg_1992,2.416623376623377,0
Neg_2675,1.6168656716417908,0
Neg_203,2.3552040816326523,0
Neg_2314,1.684,0
Neg_460,2.958732394366197,0
Neg_248,1.035217391304348,0
Neg_418,1.0632894736842105,0
Neg_1007,1.1590816326530609,0
Neg_2178,-0.8316666666666669,0
Neg_537,0.92078125,0
Neg_97,2.5228048780487806,0
Neg_1719,0.6269230769230769,0
Neg_1777,1.578064516129032,0
Neg_771,2.2401136363636365,0
Neg_2070,0.8290000000000001,0
Neg_1418,2.926338028169014,0
Neg_1167,1.3541538461538465,0
Neg_2477,3.822298850574713,0
Neg_715,2.3831034482758624,0
Neg_616,0.7598780487804877,0
Neg_558,0.9706249999999998,0
Neg_64,2.877826086956521,0
Neg_1316,2.0206976744186043,0
Neg_1507,1.124285714285714,0
Neg_1101,1.2827536231884058,0
Neg_1796,2.413783783783785,0
Neg_1223,2.4905,0
Neg_538,3.2342391304347853,0
Neg_302,1.9469662921348316,0
Neg_200,2.1061643835616426,0
Neg_1730,1.3633823529411766,0
Neg_876,-0.7398750000000003,0
Neg_326,3.784528301886792,0
Neg_1436,-0.4100000000000002,0
Neg_727,2.554,0
Neg_1831,1.9102272727272729,0
Neg_900,1.725384615384615,0
Neg_1637,1.184523809523809,0
Neg_2635,4.034516129032259,0
Neg_2454,2.064038461538461,0
Neg_1216,1.9048333333333325,0
Neg_2191,2.358918918918919,0
Neg_1275,2.7322580645161296,0
Neg_2151,2.4754545454545465,0
Neg_1402,1.2454545454545451,0
Neg_717,0.8905555555555554,0
Neg_1862,0.2544444444444444,0
Neg_158,-0.2030555555555555,0
Neg_1740,2.1432098765432106,0
Neg_1424,3.7989583333333337,0
Neg_943,1.6366666666666667,0
Neg_1688,1.597777777777778,0
Neg_148,2.3563768115942034,0
Neg_2796,-0.4778723404255319,0
Neg_1887,2.314375,0
Neg_2811,2.6397222222222227,0
Neg_859,-0.2714999999999999,0
Neg_2155,0.573076923076923,0
Neg_2045,2.45404255319149,0
Neg_1104,2.1496078431372547,0
Neg_2638,1.3024999999999998,0
Neg_962,2.311904761904761,0
Neg_2828,1.4844943820224723,0
Neg_1944,0.1649999999999999,0
Neg_523,3.985,0
Neg_1319,0.5418032786885244,0
Neg_562,2.609454545454545,0
Neg_2456,-1.0306382978723407,0
Neg_1500,1.0361111111111103,0
Neg_1913,1.1818181818181817,0
Neg_286,2.1267647058823527,0
Neg_2871,5.379459459459459,0
Neg_456,2.623484848484848,0
Neg_984,0.5779310344827585,0
Neg_1837,1.172321428571428,0
Neg_2617,0.980422535211268,0
Neg_139,-1.289375,0
Neg_1815,1.726714285714285,0
Neg_1157,1.7499999999999996,0
Neg_1317,2.048,0
Neg_2405,0.8765116279069767,0
Neg_45,-0.8028070175438597,0
Neg_1797,0.4613333333333332,0
Neg_2769,0.1347916666666666,0
Neg_1390,0.2066666666666661,0
Neg_1018,1.8598734177215184,0
Neg_602,-2.4006666666666665,0
Neg_182,2.2935416666666666,0
Neg_1056,1.5440624999999994,0
Neg_2567,4.6326865671641775,0
Neg_849,1.4014634146341465,0
Neg_2338,1.4466666666666663,0
Neg_422,2.355365853658536,0
Neg_1421,2.2134939759036136,0
Neg_2439,1.9580769230769224,0
Neg_563,1.8882857142857143,0
Neg_1622,1.0404,0
Neg_1578,1.25,0
Neg_1939,1.1974603174603171,0
Neg_163,2.9781081081081084,0
Neg_287,0.8681081081081082,0
Neg_787,3.2969565217391303,0
Neg_1846,1.762837837837838,0
Neg_1280,0.476052631578947,0
Neg_1918,0.1735714285714284,0
Neg_999,2.601,0
Neg_314,0.4223076923076923,0
Neg_2192,1.2112499999999993,0
Neg_605,3.153913043478261,0
Neg_413,0.335,0
Neg_1861,0.4730487804878048,0
Neg_342,2.354375,0
Neg_398,0.6306451612903224,0
Neg_96,3.2426666666666666,0
Neg_1924,1.0059999999999998,0
Neg_592,2.621612903225808,0
Neg_1985,0.7591071428571429,0
Neg_1045,0.952337662337662,0
Neg_2542,2.0816666666666666,0
Neg_2165,1.907701149425287,0
Neg_1526,3.569824561403508,0
Neg_2709,-0.1196774193548388,0
Neg_2230,3.2344047619047607,0
Neg_2137,1.3277419354838704,0
Neg_2068,1.2316393442622948,0
Neg_2163,2.4677419354838714,0
Neg_2247,1.633298969072165,0
Neg_529,2.7614754098360668,0
Neg_936,0.7521917808219178,0
Neg_2418,2.0030769230769225,0
Neg_2487,0.9505952380952382,0
Neg_703,1.3354716981132075,0
Neg_1742,4.798571428571429,0
Neg_305,2.3384615384615386,0
Neg_1078,2.088539325842697,0
Neg_1672,1.7895384615384615,0
Neg_2568,3.0352,0
Neg_1911,2.605959595959596,0
Neg_2397,2.4917647058823524,0
Neg_992,-0.0029885057471266,0
Neg_1161,-0.6292857142857143,0
Neg_2581,0.7509090909090905,0
Neg_701,1.4935999999999994,0
Neg_464,-0.6373684210526316,0
Neg_1692,1.760857142857143,0
Neg_774,3.4376315789473684,0
Neg_2620,0.1130864197530864,0
Neg_979,1.9941772151898736,0
Neg_2827,3.079310344827586,0
Neg_2729,3.382727272727273,0
Neg_2277,1.768333333333333,0
Neg_1632,1.0375,0
Neg_2756,1.9892307692307691,0
Neg_1898,0.7809722222222217,0
Neg_1391,2.6297500000000005,0
Neg_1059,1.041282051282051,0
Neg_1746,1.2344230769230768,0
Neg_1847,3.1094736842105264,0
Neg_1490,1.9932183908045984,0
Neg_450,3.1474999999999995,0
Neg_1448,-0.2306249999999999,0
Neg_2410,2.492765957446809,0
Neg_1301,2.512164948453609,0
Neg_696,2.4308333333333327,0
Neg_2757,1.482142857142857,0
Neg_815,1.9624,0
Neg_890,0.7692857142857142,0
Neg_2049,1.5417105263157884,0
Neg_634,2.1469387755102045,0
Neg_1241,2.950000000000001,0
Neg_1265,0.5589473684210523,0
Neg_1145,0.9995876288659792,0
Neg_364,2.0824691358024694,0
Neg_2428,1.0252054794520546,0
Neg_2873,1.2762499999999994,0
Neg_2762,1.4213636363636362,0
Neg_1932,2.9548780487804884,0
Neg_218,1.012,0
Neg_1471,0.8198550724637682,0
Neg_211,0.9291666666666668,0
Neg_88,2.0084374999999994,0
Neg_1800,0.9567105263157896,0
Neg_1995,-0.0894736842105264,0
Neg_2231,2.348840579710146,0
Neg_1090,0.8729411764705883,0
Neg_1457,0.4242,0
Neg_795,0.5435999999999999,0
Neg_1614,1.4636734693877542,0
Neg_732,3.141290322580645,0
Neg_2025,1.0400000000000005,0
Neg_2088,0.8678048780487805,0
Neg_2527,1.5900000000000003,0
Neg_2021,2.360461538461537,0
Neg_2570,1.869,0
Neg_215,2.5234375,0
Neg_2516,1.0071052631578947,0
Neg_1712,1.452948717948718,0
Neg_2010,0.0156410256410255,0
Neg_1285,2.391714285714286,0
Neg_2834,1.1755000000000002,0
Neg_2013,-0.3157142857142856,0
Neg_945,0.5070588235294116,0
Neg_1787,2.2396739130434797,0
Neg_935,1.4034999999999995,0
Neg_2099,0.7920689655172414,0
Neg_2179,-0.0345454545454544,0
Neg_2726,4.16,0
Neg_1484,2.100724637681159,0
Neg_2381,0.1283529411764705,0
Neg_1458,2.3443076923076926,0
Neg_216,1.5023611111111106,0
Neg_2725,2.321333333333333,0
Neg_406,3.2065517241379315,0
Neg_1363,2.7794230769230763,0
Neg_1311,2.326363636363636,0
Neg_1149,3.289375,0
Neg_1218,2.3380952380952382,0
Neg_1597,-0.2733846153846154,0
Neg_2745,2.851500000000001,0
Neg_1477,2.47796875,0
Neg_2803,2.2024561403508764,0
Neg_104,1.5921111111111108,0
Neg_1900,2.6628947368421065,0
Neg_2586,-0.5504411764705883,0
Neg_2050,-0.4947887323943663,0
Neg_1069,4.503684210526314,0
Neg_336,0.8016666666666661,0
Neg_2260,2.26156626506024,0
Neg_1733,2.996833333333334,0
Neg_1555,0.5803846153846154,0
Neg_2329,1.156530612244898,0
Neg_1878,1.0239285714285713,0
Neg_1893,1.395813953488372,0
Neg_1716,3.415862068965516,0
Neg_2322,2.337741935483871,0
Neg_101,2.519268292682926,0
Neg_16,2.487049180327869,0
Neg_31,0.1667999999999999,0
Neg_240,1.174411764705882,0
Neg_1117,0.0598360655737704,0
Neg_2262,0.1938888888888889,0
Neg_2861,2.58975,0
Neg_1225,1.1659677419354837,0
Neg_261,0.9407368421052628,0
Neg_609,1.531428571428571,0
Neg_1352,0.2346666666666667,0
Neg_733,2.6080952380952387,0
Neg_2593,1.603333333333333,0
Neg_2259,3.349333333333333,0
Neg_1785,2.6644444444444444,0
Neg_847,-0.5364150943396226,0
Neg_684,1.5155223880597022,0
Neg_1411,0.9867741935483872,0
Neg_680,0.2293333333333332,0
Neg_502,2.0756666666666668,0
Neg_1097,1.229125,0
Neg_1826,1.7141666666666664,0
Neg_702,2.400813953488372,0
Neg_1626,1.3126666666666666,0
Neg_2358,1.3619000000000003,0
Neg_1026,1.3927777777777774,0
Neg_82,1.036770833333333,0
Neg_509,1.1496774193548387,0
Neg_1235,-0.0486813186813187,0
Neg_2118,1.2181707317073167,0
Neg_1303,1.087536231884058,0
Neg_72,1.1948076923076922,0
Neg_1147,1.687558139534885,0
Neg_2437,1.3507042253521129,0
Neg_1770,1.5119999999999996,0
Neg_177,1.4524675324675316,0
Neg_978,2.887884615384615,0
Neg_724,1.6304347826086951,0
Neg_1766,1.3325641025641024,0
Neg_868,2.7471875,0
Neg_1825,2.254782608695653,0
Neg_2020,1.7588135593220335,0
Neg_1628,0.854,0
Neg_892,1.2913333333333332,0
Neg_2692,1.7281818181818185,0
Neg_512,0.3441176470588235,0
Neg_2128,-0.0303571428571428,0
Neg_1647,1.045862068965517,0
Neg_2419,1.243125,0
Neg_2659,3.985555555555557,0
Neg_1214,0.4342105263157892,0
Neg_411,1.3724691358024683,0
Neg_2321,1.980909090909091,0
Neg_1384,1.7477272727272726,0
Neg_1489,0.3549999999999998,0
Neg_2666,1.782698412698413,0
Neg_1905,2.370769230769231,0
Neg_55,0.9536111111111109,0
Neg_1178,1.511343283582089,0
Neg_2369,2.01,0
Neg_1,1.6869791666666665,0
Neg_1999,1.4442105263157896,0
Neg_1883,0.2674999999999999,0
Neg_1643,2.8151470588235283,0
Neg_2885,3.753333333333334,0
Neg_1786,1.6706249999999998,0
Neg_1933,2.5617391304347827,0
Neg_814,1.346551724137931,0
Neg_1593,1.7755172413793103,0
Neg_1298,1.702323232323233,0
Neg_285,2.628139534883722,0
Neg_2792,2.2492499999999995,0
Neg_2154,1.3040404040404043,0
Neg_1689,3.4688311688311684,0
Neg_603,1.4757894736842103,0
Neg_1021,3.317619047619048,0
Neg_1820,1.5699999999999998,0
Neg_222,1.8931034482758629,0
Neg_256,-0.5777272727272728,0
Neg_704,1.7359090909090908,0
Neg_144,0.7067857142857141,0
Neg_2067,2.097727272727273,0
Neg_1406,3.1957142857142857,0
Neg_2616,1.838837209302325,0
Neg_648,0.4256756756756755,0
Neg_2774,2.432441860465115,0
Neg_292,0.96635294117647,0
Neg_2667,1.867979797979798,0
Neg_257,1.0993220338983047,0
Neg_1768,2.6991666666666667,0
Neg_2249,2.8773737373737376,0
Neg_779,2.006913580246913,0
Neg_2513,1.2483333333333333,0
Neg_2425,1.4932584269662923,0
Neg_2272,1.117727272727273,0
Neg_361,2.6840540540540547,0
Neg_1745,1.8904545454545452,0
Neg_2902,0.6042857142857144,0
Neg_808,0.7421212121212121,0
Neg_407,1.0740206185567005,0
Neg_191,1.8043902439024389,0
Neg_1737,1.902934782608696,0
Neg_1001,0.5384848484848483,0
Neg_2120,2.3976119402985083,0
Neg_960,1.6854794520547942,0
Neg_1356,2.2145238095238087,0
Neg_1764,-0.0493333333333331,0
Neg_901,2.382264150943396,0
Neg_2556,-0.5851351351351349,0
Neg_303,2.0238461538461525,0
Neg_654,1.1234374999999996,0
Neg_251,1.0108333333333337,0
Neg_1958,0.3011666666666667,0
Neg_2857,-0.5237931034482758,0
Neg_1824,2.0808474576271183,0
Neg_9,0.9212499999999996,0
Neg_1397,0.6417460317460316,0
Neg_1841,-0.2769767441860468,0
Neg_1197,1.8349484536082472,0
Neg_1357,1.1536708860759488,0
Neg_2898,4.537000000000001,0
Neg_2132,3.585500000000001,0
Neg_647,1.2532183908045975,0
Neg_2646,0.0916666666666666,0
Neg_476,2.608999999999999,0
Neg_231,2.2835483870967743,0
Neg_451,1.336774193548387,0
Neg_1073,1.762727272727272,0
Neg_7,1.972692307692307,0
Neg_1877,0.5766666666666665,0
Neg_2912,0.1869565217391304,0
Neg_1968,2.1270909090909087,0
Neg_2590,1.6339215686274513,0
Neg_2781,2.361408450704225,0
Neg_940,-0.5244444444444445,0
Neg_459,1.845208333333333,0
Neg_1657,1.0157142857142856,0
Neg_2544,0.7824193548387095,0
Neg_2345,-0.5322033898305084,0
Neg_2406,1.3428070175438596,0
Neg_2060,1.2611702127659576,0
Neg_2697,0.8644444444444438,0
Neg_1979,2.31952380952381,0
Neg_875,2.2666666666666666,0
Neg_798,2.8226250000000004,0
Neg_2520,2.163768115942029,0
Neg_2252,0.0896874999999999,0
Neg_1502,2.1749999999999994,0
Neg_2316,1.6624050632911391,0
Neg_2282,1.1591176470588234,0
Neg_2664,2.6247761194029846,0
Neg_1274,-0.3674999999999998,0
Neg_1290,1.8572727272727272,0
Neg_299,2.359375,0
Neg_2528,2.258813559322034,0
Neg_1387,1.6744318181818183,0
Neg_13,1.4650704225352111,0
Neg_586,1.9466666666666668,0
Neg_1691,3.3884000000000007,0
Neg_629,1.6497619047619043,0
Neg_1089,0.1988461538461538,0
Neg_2884,1.6913333333333331,0
Neg_2610,0.989090909090909,0
Neg_470,2.2524242424242438,0
Neg_1649,-1.2153846153846155,0
Neg_1177,1.9674193548387104,0
Neg_2447,0.6628571428571427,0
Neg_10,-0.4008823529411764,0
Neg_2623,2.5038461538461534,0
Neg_265,2.5971999999999995,0
Neg_273,2.196,0
Neg_2305,1.919102564102564,0
Neg_915,0.9702898550724636,0
Neg_1945,2.3643548387096764,0
Neg_961,3.225578947368421,0
Neg_2662,2.032368421052631,0
Neg_1146,1.545869565217391,0
Neg_1137,2.365348837209302,0
Neg_41,1.276266666666667,0
Neg_1496,1.0271428571428571,0
Neg_2270,2.5902127659574465,0
Neg_1721,0.3419298245614033,0
Neg_2196,2.619027777777778,0
Neg_1988,0.91175,0
Neg_2464,1.67,0
Neg_521,-0.9615476190476197,0
Neg_1062,2.016727272727272,0
Neg_899,4.12,0
Neg_374,2.5784,0
Neg_2106,1.9026760563380285,0
Neg_3,0.3399999999999998,0
Neg_405,2.677777777777778,0
Neg_1873,1.0755999999999997,0
Neg_2506,1.2657692307692303,0
Neg_2777,2.287564102564102,0
Neg_762,1.609473684210526,0
Neg_401,0.2745454545454546,0
Neg_1801,5.575,0
Neg_2863,2.2206666666666663,0
Neg_2412,2.696216216216216,0
Neg_1094,2.0470786516853936,0
Neg_1795,0.0238095238095236,0
Neg_1144,-0.2104761904761903,0
Neg_1201,1.1502985074626864,0
Neg_2435,2.6461538461538465,0
Neg_252,1.4809999999999997,0
Neg_2676,2.004117647058823,0
Neg_322,0.6597727272727275,0
Neg_1525,1.9530681818181823,0
Neg_1228,2.462300000000001,0
Neg_2042,2.3583076923076915,0
Neg_2308,1.1702,0
Neg_2157,1.990897435897436,0
Neg_2159,0.8773529411764703,0
Neg_2734,1.0824657534246571,0
Neg_1207,0.6663461538461533,0
Neg_120,2.3613461538461538,0
Neg_2631,1.9736065573770485,0
Neg_595,2.8712195121951223,0
Neg_993,0.0767857142857143,0
Neg_1596,3.9945,0
Neg_2868,2.0952,0
Neg_579,1.8296363636363635,0
Neg_1663,2.3757692307692317,0
Neg_1040,1.1552747252747249,0
Neg_2240,0.4310843373493975,0
Neg_2349,2.15357894736842,0
Neg_2207,2.3886111111111106,0
Neg_1153,1.7191304347826086,0
Neg_580,2.560666666666666,0
Neg_2390,2.4046341463414627,0
Neg_1683,2.371063829787233,0
Neg_2601,2.1128,0
Neg_2888,1.2796590909090906,0
Neg_1121,0.9963888888888888,0
Neg_2688,0.8946511627906977,0
Neg_1493,4.954999999999999,0
Neg_1272,2.0991891891891887,0
Neg_1242,2.585285714285714,0
Neg_1292,5.412903225806451,0
Neg_2398,1.6965333333333328,0
Neg_1990,1.32375,0
Neg_2241,2.5873684210526315,0
Neg_508,1.6817441860465112,0
Neg_307,1.99,0
Neg_2448,2.35188679245283,0
Neg_600,2.970777777777778,0
Neg_601,1.397526881720431,0
Neg_1217,2.339885057471264,0
Neg_839,1.7645,0
Neg_682,-1.2555555555555555,0
Neg_2187,-1.5478124999999998,0
Neg_2821,2.792125000000001,0
Neg_2789,-0.5328571428571427,0
Neg_169,1.7304687500000002,0
Neg_320,1.2220312500000003,0
Neg_2889,1.3554651162790694,0
Neg_17,1.2553124999999996,0
Neg_1714,2.0996739130434787,0
Neg_2605,3.147974683544304,0
Neg_1527,-1.991666666666667,0
Neg_83,6.055000000000001,0
Neg_2246,0.9390816326530608,0
Neg_114,3.287,0
Neg_1808,2.5385937500000004,0
Neg_958,3.869375,0
Neg_2093,1.7387931034482758,0
Neg_1561,1.19328125,0
Neg_1870,0.1836842105263157,0
Neg_1335,1.4617647058823524,0
Neg_1574,1.744574468085106,0
Neg_2188,2.7778947368421067,0
Neg_608,1.983809523809524,0
Neg_1240,2.90939393939394,0
Neg_2628,-2.480666666666667,0
Neg_1855,1.4340476190476188,0
Neg_1793,2.47972972972973,0
Neg_2263,3.4177777777777774,0
Neg_2400,2.0525675675675674,0
Neg_1583,0.5815384615384612,0
Neg_410,0.256153846153846,0
Neg_2849,2.920468750000001,0
Neg_1389,0.9466666666666668,0
Neg_130,1.9042222222222225,0
Neg_2784,3.0229787234042536,0
Neg_2759,0.0123999999999993,0
Neg_2148,0.9475,0
Neg_2886,2.3465476190476195,0
Neg_903,-0.2840845070422537,0
Neg_2844,2.515538461538462,0
Neg_1071,1.6932692307692307,0
Neg_2491,2.2086486486486487,0
Neg_2731,3.184473684210527,0
Neg_1497,3.1674193548387097,0
Neg_2096,0.3,0
Neg_2234,5.4940963855421705,0
Neg_263,1.3614130434782603,0
Neg_2409,0.6178571428571428,0
Neg_171,2.330246913580247,0
Neg_2185,0.5438947368421049,0
Neg_1630,0.8160606060606058,0
Neg_239,2.496865671641791,0
Neg_933,2.0597916666666665,0
Neg_2276,1.0861176470588234,0
Neg_2707,1.0330952380952372,0
Neg_1971,1.7728571428571431,0
Neg_293,1.3537037037037034,0
Neg_766,0.8578823529411762,0
Neg_1208,1.7165714285714275,0
Neg_1076,1.5329729729729729,0
Neg_2860,1.668,0
Neg_2048,3.9975,0
Neg_837,0.4264,0
Neg_2085,0.6719230769230768,0
Neg_1812,0.0253658536585366,0
Neg_659,1.5112307692307696,0
Neg_2775,1.434032258064516,0
Neg_807,1.4277011494252874,0
Neg_379,1.3728571428571434,0
Neg_683,2.765555555555556,0
Neg_2124,0.0021428571428571,0
Neg_1239,1.8614,0
Neg_1478,0.7140000000000001,0
Neg_711,0.7142857142857143,0
Neg_1422,2.0825,0
Neg_2642,1.8341666666666667,0
Neg_2243,0.2460439560439557,0
Neg_419,0.9575,0
Neg_2335,1.823802816901408,0
Neg_708,2.447307692307692,0
Neg_2224,2.11922077922078,0
Neg_75,-0.5122352941176471,0
Neg_1927,1.9378481012658235,0
Neg_396,1.385,0
Neg_2062,0.1720289855072462,0
Neg_1758,1.3218604651162786,0
Neg_1696,-0.2672307692307692,0
Neg_1938,-0.2628999999999998,0
Neg_2212,2.2430612244897965,0
Neg_491,2.562567567567567,0
Neg_857,2.4130769230769227,0
Neg_2686,1.893333333333333,0
Neg_2549,2.646428571428571,0
Neg_465,1.991369863013699,0
Neg_214,1.6728571428571424,0
Neg_1450,0.2602777777777778,0
Neg_2311,-0.6651470588235295,0
Neg_566,0.9528723404255308,0
Neg_1468,2.2340624999999994,0
Neg_324,1.7637735849056602,0
Neg_1106,1.4056999999999995,0
Neg_1455,1.6115384615384611,0
Neg_1775,1.7890909090909088,0
Neg_2533,0.4679245283018864,0
