,Cougar__1,Cougar__2,Cougar__3,Cougar__4,Cougar__5,Cougar__6,Cougar__7,Cougar__8,Cougar__9,Cougar__10,Cougar__11,Cougar__12,Cougar__13,Cougar__14,Cougar__15,Cougar__16,Cougar__17,Cougar__18,Cougar__19,Cougar__20,Cougar__21,Cougar__22,Cougar__23,Cougar__24,Cougar__25,Cougar__26,Cougar__27,Cougar__28,Cougar__29,Cougar__30,y
Neg_966,0.5003981999999999,0.3911483636363636,0.3855048372093023,0.3942744523809524,0.4076846097560975,0.0825524444444444,0.2629663636363636,0.2331574418604651,0.1667790476190476,0.1358831707317073,1.2840393333333338,1.2553777272727276,1.2661797674418602,1.226001428571429,1.2970112195121952,0.649988888888889,0.0944295454545454,-0.0181906976744185,-0.0628619047619047,0.0075463414634146,0.5156288888888888,0.4701545454545454,0.6612651162790698,0.5915880952380954,0.7858829268292684,4.649679999999999,3.9724068181818186,3.833832558139536,3.7232428571428566,3.84799024390244,0
Neg_2081,0.5028831829268292,0.3968341975308641,0.4043619749999999,0.4121606962025314,0.4014351794871794,-0.2765606097560975,-0.0333808641975308,-0.1035823749999999,-0.0765674683544303,-0.0853416666666666,1.2866597560975614,1.2337291358024691,1.2425542500000004,1.2733939240506325,1.2524443589743588,1.1742475609756098,0.0512567901234567,-0.0171462499999998,0.0296506329113923,0.0140102564102564,-0.3678195121951218,-0.1993469135802467,-0.1052324999999999,-0.2682759493670885,-0.0373115384615383,4.4723036585365845,3.844577777777779,3.98272125,3.972724050632912,3.85788717948718,0
Neg_2579,0.4078082765957446,0.3097355,0.3227277777777778,0.3466925454545455,0.320824953488372,-0.0573214893617021,0.1625834782608696,0.106042,0.0989120454545454,0.1077625581395348,1.3564997872340427,1.2966434782608691,1.3172775555555556,1.291394772727273,1.305084651162791,0.9397553191489364,-0.0028586956521739,-0.0714866666666666,-0.0475386363636364,-0.0660023255813953,0.1946085106382979,0.3952934782608697,0.3275777777777779,0.3627159090909091,0.312293023255814,5.383568085106383,5.160326086956522,5.1515933333333335,5.155288636363636,5.201255813953488,0
Neg_542,0.569433372093023,0.5043009764705881,0.5127261904761906,0.5080567228915662,0.500083512195122,-0.4925872093023257,-0.3190764705882354,-0.338172380952381,-0.314600843373494,-0.3017974390243902,1.5450511627906978,1.528934588235294,1.5499361904761908,1.559818313253012,1.6000407317073173,1.5512372093023246,0.4328270588235295,0.2915047619047618,0.1397084337349397,0.191559756097561,-1.0778662790697675,-0.9891505882352944,-0.9472440476190476,-0.9220313253012048,-1.0454548780487802,5.323584883720932,4.832931764705881,4.654321428571429,4.789489156626505,4.711064634146343,0
Neg_270,0.422027662162162,0.2983632054794519,0.3110948888888887,0.3106727464788731,0.2929670714285713,-0.3059437837837838,-0.0733956164383561,-0.0981016666666666,-0.0635295774647887,-0.0427915714285714,1.3061116216216213,1.1926836986301377,1.234114166666667,1.2277098591549294,1.2328041428571428,1.3396878378378374,0.135417808219178,-0.1418069444444444,0.2291014084507041,0.1097471428571428,-0.5036932432432432,-0.0532999999999999,-0.0668680555555555,-0.1786492957746478,-0.1346214285714285,5.424705405405405,5.057646575342466,4.939494444444445,5.006215492957748,5.062465714285716,0
Neg_447,0.5135338095238096,0.4379958499999999,0.4336198421052631,0.4398171111111111,0.4630008235294117,-0.5630923809523809,-0.3252535,-0.2553105263157894,-0.3158438888888889,-0.4497194117647058,1.6351852380952376,1.4818245,1.534343157894737,1.5490455555555551,1.5859223529411763,1.8507142857142855,0.22143,-0.0889894736842105,0.0388555555555555,0.163070588235294,-1.0734,-0.39047,-0.7592105263157894,-0.7326555555555555,-0.5507529411764703,5.8944238095238095,5.630000000000001,5.5919105263157896,5.586677777777776,5.73514705882353,0
Neg_2242,0.4409598923076921,0.34927690625,0.3418523015873015,0.3445985806451613,0.3298822786885246,-0.0356921538461538,0.152890625,0.1390157142857143,0.1458904838709678,0.1829219672131147,1.3090803076923074,1.28523203125,1.2087742857142851,1.214557258064516,1.254488360655738,1.0926707692307691,0.3548906249999999,0.2682587301587301,0.3160241935483869,0.1203770491803278,0.3191076923076924,0.3388765625000001,0.4902000000000001,0.4873274193548388,0.4162672131147542,5.0011492307692285,4.52393125,4.536930158730158,4.470293548387097,4.466116393442622,0
Neg_1615,0.3441172,0.2312773103448276,0.2494434642857142,0.2393256296296295,0.254584923076923,-0.1436126666666666,0.0535137931034483,0.0409617857142857,-0.0319303703703703,0.047355,0.9741363333333332,1.032966551724138,1.0809110714285717,1.081174074074074,1.0798607692307691,1.09528,0.117503448275862,-0.3072500000000001,0.0464666666666667,0.0270307692307692,-0.0250466666666665,0.2720586206896552,-0.0951071428571428,0.1236962962962964,-0.1036884615384614,4.654853333333334,4.1479,4.249282142857144,4.469040740740742,4.289315384615384,0
Neg_103,0.4619716341463412,0.38510315,0.3760064358974359,0.3765676578947368,0.3863491351351351,-0.3019182926829267,-0.16889275,-0.1597353846153846,-0.1069565789473684,-0.1802835135135135,1.4035348780487806,1.373328,1.3537302564102565,1.3224242105263155,1.4053827027027022,1.0998878048780487,0.0263699999999999,-0.034776923076923,0.050907894736842,0.0684405405405405,-0.9225048780487805,-0.4673424999999999,-0.7089179487179489,-0.7537578947368422,-0.7819432432432432,5.472714634146341,5.0486275,4.886720512820514,5.024765789473684,5.131054054054054,0
Neg_1048,0.422605,0.3163743636363637,0.2700171162790697,0.3369173333333333,0.3314678292682927,-0.2413962222222222,0.0311577272727272,0.116426976744186,-0.0036804761904761,-0.017740243902439,1.3194797777777785,1.237296136363636,1.1735786046511625,1.2421649999999995,1.292295365853659,1.0818088888888893,0.0757863636363636,-0.2519674418604651,-0.2512190476190475,0.2200146341463416,-0.3550444444444443,-0.1830727272727272,0.0058790697674418,-0.167642857142857,-0.2814195121951222,5.36021111111111,4.937772727272727,4.904830232558141,4.964785714285717,4.909721951219513,0
Neg_628,0.40155952,0.296528375,0.2891660434782608,0.3177443181818181,0.3038353333333332,-0.3071732,-0.1051687499999999,-0.0446060869565217,-0.1736777272727272,-0.1095523809523809,1.1659388000000002,1.2705725000000003,1.1244265217391305,1.1451722727272726,1.201630476190476,1.477496,0.1918833333333334,-0.0879521739130434,-0.0078999999999999,-0.1560952380952381,-0.2949759999999999,-0.4392166666666665,-0.0792173913043478,0.2706363636363637,-0.1253190476190476,4.704748,4.319566666666666,4.382313043478261,4.543427272727272,4.45277619047619,0
Neg_2169,0.4461231162790697,0.3876944285714286,0.3806453170731705,0.37731285,0.3683696666666667,0.0786513953488372,0.2236907142857142,0.2647990243902438,0.2452114999999999,0.2529317948717949,1.1922527906976748,1.1747661904761904,1.2465324390243897,1.23710725,1.1962087179487175,1.1506279069767444,0.0144523809523809,-0.1635902439024389,0.106625,0.4221487179487178,0.5952953488372092,0.7559523809523809,0.7864731707317072,0.551585,0.6127615384615386,4.361251162790697,3.81905238095238,3.834009756097561,3.741525,3.952892307692309,0
Neg_599,0.3821454456521739,0.2770401538461537,0.2625919777777777,0.2708464382022471,0.2767714545454545,-0.1580934782608695,0.011182967032967,0.0509047777777777,0.0357962921348314,0.0116585227272727,0.9218242391304352,0.956655934065934,0.9767544444444446,1.0206660674157306,0.9828985227272728,1.092182608695652,0.169878021978022,0.0347155555555555,0.0038168539325842,0.0073897727272727,0.0494304347826088,0.1105428571428571,0.2701144444444444,0.1384764044943819,0.1098431818181818,3.937015217391305,3.4126780219780226,3.305063333333332,3.4385539325842696,3.422546590909091,0
Neg_2490,0.4665901034482759,0.3426254999999999,0.4031892962962963,0.4230876153846153,0.38006944,-0.3499448275862069,-0.0633496428571428,-0.1816892592592592,-0.2055515384615384,-0.1109579999999999,1.3267427586206897,1.2913678571428568,1.3286185185185186,1.2892434615384614,1.309422,1.2949689655172416,-0.3769964285714285,0.2336814814814814,0.1490923076923077,0.1260759999999999,-0.5733999999999997,-0.481275,-0.589385185185185,-0.4933846153846156,-0.324208,4.9251,4.394457142857143,4.338555555555555,4.340350000000001,4.330536,0
Neg_62,0.4366229999999999,0.3447768999999999,0.3325769999999999,0.3487037051282051,0.3454125194805195,-0.2364739506172839,0.0124,0.0831408860759494,-0.0096485897435897,-0.0419597402597402,1.3855472839506175,1.3258801250000003,1.3038797468354428,1.3161835897435905,1.3210168831168834,1.113201234567901,-0.0143575,-0.1710607594936709,-0.0350397435897435,0.0889506493506493,-0.2951271604938271,-0.1306649999999999,0.0048253164556961,-0.1026935897435896,-0.1208909090909091,5.450916049382716,5.078941250000001,5.044735443037975,5.090955128205128,5.110292207792207,0
Neg_1129,0.4573750789473683,0.3372418666666665,0.3159476486486484,0.3684608082191777,0.3728279583333332,-0.344935,-0.1921678666666666,-0.1087324324324324,-0.138711506849315,-0.154909861111111,1.3192809210526313,1.387678266666667,1.338635,1.2824298630136992,1.2997126388888889,1.2197197368421049,0.0612386666666666,-0.1236797297297297,0.0838082191780821,-0.0446944444444443,-0.8202894736842109,-0.7895453333333335,-0.8191851351351351,-0.794209589041096,-0.8696361111111115,5.512964473684211,5.110387999999998,5.0611986486486495,5.139045205479454,5.203016666666668,0
Neg_190,0.5190449230769231,0.4482187499999999,0.4514305454545455,0.4882028,0.4456682222222221,-0.4056569230769231,-0.1265183333333333,-0.0658636363636363,-0.1315679999999999,-0.1556355555555554,1.2195407692307692,1.268254166666667,1.691388181818182,1.5024729999999995,1.4300088888888889,1.6235076923076923,-0.1813,-0.9688727272727272,0.2861599999999999,0.3407111111111111,-0.5213538461538461,-0.3644666666666666,-1.4271454545454547,-0.60048,0.352488888888889,4.961915384615384,3.9990833333333335,3.829954545454545,4.81408,3.943766666666667,0
Neg_1522,0.4594408904109586,0.3459598888888888,0.3362979436619716,0.3525484142857141,0.3553951304347825,-0.1585164383561643,-0.0056955555555555,-0.005060704225352,0.0659418571428571,0.0262160869565217,1.3343926027397264,1.291292083333333,1.311632535211268,1.2853061428571428,1.2879666666666671,1.2076164383561645,0.047125,0.0850225352112676,-0.0367285714285714,0.155263768115942,-0.0292164383561641,0.1014444444444443,0.1202901408450704,0.0179042857142858,-0.0094594202898549,5.226891780821917,4.739512499999998,4.718559154929575,4.884927142857141,4.784881159420288,0
Neg_165,0.4677985846153843,0.3808925624999997,0.3819563492063489,0.4095499677419351,0.3954836229508194,-0.5434836923076922,-0.2294693749999999,-0.2642561904761905,-0.3178061290322581,-0.362177049180328,1.4340332307692307,1.3986025000000006,1.3964763492063497,1.398665967741936,1.4126863934426228,1.8101430769230764,-0.1366828124999999,0.2148095238095237,0.5386451612903226,0.2889147540983605,-1.083716923076923,-1.03466875,-1.1477571428571434,-1.0790193548387093,-1.0099016393442624,5.342372307692306,5.002653125,5.013644444444443,5.004520967741936,5.005213114754097,0
Neg_1152,0.3487746458333332,0.254427914893617,0.2252865434782608,0.2379654444444444,0.2141215227272727,0.1243383333333333,0.2457721276595744,0.2432491304347826,0.2251604444444444,0.2699445454545455,1.1354179166666671,1.0978206382978724,1.1054860869565215,1.028439111111111,1.0741134090909088,1.0133437500000002,0.4319021276595745,0.2913195652173915,0.507757777777778,0.2400227272727273,1.049575,1.1184510638297878,0.9864565217391305,1.108428888888889,1.1884772727272728,5.102747916666664,4.8193851063829785,4.868569565217392,4.8632244444444455,4.814593181818182,0
Neg_217,0.4536557291666667,0.3302928510638298,0.3366693695652173,0.3305321111111111,0.3424248863636364,-0.2924722916666666,-0.0389891489361702,0.0380708695652173,-0.0395299999999999,-0.0695424999999999,1.4043033333333337,1.2916202127659573,1.3211506521739131,1.287224222222222,1.357834318181818,1.210416666666667,-0.1392808510638298,-0.3528695652173914,-0.0700133333333333,0.276309090909091,-0.3358874999999999,-0.134372340425532,-0.1586217391304348,0.007991111111111,-0.2782249999999999,5.554506249999999,5.130193617021276,5.073293478260871,5.1457644444444455,5.273461363636364,0
Neg_1140,0.4442829782608694,0.3595898222222222,0.3712392499999999,0.3596320930232557,0.4135486190476189,-0.1597815217391303,-0.0045617777777777,-0.02442,-0.0568993023255814,-0.1101399999999999,1.2453539130434783,1.3072551111111113,1.2727288636363634,1.3595681395348838,1.2778157142857145,0.8857065217391301,0.1948955555555555,-0.2360454545454545,-0.2923186046511628,0.1071666666666666,-0.2407673913043478,-0.1703977777777776,0.004465909090909,-0.1735837209302325,-0.163095238095238,4.954954347826086,4.443917777777776,4.348065909090909,4.317830232558139,4.579797619047619,0
Neg_2378,0.3919580888888888,0.3116455227272727,0.3087939302325581,0.2862652142857143,0.3072760731707317,-0.0893704444444444,0.0847331818181818,0.0217062790697674,0.216337619047619,0.139880487804878,1.1655062222222223,1.169085681818182,1.1754858139534885,1.094641904761905,1.1522434146341465,1.097168888888889,-0.0384499999999999,0.1268837209302325,-0.0928619047619047,-0.0095658536585365,0.0816933333333333,0.4007659090909092,0.2883744186046511,0.5441166666666667,0.4492317073170732,5.095348888888888,4.621256818181819,4.634253488372092,4.689647619047618,4.708351219512195,0
Neg_1569,0.4744710853658535,0.3882488024691356,0.3924114624999998,0.3866802025316454,0.3959818461538461,-0.1796740243902439,-0.011927037037037,-0.0146221249999999,0.0084593670886076,-0.0962238461538461,1.4238740243902444,1.371111604938272,1.36568875,1.3720267088607596,1.4082935897435902,0.8674695121951224,0.0113432098765431,0.0608175,-0.2555202531645569,0.0768397435897435,-0.2514560975609755,0.0746098765432099,0.10215375,0.0098,-0.0450461538461537,5.394435365853659,4.966702469135802,4.958047500000001,4.889440506329115,4.981370512820515,0
Neg_662,0.4928114166666666,0.3691986521739129,0.3774842272727272,0.4086607142857142,0.3570993,-0.2009262499999999,-0.1045491304347826,0.0714440909090909,-0.2280980952380952,-0.139895,1.5522583333333333,1.5272678260869563,1.4682427272727272,1.5207242857142855,1.5612224999999995,1.0341083333333334,-0.0506173913043478,-0.3334318181818181,-0.0164571428571428,0.3607999999999999,-0.5508666666666667,-0.4560652173913044,-0.176590909090909,-0.3045190476190477,-0.238615,6.3013,6.009604347826085,5.981477272727273,5.913433333333333,6.099864999999999,0
Neg_688,0.4194551272727272,0.3431142037037037,0.3400007735849057,0.3277107307692307,0.3169754901960785,-0.3970087272727273,-0.1881285185185185,-0.1554358490566038,-0.1717661538461537,-0.1854572549019607,1.2300750909090914,1.2138149999999996,1.2004598113207543,1.1679434615384614,1.190343333333333,1.1504000000000003,0.1285777777777777,0.0211018867924528,0.1361538461538461,0.2881607843137254,-0.8658636363636364,-0.5043518518518519,-0.5476415094339624,-0.3995865384615383,-0.7606392156862744,4.992316363636363,4.356214814814814,4.415860377358491,4.230957692307692,4.506054901960785,0
Neg_541,0.4181334,0.3618015714285714,0.321281,0.2556979166666667,0.2279633636363636,0.0384646666666666,0.0929899999999999,0.1520115384615384,0.2092258333333333,0.08996,1.416602666666667,1.3690914285714284,1.3363746153846152,1.2841866666666666,1.3414918181818185,0.8873066666666668,0.0731071428571428,-0.2693076923076923,0.0564583333333332,-0.2069909090909091,0.3686333333333333,0.5563928571428571,0.9691153846153844,0.7818999999999999,0.4777363636363635,5.642713333333332,5.417285714285714,5.378746153846155,5.306683333333333,5.409318181818182,0
Neg_624,0.3708838148148147,0.2441287307692307,0.28209168,0.2721874999999999,0.3046799565217391,-0.0511448148148148,0.1123742307692307,0.0673252,0.1395808333333333,0.1467008695652173,1.0962274074074074,1.0521688461538463,1.1044092,0.9827791666666668,1.0621734782608694,0.8758407407407409,-0.0159538461538461,0.06208,0.1399125,0.1946260869565218,0.2781777777777779,0.6180269230769231,0.3912479999999999,0.8026125000000001,0.5628739130434783,4.733014814814816,4.128853846153847,4.165736000000001,4.041245833333334,3.95434347826087,0
Neg_2108,0.3723854237288135,0.2725383103448275,0.253719298245614,0.2540535714285714,0.266860109090909,0.0223493220338982,0.2196084482758621,0.2090566666666667,0.1822067857142857,0.1494196363636363,1.0607583050847458,1.037900344827586,1.0690985964912276,1.0930153571428571,1.0866983636363636,0.8641881355932204,0.0137672413793103,0.0366929824561403,-0.0889678571428572,0.1270290909090909,0.4544067796610168,0.6091465517241378,0.7368578947368422,0.5409339285714284,0.4991709090909091,4.58692372881356,4.171425862068966,4.045603508771931,4.247969642857145,4.357509090909091,0
