,Z3__1,Z3__2,Z3__3,Z3__4,Z3__5,Z3__6,Z3__7,Z3__8,Z3__9,Z3__10,Z3__11,Z3__12,Z3__13,Z3__14,Z3__15,Z3__16,Z3__17,Z3__18,Z3__19,Z3__20,Z3__21,Z3__22,Z3__23,Z3__24,Z3__25,Z3__26,Z3__27,Z3__28,Z3__29,Z3__30,y
peptide_nm_213,8.489494594594596,-0.8082671232876711,0.1649222222222223,-2.099125352112676,0.2927514285714289,0.7903067567567569,-0.1951054794520548,0.1022138888888889,0.5649211267605632,-0.4583728571428571,-0.0498635135135134,-0.0521616438356165,-0.3834583333333333,-0.5407380281690142,0.3078457142857144,4.962631081081083,0.4894657534246575,0.9246541666666668,0.1816957746478873,0.1705471428571429,-0.381808108108108,0.2883465753424659,0.5354111111111112,0.6306929577464789,0.11277,3.0203729729729742,-0.090486301369863,0.2764847222222222,-0.7457028169014085,0.0055442857142857,0
peptide_nm_214,11.343285714285717,-7.709433333333333,-1.9230400000000003,9.9046,-9.1486,1.7325142857142857,-2.01665,3.29414,-1.2965500000000003,-2.553300000000001,-0.8192999999999998,-0.86695,0.7244200000000001,0.1943249999999999,-0.6488,2.071557142857143,-0.4936166666666666,-0.11908,-0.11635,0.3692666666666667,-0.8666714285714285,-0.1711333333333332,0.10316,-0.0693,0.1013,1.96,0.6444666666666667,0.0519199999999999,-0.066325,-0.7925,0
peptide_nm_215,9.444341666666668,-0.8033999999999998,0.6794600000000007,-1.872922222222222,1.9848,1.1621500000000002,1.072081818181818,1.1101500000000002,1.6189333333333336,-1.67515,2.177116666666667,-0.7353454545454546,0.5259899999999998,-1.0632444444444442,2.05735,2.0050833333333338,-0.2031090909090907,1.5908000000000002,0.0348999999999999,0.7861625,0.3228416666666667,0.0652636363636363,0.83761,0.0121444444444444,0.433175,0.9832583333333332,-0.0138545454545454,0.1938699999999999,-0.3749111111111111,0.000825,0
peptide_nm_216,9.608631578947367,-1.3899222222222225,0.4992470588235296,1.0095500000000004,-1.3320866666666669,2.9364000000000003,0.8340888888888887,-0.1590705882352943,2.2084,1.4275600000000002,1.9889157894736853,0.0962888888888888,1.4685529411764706,-0.4953375,-1.011186666666667,2.5527210526315787,0.7278111111111111,0.025858823529412,0.3284812499999999,0.9279333333333334,0.3669789473684212,1.3360333333333334,0.3426764705882353,-0.28095625,0.3153733333333333,2.5796789473684205,-0.4942444444444442,-0.2041058823529411,0.20393125,-0.5108533333333333,0
peptide_nm_217,8.813796774193547,-1.2376766666666663,-1.4986620689655172,-1.1646571428571428,1.227762962962963,2.334309677419355,-0.9134300000000002,0.5574206896551722,0.128382142857143,-1.7124555555555558,-0.4888741935483869,-0.4958900000000001,-0.580551724137931,-0.4852607142857141,-0.2323703703703704,4.430748387096775,0.4930533333333333,-0.4399793103448275,-0.9782821428571428,-0.8865962962962963,-0.4847903225806451,-0.5626800000000002,-1.0643586206896551,-0.3825678571428568,0.630588888888889,3.522890322580645,0.6990500000000001,-0.1689275862068966,1.3020392857142855,0.566574074074074,0
peptide_nm_218,7.979269230769232,-0.988916666666667,3.068163636363636,2.81522,-1.4075111111111116,2.371546153846154,-0.4300416666666664,2.5493999999999994,0.8228700000000002,-0.5157666666666668,0.3318692307692309,-1.7920166666666668,1.2882454545454547,0.01774,1.435177777777778,1.9494923076923076,0.0735666666666666,0.1796363636363636,0.21223,-1.0625444444444443,0.1705153846153845,-0.1258749999999999,1.134272727272727,1.1888299999999998,-0.4324555555555555,2.354684615384615,-0.0941249999999999,-0.1001818181818183,-0.2916799999999999,-0.1971444444444444,0
peptide_nm_219,8.398089473684209,3.4124,0.0187176470588232,0.6458312499999999,0.5226466666666668,1.019721052631579,-0.8591777777777776,-1.8122,0.2453750000000001,0.0120333333333332,0.6026789473684213,-0.8296444444444442,-3.6321117647058823,-1.9394875000000005,1.4561466666666665,3.436857894736842,-0.2138888888888888,-0.6417941176470586,-0.38219375,0.0741933333333333,-0.2963736842105263,0.6022999999999998,-1.0229294117647056,-1.6112874999999995,0.5697733333333332,3.2632578947368422,0.5097777777777779,-0.3982705882352941,0.1116375,0.1896466666666665,0
peptide_nm_220,8.221752173913044,-1.726836363636364,-2.6503190476190475,-0.8373950000000002,1.7583052631578953,1.561465217391304,1.2677,-4.116819047619048,-1.7619550000000004,2.8514157894736845,1.0105391304347828,-0.2301499999999996,-0.4820571428571428,-0.6020550000000002,-0.9247052631578953,4.953126086956523,0.5396545454545456,-1.2690333333333332,0.16615,1.9272684210526316,0.1161999999999999,-0.0105363636363636,-0.2150142857142857,0.3439299999999999,-0.7447631578947367,3.182626086956522,0.7400590909090908,-0.1507809523809523,-0.928065,-1.958994736842105,0
peptide_nm_221,6.839250000000001,-0.4944923076923079,1.2894166666666662,-1.9696636363636368,0.05448,0.4810071428571428,1.733376923076923,0.9174583333333336,-0.6506545454545454,1.09559,-0.0556928571428571,0.2684461538461539,-1.621133333333333,1.9583454545454548,0.2932300000000002,2.05385,-0.3596923076923076,0.0586166666666666,-0.2753090909090909,-0.2848399999999998,-0.2763714285714285,-0.3397,1.1798499999999998,-0.1421363636363635,0.6029299999999999,2.1817214285714286,-0.0156076923076923,-0.2066499999999999,0.0517545454545454,0.3934400000000001,0
peptide_nm_222,5.410422727272728,1.9619809523809524,0.5273950000000001,0.4154157894736842,0.9644555555555556,1.6758318181818177,-0.1583285714285715,-1.232905,-0.517978947368421,-0.2502666666666665,-2.929386363636363,-1.291661904761905,-0.207985,-1.3642526315789476,-1.7983444444444443,2.802931818181819,0.6670333333333334,-0.1271399999999999,-0.3584368421052631,-0.790011111111111,-1.0215,-0.2435952380952381,0.9135950000000002,0.5019842105263158,0.9575166666666668,4.335559090909091,2.4020714285714284,0.865975,0.0189473684210526,-0.1550833333333332,0
peptide_nm_223,11.478677777777778,-1.252058823529412,-2.32163125,0.0744333333333333,0.2187928571428574,0.0538222222222222,-1.149458823529412,1.2765500000000003,0.7003133333333328,-1.0634785714285713,-0.8783166666666664,0.1661705882352943,1.33511875,-0.71458,1.725757142857143,3.6715444444444447,-0.5487823529411765,-0.3522000000000001,-0.36024,1.8050928571428573,-0.8004722222222223,-0.0684941176470588,0.0369874999999999,0.8328999999999999,-0.98745,2.1346388888888885,0.4112117647058824,0.92000625,0.5623066666666667,0.9167142857142856,0
peptide_nm_224,4.922299999999999,1.5167428571428574,1.3759400000000002,2.756984210526316,1.3403666666666667,-2.7006090909090914,0.4269142857142856,-0.0348950000000002,-3.1610842105263157,-0.4746833333333334,0.1257227272727273,-0.3280904761904762,-0.0671349999999999,0.0965263157894737,0.2531055555555557,7.936259090909091,-1.079,-2.495275,3.2898315789473687,1.2362055555555562,-0.3718090909090908,0.1651857142857142,-0.82326,0.5835894736842107,0.0499555555555555,0.7363727272727272,-0.2549238095238095,0.068855,0.1736526315789473,-0.5510611111111111,0
peptide_nm_225,7.33367083333333,2.442395652173913,0.3917227272727274,-2.088319047619048,-2.059705,1.253845833333333,-1.222491304347826,0.4094227272727275,-1.9754238095238097,-1.1051749999999996,0.1698291666666668,1.9497478260869563,0.4673454545454547,-1.1337809523809526,-1.540245,4.204191666666667,-0.6752521739130434,0.4796454545454546,0.2783238095238096,0.2137699999999999,0.009425,0.6264652173913042,0.9856454545454544,0.6312095238095238,-1.4925649999999997,2.651754166666667,0.3526521739130434,0.1022045454545454,-0.7207095238095237,-0.776085,0
peptide_nm_226,12.330838461538464,-0.1725666666666668,2.9085181818181822,-2.56061,1.1452777777777785,-0.2364153846153843,1.2935333333333336,3.4695818181818185,5.309430000000001,1.0284999999999995,1.3975307692307697,-2.6236083333333333,2.3926090909090907,-1.2135699999999998,2.731211111111111,3.729792307692307,1.732216666666666,0.0953545454545453,-1.2367300000000003,0.2021666666666667,0.2672923076923078,0.218625,0.1103272727272728,-0.92696,0.8731555555555555,1.8841769230769227,-0.553975,0.3784727272727272,-0.3290599999999999,0.166511111111111,0
peptide_nm_227,9.189607142857144,-1.169630769230769,-0.374033333333333,-0.8851818181818184,0.6201200000000001,0.9074857142857145,1.8302,-0.940275,-0.653890909090909,0.3671399999999997,-0.2617499999999998,1.1450384615384617,1.2136333333333336,-0.0994090909090909,1.50317,3.38065,0.7667999999999999,-1.1322666666666663,-0.1626545454545455,-0.47246,-0.2859999999999999,1.2589076923076925,-0.1474,0.7745909090909091,0.82994,1.9817,0.0217923076923076,0.4099916666666667,0.2940818181818181,0.6199899999999999,0
peptide_nm_228,8.221066666666669,2.581664705882353,0.7466562500000001,1.350773333333333,0.7094785714285715,1.7853166666666669,-0.3966823529411767,-1.3608875000000002,4.3833866666666665,0.099742857142857,0.6062555555555558,3.228305882352941,0.2323250000000001,-0.3302333333333332,0.5593857142857143,5.823827777777779,-0.6358470588235294,-2.660775,0.87212,2.237128571428572,-0.677538888888889,-0.2158647058823529,1.601375,-1.0888199999999997,-0.2004285714285713,4.034033333333333,-0.4753647058823529,0.4974749999999999,-0.6826266666666666,0.018992857142857,0
peptide_nm_229,12.920435714285716,3.355923076923077,2.120566666666667,2.4822181818181828,2.2137600000000006,2.706035714285714,-1.4944846153846154,1.5425416666666667,-0.1094454545454546,1.3134400000000004,0.5992928571428573,1.3821,2.449191666666667,1.802427272727273,2.55873,2.091764285714285,-0.5714538461538462,0.6339249999999998,0.1638090909090908,1.0156,0.3167571428571429,0.364,0.74885,0.635,0.2616499999999999,2.1317071428571426,0.4770461538461538,1.2802583333333333,0.4448181818181818,0.8914899999999999,0
peptide_nm_230,10.493908333333334,-3.050345454545456,4.135430000000001,-4.665833333333334,-1.2313375000000009,1.7416,-2.1686545454545456,-1.5167600000000003,-5.048577777777778,2.0703125000000004,2.8765166666666677,0.0781909090909089,1.05211,-2.829066666666667,-0.3049124999999999,4.784425,0.4808454545454544,-0.63719,-0.9685888888888888,-0.4624375000000002,1.077158333333333,1.2401454545454549,0.5363,-0.0654999999999998,-1.4170125000000002,1.2192083333333332,0.2071636363636363,-0.05973,-0.6584555555555555,-0.2458749999999999,0
peptide_nm_231,10.374700000000002,-2.6016909090909093,-1.1122100000000004,0.4364222222222225,0.3958374999999998,1.2373416666666666,-0.4625545454545455,-1.23613,-0.6867000000000002,2.1379375,1.412391666666667,-2.7938727272727277,1.4876,-0.7164555555555556,-2.003775,1.7653083333333337,-0.2480454545454545,0.1274699999999999,-0.6369333333333332,-0.180325,0.2691833333333331,0.4951727272727274,1.2703599999999995,-0.6708777777777777,-0.2801124999999999,3.534791666666667,-0.3976545454545455,-1.3885899999999998,-1.2710444444444444,0.6171249999999999,0
peptide_nm_232,9.125627586206898,-0.3605321428571432,-1.8764925925925928,-1.3430076923076923,0.9296159999999998,1.78521724137931,0.0623857142857142,-0.9268629629629628,-1.5485730769230772,0.7533920000000005,1.8763931034482764,-0.9845214285714288,-0.8795481481481481,-1.1785038461538462,1.8399879999999995,3.4011965517241376,0.674507142857143,0.0099074074074073,-1.1105923076923077,0.144488,0.5872172413793102,-1.122375,0.3754407407407407,-0.7962076923076924,0.7316039999999999,2.3429965517241373,-0.8721749999999998,0.0500037037037036,-0.396526923076923,-0.006836,0
peptide_nm_233,9.542025,0.9303516129032258,-3.8764700000000007,0.6204862068965519,1.4049035714285714,1.1086343749999998,0.768358064516129,-1.7530900000000005,-1.274286206896552,2.1784000000000003,0.5356093750000003,1.7011677419354845,2.094626666666666,-1.037455172413793,-0.8433571428571428,6.26020625,-1.7918838709677425,2.096346666666667,-0.000196551724138,0.7044714285714286,0.1755374999999998,0.8582612903225805,-0.07444,0.947248275862069,1.3962035714285714,2.613900000000001,0.9408612903225806,0.74633,0.0136,-0.6335464285714286,0
peptide_nm_234,8.921980952380952,0.1615349999999998,-1.0149894736842104,-5.276811111111112,-0.6046941176470587,2.1613333333333324,1.0776,-0.1318526315789474,-0.8016722222222219,0.9811647058823528,0.7966571428571431,-2.443815,0.0215526315789474,1.0011444444444446,2.279270588235294,4.44134761904762,0.3085050000000001,1.1953736842105265,0.7610666666666668,2.176776470588235,0.0044047619047619,-1.0532849999999998,-0.647905263157895,1.180333333333333,0.4758882352941174,2.8795428571428565,-0.0999950000000002,-0.0519315789473683,0.1160611111111111,0.2671470588235294,0
peptide_nm_235,9.486676470588236,2.1207312500000004,-5.389873333333333,-1.7936071428571423,1.6764,2.3491411764705883,-1.15420625,-1.18282,0.6466928571428568,-1.2010615384615386,2.349776470588236,-0.4031875,-0.1515666666666668,1.6997785714285718,-0.6457538461538465,3.773435294117648,0.31721875,-1.0749266666666666,0.0618357142857142,0.8474076923076921,1.041876470588235,1.07474375,-1.3690399999999998,-0.14425,0.7750692307692308,3.103458823529412,0.1138499999999999,-1.3554000000000002,0.6632857142857141,0.8820307692307694,0
peptide_nm_236,6.326382142857143,1.9287666666666667,0.7497923076923076,0.7796160000000001,-1.1112500000000003,-0.3569249999999999,-0.8418592592592596,-0.8381500000000001,-0.30678,-0.7137666666666668,0.5527428571428573,0.4136925925925926,0.3644538461538461,-0.3584800000000001,0.0735000000000001,6.082632142857143,0.8365074074074073,0.9183269230769228,1.7666640000000005,0.9946583333333332,0.1349785714285714,0.298825925925926,-0.6248807692307692,-0.048224,0.1142708333333332,0.952275,0.0346777777777777,-0.2895884615384615,-0.1018719999999999,0.1791541666666666,0
peptide_nm_237,8.417911764705885,-1.91635,-2.738766666666666,1.0116571428571433,2.8083923076923085,-1.6899411764705885,2.738987500000001,1.680573333333334,0.3649642857142855,2.2995692307692317,1.0330647058823532,-1.03440625,-0.1961400000000001,0.4121428571428572,0.1589846153846155,9.97614117647059,5.841931249999999,4.899926666666667,2.798278571428571,3.049384615384616,0.638705882352941,1.1398499999999998,-0.0796266666666666,0.3493999999999997,0.3372461538461539,1.3110235294117647,0.2300937499999999,-0.2273266666666667,-0.3991428571428571,0.0759307692307692,0
peptide_nm_238,9.7402,-1.3987090909090911,1.4053600000000004,2.891011111111112,-4.037787499999999,0.0590083333333333,-1.402809090909091,3.0622099999999994,-0.0841999999999999,0.9041624999999998,-1.589525,-0.5307090909090909,-0.95445,0.1474666666666666,-2.73875,1.9634666666666665,-0.1197909090909089,0.2110599999999999,0.087611111111111,-0.1551,-0.6187083333333334,0.5308272727272727,-1.7388199999999998,1.4977444444444443,-0.6388874999999999,3.498991666666667,-2.049518181818182,2.3669300000000004,-1.262288888888889,1.807625,0
peptide_nm_239,7.914096296296297,-1.0979076923076925,-0.3324839999999998,3.4037500000000005,-2.135321739130435,1.4471703703703704,0.5072384615384611,-2.2481440000000004,0.4130458333333333,0.8768434782608694,1.2426481481481486,0.199273076923077,-0.6539360000000002,1.647725,-0.598578260869565,4.258644444444445,-0.2817192307692307,-0.92732,1.4009666666666665,0.6113869565217392,0.6107888888888887,-0.4649961538461538,-0.194932,0.5698333333333333,0.5853391304347828,2.1642407407407407,-0.2509884615384614,0.085888,-0.31,0.3268913043478261,0
peptide_nm_240,9.074010344827586,-0.9420535714285708,-1.564885185185185,2.587507692307693,-1.473836,1.0994275862068967,0.56545,0.3269148148148146,-1.1678538461538464,-0.42802,-2.004882758620689,1.6008178571428573,2.2443555555555554,-0.5705576923076922,0.5864599999999998,4.2834206896551725,-0.9951214285714286,-0.1499592592592591,-1.1255692307692309,0.668408,-0.8064620689655172,0.3376392857142858,0.3019703703703704,-0.8752769230769231,-0.5648640000000001,3.5522965517241385,0.6255392857142857,1.1088296296296296,1.497046153846154,0.5819279999999999,0
peptide_nm_241,9.677109090909092,0.3097428571428572,-2.83293,-0.8525368421052631,0.7196055555555554,0.9561909090909092,-0.6482904761904762,0.1996549999999999,-0.8373631578947369,1.4763611111111112,0.5103318181818183,-1.5702571428571426,0.1954649999999999,0.5058736842105267,-1.475488888888889,4.3284590909090905,0.2646761904761904,-0.1276349999999998,0.6639263157894736,-0.3712611111111108,0.1683454545454544,-0.4721476190476191,-1.63334,0.1854315789473684,0.2190333333333335,2.109072727272727,0.0746047619047618,-0.1863749999999999,0.2702105263157894,0.3080055555555556,0
peptide_nm_242,8.7514,1.6899111111111116,-0.8400615384615384,1.4516319999999998,1.293679166666667,0.7587964285714286,-0.5113074074074072,0.5984884615384616,-0.0148560000000001,0.3526916666666662,1.1087428571428573,0.3849000000000001,0.5899730769230771,0.3962599999999999,1.2108791666666667,3.107521428571428,-0.0850296296296296,0.9581346153846152,0.28328,-1.1814291666666668,0.7032571428571429,-0.3431740740740739,1.094953846153846,-0.5849559999999999,-0.0075874999999999,1.446303571428571,-0.0186777777777778,0.1977,0.0517759999999999,-0.3438458333333332,0
peptide_nm_243,7.826796296296295,-1.1882076923076923,-1.4637480000000005,1.7555874999999996,-0.6040130434782609,1.624303703703704,-0.8424423076923078,-0.8418399999999999,-1.7206374999999998,-1.019795652173913,0.5915888888888888,0.2604269230769231,-1.0127199999999998,0.3626000000000001,-0.590104347826087,5.173151851851852,1.51765,0.3202760000000001,0.3634916666666667,-0.0557826086956522,0.2584962962962963,0.8687653846153844,-0.2210400000000001,0.0374458333333332,0.4806782608695652,3.5536111111111115,0.6659538461538461,0.4705,0.794225,-1.43645652173913,0
peptide_nm_244,11.231809090909092,2.4770200000000004,-2.978322222222222,1.21785,3.146428571428572,1.5524909090909091,3.8728000000000007,3.034744444444444,-3.371687500000001,-2.761485714285715,-0.7602727272727271,-0.0486600000000001,0.5736777777777777,1.9336875,-2.026957142857143,4.792545454545455,-0.3515799999999999,-0.1124444444444445,-1.4198875,-1.2941714285714288,-0.7726363636363632,2.52737,-1.4489333333333334,0.7566625,-0.9585,3.882445454545455,0.1977799999999999,0.9015777777777778,-1.5224749999999998,-0.8754,0
peptide_nm_245,6.7530846153846165,1.7527083333333335,-0.5571181818181817,-2.0078500000000004,0.4865777777777778,2.4905230769230773,0.2948583333333334,0.6038909090909089,-0.5685100000000001,-0.6649555555555556,-1.1398615384615385,-2.4478249999999995,-0.2589272727272728,1.04046,-2.219655555555556,2.402130769230769,-0.5391833333333332,0.4314999999999998,-0.0184,-1.0860555555555556,-0.1441384615384614,-1.3184333333333331,0.7832090909090911,-0.54477,-2.1307,4.081992307692309,-0.6104583333333334,-0.8436727272727272,0.6107699999999997,-0.7027111111111112,0
peptide_nm_246,9.855252631578953,-2.009355555555556,0.963276470588235,-3.7359062500000007,1.124633333333334,2.0699736842105265,-1.9336888888888888,0.6721882352941181,-1.74705,1.9987933333333328,0.9794263157894736,1.940555555555556,0.2043294117647059,-0.97305625,-0.2950866666666668,2.956668421052631,0.5746666666666668,0.4774176470588237,0.23585,0.8558200000000001,0.1359210526315789,0.946188888888889,0.5033352941176472,-0.5504625,0.5987600000000001,1.9679473684210524,-0.4056833333333333,-0.3945176470588235,-0.0467937499999999,0.92318,0
peptide_nm_247,7.9059846153846145,1.187925,-2.3560181818181816,-3.2764800000000003,-2.1024222222222217,0.9657615384615382,-1.398616666666667,-1.0921727272727269,0.3785299999999999,4.294988888888889,-0.8455769230769227,0.1767833333333335,-0.788972727272727,-2.75797,0.8203444444444445,6.379576923076922,-1.777325,-1.6691818181818183,1.4707500000000002,-0.1191999999999999,0.4051000000000001,0.3889166666666666,0.7389272727272725,0.7974400000000001,0.0835777777777775,2.8850076923076924,0.8145083333333334,1.7725,1.0750099999999998,0.1294333333333333,0
peptide_nm_248,10.524730769230768,-1.1706416666666666,-0.630436363636364,3.804300000000001,0.8638000000000005,2.583869230769231,-1.251066666666667,0.7335818181818182,1.4863300000000002,-0.6995222222222222,0.9462307692307697,0.5566333333333334,-1.814618181818182,-0.3095,-1.2610777777777775,4.033076923076923,-1.1857166666666663,-1.0314818181818182,1.62819,-1.755466666666667,-0.3529230769230769,-0.8307250000000002,0.5190545454545457,0.69768,1.8933888888888892,2.5366692307692302,-0.0280583333333332,0.9946727272727272,-1.1183299999999998,0.3869777777777777,0
peptide_nm_249,7.977050000000002,-1.1170285714285717,-1.611375,0.824542105263158,-1.5717611111111116,1.148631818181818,0.5857809523809526,-1.0871049999999998,-0.7636526315789474,1.124455555555556,2.072504545454546,-0.3088809523809523,0.088835,-2.359668421052631,0.1042833333333332,4.391636363636365,1.1775857142857142,2.01318,1.240742105263158,1.315788888888889,0.3532090909090908,-0.1183095238095238,0.05044,-0.4875894736842104,-0.32665,2.60680909090909,0.121252380952381,-0.4239799999999999,-0.6592368421052631,0.2215388888888888,0
peptide_nm_250,7.288541666666666,-1.962952173913044,0.4789136363636361,-2.902347619047619,1.1424749999999997,0.2666583333333334,2.269821739130435,-0.200968181818182,-0.4608095238095238,-2.26147,-0.8243833333333331,0.0758999999999998,-0.4611363636363638,1.4229714285714288,-0.3125449999999999,6.7966500000000005,-0.6159217391304348,-0.8194590909090909,2.297947619047619,-1.74639,-0.1109499999999998,-0.5890130434782609,0.8418636363636363,0.9317761904761904,0.8865450000000001,2.8368791666666664,0.5892478260869565,0.2118590909090908,-0.0241857142857142,0.7209749999999999,0
peptide_nm_251,8.04316153846154,2.8028,0.0175272727272725,-1.59333,-6.256144444444444,0.9640538461538456,2.1683500000000007,1.4655636363636366,2.19916,0.9421888888888886,0.7474769230769235,-0.3508916666666666,-0.727009090909091,-1.25461,0.5791000000000001,6.828323076923078,2.799233333333333,2.124009090909091,1.0641099999999994,3.522655555555555,0.2418384615384615,1.530575,0.4252636363636364,2.65275,1.4359888888888888,1.4381230769230768,0.2615166666666668,0.5125181818181819,0.2029,0.5063555555555556,0
peptide_nm_252,7.7033916666666675,0.7441363636363637,-2.581740000000001,3.155377777777778,-0.18,1.453275,0.1929363636363637,-0.64721,0.4652222222222221,-0.317425,2.6361000000000003,-0.2124636363636362,0.0710199999999999,0.0603666666666667,-1.4504875,1.4662916666666668,0.1054818181818181,0.3757799999999999,0.6360666666666666,-0.4935125000000001,1.1985416666666666,-0.132409090909091,0.6369999999999998,0.1685999999999999,-1.315075,2.772666666666666,0.7472454545454545,-0.0319999999999999,0.9282666666666664,-0.3194999999999999,0
peptide_nm_253,10.921784615384611,-7.498916666666666,2.682445454545456,0.1085700000000006,1.3617666666666683,-0.8437,2.724041666666668,-3.386918181818182,1.4938000000000005,0.9663888888888892,0.4652769230769231,0.200625,-0.5799818181818182,2.3250500000000005,-1.8793777777777776,8.026307692307695,0.9181833333333334,-0.791627272727273,-0.5330900000000003,2.977633333333334,-0.5067000000000002,-0.2772333333333334,2.207636363636364,0.984,0.2096555555555556,1.3103230769230767,-0.1585083333333333,0.2588636363636363,0.25555,0.0591444444444444,0
peptide_nm_254,9.52569230769231,-0.8186333333333335,-1.7621959999999992,2.35650612244898,-0.3907249999999999,0.8000326923076921,-0.6185490196078431,0.6022300000000003,-0.4534714285714283,-0.3116083333333334,0.9916750000000008,1.0271607843137256,-0.5395700000000001,-0.0159102040816326,1.0378375,4.923455769230769,-0.8187431372549017,0.7434899999999999,0.899416326530612,0.5370208333333335,0.3160192307692308,-0.5733705882352944,0.7569180000000002,0.086834693877551,-0.3130833333333333,2.426719230769231,-0.1994529411764705,0.448772,0.4900163265306121,0.4759479166666667,0
peptide_nm_255,7.640005882352941,0.2291312499999997,-1.3012733333333333,1.993021428571429,0.5196615384615386,0.3804294117647062,-2.37109375,-0.94196,-2.2131071428571434,-0.2385923076923077,-1.371141176470588,-1.7229625,-0.2871133333333332,0.2857142857142857,-1.439284615384615,5.621164705882353,-0.4412125,0.5212866666666667,-2.2980214285714284,1.469069230769231,-0.3571176470588235,1.30065,-0.5311466666666665,1.2834714285714288,-1.0175307692307691,2.6070941176470583,0.0758999999999999,0.8558066666666664,0.4578428571428571,-0.4894153846153847,0
peptide_nm_256,12.596254545454544,4.06927,4.498833333333335,0.0106999999999999,-5.301014285714286,1.176227272727273,3.01659,3.865277777777779,0.8945625000000001,3.4110571428571435,0.2350454545454548,-1.55608,-3.0935,-4.0026625000000005,1.0033857142857143,3.7267272727272736,-1.1710300000000002,1.1163444444444444,-0.9352,0.5916142857142858,-0.3096090909090909,-1.7830400000000002,0.0874777777777777,1.2454375000000002,1.837742857142857,2.612809090909091,1.1281,-0.5089555555555555,-1.3516,-0.3763,0
peptide_nm_257,7.500423076923076,-1.990375,-4.563709090909091,5.09177,-0.5259999999999999,-1.1843153846153844,1.0826250000000008,1.3914090909090908,0.5645300000000001,2.7725777777777783,-0.0857615384615385,0.3006166666666667,0.4789818181818183,1.7654200000000002,0.6849666666666666,5.127400000000001,0.3480416666666668,1.857090909090909,-2.07654,-1.5703,-0.0462846153846153,1.368291666666667,0.0865272727272727,0.25793,-2.0941444444444444,2.7980692307692303,1.01395,-0.1529727272727272,-1.53117,-0.5900000000000001,0
peptide_nm_258,11.911517647058826,-0.8551,-4.852053333333333,1.2232071428571432,-2.4961461538461545,0.5384176470588237,0.9264125,-0.1534733333333329,2.3790500000000008,0.778953846153846,0.5187764705882355,-0.4277125000000001,-1.0262133333333334,0.3833642857142858,1.0790769230769233,3.724005882352941,-0.12353125,1.1240400000000002,-0.3329,-0.8109076923076921,0.6018411764705881,-0.26210625,0.5774399999999998,-0.5260642857142857,1.6664076923076925,1.784870588235294,-0.2439,0.2611733333333334,-0.0867285714285714,0.621176923076923,0
peptide_nm_259,10.167178571428574,-0.2264481481481481,-0.5768307692307689,3.772016,2.7325249999999994,2.638803571428572,0.0367555555555553,0.8199384615384614,-0.011524,1.3608749999999998,0.6201892857142858,-0.7043666666666663,0.5224884615384615,-0.4386640000000001,0.6000083333333336,3.1126892857142856,-0.0383296296296295,-0.1360461538461539,0.4213519999999998,-0.6125416666666665,0.6857499999999997,-0.2432962962962964,0.1092923076923076,0.4879559999999998,-0.3527958333333333,2.817532142857142,0.6984444444444444,0.7662038461538461,0.1879839999999999,0.2061958333333333,0
peptide_nm_260,7.892377777777778,-2.7682058823529414,-0.0542874999999998,-1.8676600000000003,1.884,1.2424777777777778,-1.1101470588235296,1.60775,-2.553186666666667,1.8781214285714287,0.242777777777778,-1.558758823529412,1.49565625,-1.6196866666666665,-0.700742857142857,5.86823888888889,0.1018882352941179,0.5314625000000002,1.074613333333333,0.6714357142857142,-0.959227777777778,-1.229405882352941,-0.2849562499999998,-0.4478333333333332,-0.0698642857142857,3.173205555555556,0.6141941176470589,1.0387562499999998,-0.4833466666666666,-1.3040142857142858,0
peptide_nm_261,7.361978571428573,-0.967866666666667,-1.0940346153846154,0.5056920000000001,-0.8332666666666668,0.8822642857142856,0.5038296296296294,-1.404169230769231,2.416148,-0.3628,1.744085714285715,0.1273074074074073,-0.3091346153846154,0.4653520000000001,1.21715,5.569653571428572,1.4426629629629628,2.9483269230769227,2.324147999999999,2.823725000000001,0.372517857142857,0.6476037037037038,0.3321192307692306,1.3681160000000003,-0.3418041666666667,1.8320821428571428,0.283937037037037,-0.1391346153846153,0.073304,0.2461083333333332,0
peptide_nm_262,11.791950000000002,1.998344,2.729641666666667,3.412604347826087,1.9593181818181824,0.2870230769230769,0.2856799999999998,0.810170833333333,1.479108695652174,-1.1505409090909096,1.093992307692308,-0.078376,0.3536374999999999,-0.2317869565217391,-0.3548363636363636,1.911196153846153,-0.1982519999999999,-0.0996958333333334,-0.0466739130434782,0.241,0.402026923076923,0.05018,-0.4040666666666666,-0.0609086956521739,0.7814590909090909,1.4026615384615384,0.0123439999999999,-0.5678125,-0.2044695652173913,0.091840909090909,0
peptide_nm_263,8.845396296296297,-0.935507692307692,-0.3862359999999999,-0.1899999999999999,-0.3390913043478266,0.4535074074074073,-1.3811461538461542,3.75052,-1.1145791666666665,-1.9494956521739133,0.7837740740740743,0.7982,0.5779400000000001,-0.6634916666666665,0.4768782608695651,5.444181481481483,0.080026923076923,0.5937679999999997,0.8387833333333333,0.0882739130434783,0.0461925925925925,0.2431461538461537,1.1621759999999997,-0.3942291666666667,0.2086347826086955,2.6953074074074084,-0.33875,0.0427399999999999,0.4592166666666668,-0.3611652173913043,0
