,CTDT_hydrophobicity_PRAM900101.Tr1221,CTDT_hydrophobicity_PRAM900101.Tr1331,CTDT_hydrophobicity_PRAM900101.Tr2332,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ARGP820101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_hydrophobicity_ZIMJ680101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CTDT_hydrophobicity_ZIMJ680101.Tr2332,CTDT_hydrophobicity_PONP930101.Tr1221,CTDT_hydrophobicity_PONP930101.Tr1331,CTDT_hydrophobicity_PONP930101.Tr2332,CTDT_hydrophobicity_CASG920101.Tr1221,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_CASG920101.Tr2332,CTDT_hydrophobicity_ENGD860101.Tr1221,CTDT_hydrophobicity_ENGD860101.Tr1331,CTDT_hydrophobicity_ENGD860101.Tr2332,CTDT_hydrophobicity_FASG890101.Tr1221,CTDT_hydrophobicity_FASG890101.Tr1331,CTDT_hydrophobicity_FASG890101.Tr2332,CTDT_normwaalsvolume.Tr1221,CTDT_normwaalsvolume.Tr1331,CTDT_normwaalsvolume.Tr2332,CTDT_polarity.Tr1221,CTDT_polarity.Tr1331,CTDT_polarity.Tr2332,CTDT_polarizability.Tr1221,CTDT_polarizability.Tr1331,CTDT_polarizability.Tr2332,CTDT_charge.Tr1221,CTDT_charge.Tr1331,CTDT_charge.Tr2332,CTDT_secondarystruct.Tr1221,CTDT_secondarystruct.Tr1331,CTDT_secondarystruct.Tr2332,CTDT_solventaccess.Tr1221,CTDT_solventaccess.Tr1331,CTDT_solventaccess.Tr2332,y
peptide_nm_101,0.1851851851851851,0.1851851851851851,0.1111111111111111,0.1111111111111111,0.1851851851851851,0.2962962962962963,0.1481481481481481,0.2962962962962963,0.1851851851851851,0.1111111111111111,0.2592592592592592,0.037037037037037,0.2222222222222222,0.074074074074074,0.074074074074074,0.074074074074074,0.2222222222222222,0.074074074074074,0.2592592592592592,0.1851851851851851,0.1111111111111111,0.1851851851851851,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1851851851851851,0.1851851851851851,0.2222222222222222,0.0,0.3333333333333333,0.2962962962962963,0.0,0.2222222222222222,0.1481481481481481,0.2962962962962963,0.074074074074074,0.1851851851851851,0.1481481481481481,0.1851851851851851,0
peptide_nm_102,0.2222222222222222,0.1111111111111111,0.2962962962962963,0.1481481481481481,0.2222222222222222,0.1111111111111111,0.1481481481481481,0.2962962962962963,0.037037037037037,0.074074074074074,0.3333333333333333,0.1481481481481481,0.2962962962962963,0.1851851851851851,0.074074074074074,0.2222222222222222,0.2592592592592592,0.1481481481481481,0.1851851851851851,0.2222222222222222,0.2592592592592592,0.2962962962962963,0.2222222222222222,0.037037037037037,0.3333333333333333,0.1481481481481481,0.1851851851851851,0.1851851851851851,0.1851851851851851,0.074074074074074,0.1851851851851851,0.0,0.2222222222222222,0.2592592592592592,0.2962962962962963,0.1481481481481481,0.1851851851851851,0.2962962962962963,0.1481481481481481,0
peptide_nm_103,0.1666666666666666,0.0833333333333333,0.3333333333333333,0.5,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.0833333333333333,0.1666666666666666,0.25,0.1666666666666666,0.25,0.5833333333333334,0.0,0.0,0.1666666666666666,0.25,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.4166666666666667,0.1666666666666666,0.0833333333333333,0.25,0.25,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.25,0.0,0.0,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.25,0.1666666666666666,0.4166666666666667,0.0833333333333333,0
peptide_nm_104,0.0909090909090909,0.0909090909090909,0.3181818181818182,0.1818181818181818,0.2727272727272727,0.3636363636363636,0.1363636363636363,0.3181818181818182,0.3181818181818182,0.0909090909090909,0.2272727272727272,0.1818181818181818,0.1363636363636363,0.2727272727272727,0.2272727272727272,0.1363636363636363,0.1818181818181818,0.2272727272727272,0.0909090909090909,0.2727272727272727,0.1363636363636363,0.1818181818181818,0.3181818181818182,0.2272727272727272,0.2727272727272727,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.2272727272727272,0.3181818181818182,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.2727272727272727,0.0909090909090909,0.2272727272727272,0.1363636363636363,0.2727272727272727,0.0454545454545454,0
peptide_nm_105,0.4166666666666667,0.25,0.0833333333333333,0.25,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.25,0.0833333333333333,0.3333333333333333,0.0833333333333333,0.0833333333333333,0.3333333333333333,0.3333333333333333,0.0,0.25,0.4166666666666667,0.0,0.25,0.0833333333333333,0.0833333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.5833333333333334,0.0833333333333333,0.3333333333333333,0.1666666666666666,0.5,0.0833333333333333,0.1666666666666666,0
peptide_nm_106,0.24,0.4,0.12,0.2,0.16,0.32,0.24,0.28,0.2,0.12,0.32,0.28,0.32,0.28,0.12,0.12,0.44,0.08,0.12,0.52,0.08,0.16,0.12,0.36,0.08,0.52,0.12,0.16,0.12,0.36,0.4,0.08,0.24,0.56,0.08,0.08,0.4,0.12,0.24,0
peptide_nm_107,0.3846153846153846,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0,0.2307692307692307,0.0,0.1538461538461538,0.2307692307692307,0.0,0.0,0.3846153846153846,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.4615384615384615,0.0,0.2307692307692307,0.1538461538461538,0.2307692307692307,0
peptide_nm_108,0.25,0.05,0.3,0.3,0.35,0.05,0.3,0.25,0.05,0.1,0.45,0.0,0.35,0.2,0.05,0.2,0.1,0.15,0.05,0.35,0.2,0.1,0.4,0.2,0.3,0.15,0.15,0.25,0.3,0.3,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.35,0.2,0
peptide_nm_109,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.0833333333333333,0.3333333333333333,0.1666666666666666,0.0833333333333333,0.4166666666666667,0.0833333333333333,0.0833333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.25,0.3333333333333333,0.1666666666666666,0.0833333333333333,0.4166666666666667,0.25,0.3333333333333333,0.25,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0833333333333333,0.4166666666666667,0.1666666666666666,0.25,0.0833333333333333,0.0,0.1666666666666666,0.25,0.3333333333333333,0.25,0.25,0.4166666666666667,0.0,0
peptide_nm_110,0.1176470588235294,0.1176470588235294,0.3529411764705882,0.0588235294117647,0.2941176470588235,0.2941176470588235,0.0,0.5882352941176471,0.0,0.1176470588235294,0.1176470588235294,0.3529411764705882,0.1176470588235294,0.2352941176470588,0.1176470588235294,0.0,0.1176470588235294,0.3529411764705882,0.1176470588235294,0.1764705882352941,0.1764705882352941,0.3529411764705882,0.1176470588235294,0.2352941176470588,0.3529411764705882,0.1176470588235294,0.1176470588235294,0.2941176470588235,0.0588235294117647,0.2941176470588235,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.2941176470588235,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0
peptide_nm_111,0.217391304347826,0.3043478260869565,0.0869565217391304,0.217391304347826,0.217391304347826,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.217391304347826,0.1304347826086956,0.2608695652173913,0.1304347826086956,0.217391304347826,0.1739130434782608,0.0869565217391304,0.217391304347826,0.3478260869565217,0.0434782608695652,0.217391304347826,0.3043478260869565,0.0869565217391304,0.1739130434782608,0.1304347826086956,0.3478260869565217,0.0869565217391304,0.3043478260869565,0.217391304347826,0.1739130434782608,0.0869565217391304,0.391304347826087,0.3478260869565217,0.0869565217391304,0.1739130434782608,0.391304347826087,0.1739130434782608,0.1304347826086956,0.391304347826087,0.1304347826086956,0.1304347826086956,0
peptide_nm_112,0.1923076923076923,0.2692307692307692,0.1923076923076923,0.2692307692307692,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.2692307692307692,0.3076923076923077,0.1538461538461538,0.4615384615384615,0.1538461538461538,0.0,0.1923076923076923,0.2692307692307692,0.1923076923076923,0.1153846153846153,0.4230769230769231,0.1923076923076923,0.3076923076923077,0.0769230769230769,0.1923076923076923,0.1923076923076923,0.2692307692307692,0.1923076923076923,0.3076923076923077,0.0769230769230769,0.1923076923076923,0.2692307692307692,0.0,0.2307692307692307,0.2307692307692307,0.1538461538461538,0.0769230769230769,0.4615384615384615,0.1538461538461538,0.0,0
peptide_nm_113,0.217391304347826,0.1304347826086956,0.217391304347826,0.3043478260869565,0.1304347826086956,0.1304347826086956,0.2608695652173913,0.1739130434782608,0.0869565217391304,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.3478260869565217,0.0,0.0869565217391304,0.217391304347826,0.1304347826086956,0.217391304347826,0.1304347826086956,0.0434782608695652,0.3043478260869565,0.3043478260869565,0.1304347826086956,0.1304347826086956,0.217391304347826,0.1304347826086956,0.217391304347826,0.3043478260869565,0.1304347826086956,0.1304347826086956,0.0434782608695652,0.0434782608695652,0.217391304347826,0.1739130434782608,0.3478260869565217,0.1739130434782608,0.217391304347826,0.1304347826086956,0.1304347826086956,0
peptide_nm_114,0.1851851851851851,0.2962962962962963,0.1481481481481481,0.4074074074074074,0.1111111111111111,0.2592592592592592,0.3333333333333333,0.1111111111111111,0.2592592592592592,0.1111111111111111,0.3703703703703703,0.074074074074074,0.2222222222222222,0.2592592592592592,0.1851851851851851,0.1851851851851851,0.3333333333333333,0.1111111111111111,0.074074074074074,0.3333333333333333,0.1481481481481481,0.2222222222222222,0.2222222222222222,0.3703703703703703,0.1111111111111111,0.3333333333333333,0.1851851851851851,0.1481481481481481,0.2222222222222222,0.3703703703703703,0.1851851851851851,0.1481481481481481,0.1481481481481481,0.4074074074074074,0.2592592592592592,0.037037037037037,0.4074074074074074,0.1851851851851851,0.074074074074074,0
peptide_nm_115,0.1111111111111111,0.1666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1666666666666666,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.1666666666666666,0.3888888888888889,0.2222222222222222,0.4444444444444444,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.3888888888888889,0.2222222222222222,0.1111111111111111,0.1666666666666666,0.4444444444444444,0.5,0.1666666666666666,0.0,0.4444444444444444,0.1666666666666666,0.1111111111111111,0.3888888888888889,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0,0.1111111111111111,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1111111111111111,0
peptide_nm_116,0.25,0.4166666666666667,0.3333333333333333,0.0833333333333333,0.3333333333333333,0.4166666666666667,0.1666666666666666,0.4166666666666667,0.3333333333333333,0.0833333333333333,0.4166666666666667,0.3333333333333333,0.6666666666666666,0.0833333333333333,0.0,0.0,0.6666666666666666,0.0833333333333333,0.0833333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.0833333333333333,0.3333333333333333,0.25,0.5,0.1666666666666666,0.0833333333333333,0.0,0.4166666666666667,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0833333333333333,0.4166666666666667,0.25,0.25,0
peptide_nm_117,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.4615384615384615,0.0769230769230769,0.3076923076923077,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.3846153846153846,0.1538461538461538,0.2307692307692307,0.2307692307692307,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.0,0.3846153846153846,0.0,0.3846153846153846,0.0769230769230769,0.3076923076923077,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.2307692307692307,0.0769230769230769,0.3076923076923077,0.0769230769230769,0.2307692307692307,0.3076923076923077,0.3846153846153846,0.0,0.0,0.3846153846153846,0.1538461538461538,0.0,0
peptide_nm_118,0.1,0.2,0.4,0.4,0.0,0.2,0.7,0.1,0.1,0.2,0.4,0.2,0.4,0.1,0.1,0.1,0.4,0.2,0.0,0.3,0.2,0.6,0.1,0.2,0.4,0.2,0.1,0.4,0.1,0.2,0.1,0.2,0.2,0.2,0.0,0.4,0.3,0.2,0.0,0
peptide_nm_119,0.3636363636363636,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.3636363636363636,0.0,0.4545454545454545,0.2727272727272727,0.0909090909090909,0.0,0.3636363636363636,0.0,0.1818181818181818,0.2727272727272727,0.0909090909090909,0.5454545454545454,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.4545454545454545,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.3636363636363636,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.3636363636363636,0.0,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.4545454545454545,0.1818181818181818,0
peptide_nm_120,0.2857142857142857,0.238095238095238,0.0952380952380952,0.2857142857142857,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.238095238095238,0.0952380952380952,0.2857142857142857,0.238095238095238,0.0952380952380952,0.1904761904761904,0.238095238095238,0.0476190476190476,0.2857142857142857,0.238095238095238,0.0952380952380952,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.238095238095238,0.1428571428571428,0.238095238095238,0.0952380952380952,0.238095238095238,0.2857142857142857,0.238095238095238,0.1428571428571428,0.238095238095238,0.3333333333333333,0.0476190476190476,0.0952380952380952,0.2857142857142857,0.1904761904761904,0.0952380952380952,0.3809523809523809,0.1428571428571428,0.1428571428571428,0
peptide_nm_121,0.1176470588235294,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2352941176470588,0.2941176470588235,0.5294117647058824,0.0,0.1176470588235294,0.4705882352941176,0.2352941176470588,0.5882352941176471,0.1176470588235294,0.1176470588235294,0.2352941176470588,0.4117647058823529,0.2352941176470588,0.0588235294117647,0.4117647058823529,0.2941176470588235,0.2941176470588235,0.1764705882352941,0.1176470588235294,0.3529411764705882,0.3529411764705882,0.1176470588235294,0.2941176470588235,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.0,0.1176470588235294,0.4705882352941176,0.1176470588235294,0.1176470588235294,0.3529411764705882,0.4117647058823529,0.1176470588235294,0
peptide_nm_122,0.16,0.24,0.16,0.28,0.12,0.12,0.2,0.2,0.04,0.16,0.32,0.16,0.4,0.16,0.08,0.24,0.32,0.08,0.08,0.28,0.28,0.24,0.28,0.12,0.16,0.32,0.24,0.2,0.16,0.24,0.12,0.04,0.24,0.2,0.04,0.2,0.4,0.16,0.0,0
peptide_nm_123,0.4375,0.1875,0.0625,0.0625,0.4375,0.0625,0.125,0.375,0.0,0.25,0.3125,0.0625,0.1875,0.1875,0.0625,0.5625,0.0625,0.0625,0.125,0.25,0.125,0.375,0.125,0.25,0.0625,0.3125,0.3125,0.5,0.125,0.25,0.0,0.0,0.25,0.3125,0.1875,0.25,0.1875,0.25,0.4375,0
peptide_nm_124,0.0,0.3636363636363636,0.4545454545454545,0.0,0.1818181818181818,0.5454545454545454,0.0,0.3636363636363636,0.3636363636363636,0.0909090909090909,0.5454545454545454,0.2727272727272727,0.3636363636363636,0.4545454545454545,0.0,0.0909090909090909,0.7272727272727273,0.0909090909090909,0.0909090909090909,0.4545454545454545,0.3636363636363636,0.3636363636363636,0.0909090909090909,0.4545454545454545,0.3636363636363636,0.4545454545454545,0.0909090909090909,0.1818181818181818,0.0,0.5454545454545454,0.3636363636363636,0.0,0.0,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.3636363636363636,0.4545454545454545,0.0,0
peptide_nm_125,0.3333333333333333,0.0666666666666666,0.3333333333333333,0.1333333333333333,0.1333333333333333,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.1333333333333333,0.3333333333333333,0.0666666666666666,0.3333333333333333,0.4,0.0,0.0,0.4,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.4,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.0,0.1333333333333333,0.3333333333333333,0.2,0.0666666666666666,0.2666666666666666,0.4,0.1333333333333333,0
peptide_nm_126,0.1428571428571428,0.2857142857142857,0.0952380952380952,0.2857142857142857,0.1904761904761904,0.1904761904761904,0.238095238095238,0.3333333333333333,0.0476190476190476,0.0952380952380952,0.238095238095238,0.238095238095238,0.6190476190476191,0.0476190476190476,0.0476190476190476,0.2857142857142857,0.3333333333333333,0.0476190476190476,0.0952380952380952,0.3333333333333333,0.3333333333333333,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.1904761904761904,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1904761904761904,0.0,0.1428571428571428,0.1904761904761904,0.2857142857142857,0.0952380952380952,0.3809523809523809,0.1428571428571428,0.0476190476190476,0
peptide_nm_127,0.2,0.2,0.1,0.3,0.2,0.2,0.2,0.3,0.1,0.3,0.2,0.1,0.0,0.3,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.4,0.1,0.2,0.2,0.1,0.2,0.4,0.4,0.0,0.2,0.3,0.1,0.1,0.3,0.2,0.1,0
peptide_nm_128,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.4545454545454545,0.0,0.0,0
peptide_nm_129,0.3076923076923077,0.0,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.1538461538461538,0.0,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.3076923076923077,0.0769230769230769,0.0769230769230769,0.0,0.0,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.3846153846153846,0.2307692307692307,0
peptide_nm_130,0.3,0.0,0.4,0.3,0.1,0.1,0.2,0.2,0.0,0.1,0.3,0.1,0.4,0.0,0.0,0.3,0.0,0.4,0.1,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.3,0.4,0.2,0.0,0.0,0.0,0.5,0.2,0.2,0.1,0.1,0.1,0.2,0
peptide_nm_131,0.1764705882352941,0.3529411764705882,0.1764705882352941,0.0588235294117647,0.4705882352941176,0.2352941176470588,0.0,0.5294117647058824,0.1764705882352941,0.1176470588235294,0.5294117647058824,0.0,0.1176470588235294,0.4117647058823529,0.0588235294117647,0.1176470588235294,0.4117647058823529,0.1176470588235294,0.2352941176470588,0.4117647058823529,0.1176470588235294,0.2941176470588235,0.0588235294117647,0.1764705882352941,0.1764705882352941,0.3529411764705882,0.1764705882352941,0.3529411764705882,0.0,0.2352941176470588,0.2352941176470588,0.0,0.1764705882352941,0.1764705882352941,0.2352941176470588,0.2352941176470588,0.2941176470588235,0.2352941176470588,0.2352941176470588,0
peptide_nm_132,0.1764705882352941,0.2352941176470588,0.2352941176470588,0.3529411764705882,0.2352941176470588,0.2352941176470588,0.1176470588235294,0.4705882352941176,0.0,0.2941176470588235,0.2941176470588235,0.1764705882352941,0.2352941176470588,0.2352941176470588,0.1176470588235294,0.2941176470588235,0.2352941176470588,0.2352941176470588,0.0588235294117647,0.4117647058823529,0.0588235294117647,0.3529411764705882,0.0588235294117647,0.0588235294117647,0.2352941176470588,0.2352941176470588,0.1764705882352941,0.4705882352941176,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.3529411764705882,0.0588235294117647,0.1176470588235294,0.3529411764705882,0.1176470588235294,0.0588235294117647,0
peptide_nm_133,0.1875,0.3125,0.3125,0.25,0.1875,0.1875,0.3125,0.25,0.125,0.125,0.4375,0.1875,0.4375,0.125,0.0,0.125,0.4375,0.1875,0.0625,0.375,0.1875,0.1875,0.25,0.1875,0.3125,0.3125,0.125,0.125,0.1875,0.25,0.0625,0.0625,0.3125,0.125,0.1875,0.125,0.25,0.25,0.25,0
peptide_nm_134,0.0,0.0,0.5,0.1,0.1,0.3,0.1,0.1,0.3,0.0,0.1,0.2,0.3,0.0,0.1,0.0,0.3,0.2,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.4,0.2,0.1,0.0,0.3,0.0,0
peptide_nm_135,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1666666666666666,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1666666666666666,0.1666666666666666,0.0555555555555555,0.2222222222222222,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.1111111111111111,0.1666666666666666,0.3333333333333333,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.2222222222222222,0.2222222222222222,0.1666666666666666,0.2777777777777778,0.3888888888888889,0.0555555555555555,0.0,0
peptide_nm_136,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.4615384615384615,0.3076923076923077,0.1538461538461538,0.3076923076923077,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.4615384615384615,0.1538461538461538,0.5384615384615384,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.3846153846153846,0.2307692307692307,0.0769230769230769,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.3846153846153846,0.2307692307692307,0.2307692307692307,0.3846153846153846,0.2307692307692307,0.2307692307692307,0.3846153846153846,0.2307692307692307,0.1538461538461538,0.0,0.4615384615384615,0.0769230769230769,0.3846153846153846,0.3846153846153846,0.4615384615384615,0.1538461538461538,0.1538461538461538,0
peptide_nm_137,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.3846153846153846,0.1538461538461538,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.1538461538461538,0.1538461538461538,0.3076923076923077,0.1538461538461538,0.3846153846153846,0.1538461538461538,0.0769230769230769,0.2307692307692307,0.3076923076923077,0.1538461538461538,0.1153846153846153,0.3076923076923077,0.2307692307692307,0.2692307692307692,0.0769230769230769,0.3846153846153846,0.1923076923076923,0.2692307692307692,0.1923076923076923,0.2692307692307692,0.0769230769230769,0.3846153846153846,0.1923076923076923,0.0384615384615384,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.2307692307692307,0
peptide_nm_138,0.25,0.1666666666666666,0.0,0.0833333333333333,0.25,0.0833333333333333,0.0833333333333333,0.25,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.25,0.1666666666666666,0.0,0.25,0.1666666666666666,0.0,0.25,0.0,0.3333333333333333,0.0,0.1666666666666666,0.25,0.25,0.0,0.3333333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.25,0.25,0.1666666666666666,0.0,0.25,0
peptide_nm_139,0.2830188679245283,0.1698113207547169,0.2075471698113207,0.2264150943396226,0.2264150943396226,0.1509433962264151,0.1698113207547169,0.2830188679245283,0.0943396226415094,0.3018867924528302,0.2641509433962264,0.1132075471698113,0.4528301886792453,0.1132075471698113,0.1132075471698113,0.3018867924528302,0.2264150943396226,0.1509433962264151,0.1320754716981132,0.4528301886792453,0.1132075471698113,0.320754716981132,0.1698113207547169,0.1698113207547169,0.1886792452830188,0.1886792452830188,0.2641509433962264,0.320754716981132,0.1698113207547169,0.1698113207547169,0.2075471698113207,0.0188679245283018,0.1509433962264151,0.2264150943396226,0.320754716981132,0.0754716981132075,0.3773584905660377,0.2264150943396226,0.0754716981132075,0
peptide_nm_140,0.1875,0.0625,0.3125,0.25,0.125,0.25,0.25,0.25,0.125,0.0625,0.1875,0.1875,0.1875,0.0625,0.1875,0.1875,0.0625,0.3125,0.25,0.0625,0.1875,0.25,0.25,0.125,0.3125,0.0625,0.1875,0.25,0.25,0.125,0.1875,0.0625,0.0625,0.625,0.0,0.0625,0.0625,0.1875,0.1875,0
peptide_nm_141,0.1363636363636363,0.1363636363636363,0.3636363636363636,0.4090909090909091,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.1363636363636363,0.0454545454545454,0.0909090909090909,0.1818181818181818,0.3181818181818182,0.4090909090909091,0.0,0.0,0.2272727272727272,0.2272727272727272,0.2727272727272727,0.1363636363636363,0.1363636363636363,0.2727272727272727,0.4545454545454545,0.1363636363636363,0.0454545454545454,0.3636363636363636,0.1363636363636363,0.1363636363636363,0.4545454545454545,0.1363636363636363,0.0454545454545454,0.1818181818181818,0.0,0.0909090909090909,0.2272727272727272,0.3181818181818182,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.0,0
peptide_nm_142,0.3333333333333333,0.1666666666666666,0.0833333333333333,0.25,0.1666666666666666,0.0833333333333333,0.25,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.25,0.0,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0833333333333333,0.5,0.0,0.25,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0833333333333333,0.4166666666666667,0.25,0.3333333333333333,0.0833333333333333,0.1666666666666666,0
peptide_nm_143,0.3333333333333333,0.0666666666666666,0.2,0.0666666666666666,0.2,0.2,0.2666666666666666,0.2,0.2,0.2,0.1333333333333333,0.1333333333333333,0.3333333333333333,0.0666666666666666,0.0666666666666666,0.3333333333333333,0.2,0.0666666666666666,0.0666666666666666,0.3333333333333333,0.0666666666666666,0.2666666666666666,0.4,0.1333333333333333,0.0666666666666666,0.2,0.3333333333333333,0.2666666666666666,0.4,0.1333333333333333,0.1333333333333333,0.0,0.2666666666666666,0.0,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.1333333333333333,0
peptide_nm_144,0.0,0.0,0.4545454545454545,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.0,0.4545454545454545,0.0,0.4545454545454545,0.0,0.1818181818181818,0.0,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.4545454545454545,0.0,0.2727272727272727,0.4545454545454545,0.0,0.0,0.3636363636363636,0.0,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.0,0.5454545454545454,0.0,0
