,Cougar__1,Cougar__2,Cougar__3,Cougar__4,Cougar__5,Cougar__6,Cougar__7,Cougar__8,Cougar__9,Cougar__10,Cougar__11,Cougar__12,Cougar__13,Cougar__14,Cougar__15,Cougar__16,Cougar__17,Cougar__18,Cougar__19,Cougar__20,Cougar__21,Cougar__22,Cougar__23,Cougar__24,Cougar__25,Cougar__26,Cougar__27,Cougar__28,Cougar__29,Cougar__30,y
peptide_nm_37,0.434248574468085,0.3428345434782608,0.3252888888888888,0.3382386363636362,0.3514925813953488,0.0250714893617021,0.1400810869565216,0.1100548888888888,0.1769549999999999,0.18372,1.3046168085106384,1.271803260869565,1.230948888888889,1.2831938636363636,1.2689332558139534,0.8910617021276597,-0.0710173913043478,-0.0877377777777777,0.1045090909090909,0.1624186046511628,0.4478787234042553,0.6083826086956522,0.6073666666666665,0.3501704545454547,0.5894279069767442,4.95692978723404,4.594208695652173,4.629591111111109,4.661865909090907,4.577393023255815,0
peptide_nm_38,0.4513745555555556,0.3278547307692307,0.3533899999999999,0.3645196666666666,0.3317656956521738,-0.2203933333333332,-0.0022138461538461,-0.1015759999999999,-0.0310212499999999,-0.06041,1.4851059259259258,1.4254969230769228,1.3580124,1.4039675000000005,1.3317160869565217,0.7073296296296294,-0.1007038461538461,0.1684,-0.00365,-0.0290173913043478,-0.468174074074074,-0.2673884615384614,-0.3185679999999999,-0.441525,-0.1611043478260869,5.612518518518518,5.376657692307693,5.26962,5.446045833333334,5.364856521739131,0
peptide_nm_39,0.3742968421052631,0.3145787222222221,0.305235294117647,0.3422083125,0.3258731333333333,-0.0522431578947368,0.0383633333333333,0.1060035294117647,0.1046575,0.0838826666666667,1.2543136842105262,1.2106533333333334,1.1377823529411764,1.1704268749999998,1.222544,0.8029894736842106,0.1970444444444444,-0.2024941176470588,-0.2663999999999999,0.0797866666666667,0.0775263157894737,0.4065000000000001,0.4689176470588235,0.1925875000000001,-0.2671599999999999,5.675131578947369,5.320961111111112,5.198252941176469,5.17758125,5.083493333333334,0
peptide_nm_40,0.5190021923076924,0.4208478,0.3545492083333333,0.328904,0.3679962272727272,-0.1308473076923076,-0.04509,0.0352066666666666,-0.000535652173913,-0.1285972727272727,1.5778261538461538,1.4875444000000002,1.3974433333333334,1.4422656521739128,1.566241818181818,0.4536576923076924,0.06644,-0.1095375,-0.2059304347826087,-0.0912545454545454,-0.5627769230769231,-0.31896,0.1290833333333332,0.2545652173913043,-0.0590318181818182,6.550665384615384,5.945816,5.527154166666667,5.423782608695653,5.9106272727272735,0
peptide_nm_41,0.4944058214285713,0.4272628888888889,0.3899823846153846,0.4071238799999999,0.4170763749999999,-0.5368664285714285,-0.3020007407407407,-0.1664492307692307,-0.21247,-0.1389679166666666,1.4837682142857145,1.4268337037037038,1.3870230769230765,1.5099328,1.67342125,1.5419892857142854,0.7366,0.414,0.25444,0.1972666666666667,-1.1612107142857144,-1.1325407407407406,-0.8889307692307693,-1.053376,-1.4126791666666665,5.599003571428571,5.231085185185184,4.9772384615384615,4.99478,5.1077,0
peptide_nm_43,0.4026736666666666,0.1594646363636363,0.2191694,0.3004876666666666,0.18031775,-0.3494483333333334,0.092730909090909,0.2713569999999999,0.0046255555555555,0.1494975,1.0073816666666666,1.0677072727272725,0.8485359999999998,1.2474655555555556,0.8453024999999998,1.5760750000000003,-0.3198363636363637,-0.63258,-0.0926,0.48225,-0.2221333333333331,-0.1891272727272728,-0.29365,-1.0344111111111112,-0.2463625,4.598441666666667,4.084181818181818,3.90439,3.739644444444444,3.4930249999999994,0
peptide_nm_44,0.2719715,0.1357647058823529,0.0942274374999999,0.1813842666666666,0.2008561428571428,-0.1052555555555555,0.0653935294117647,0.22230375,-0.0189713333333333,-0.0405092857142857,0.981187777777778,0.8958705882352941,0.8713425,1.0610293333333332,1.070712857142857,0.7037,0.0603999999999999,-0.1752,0.2024133333333332,0.0359928571428571,0.0213666666666666,0.5341941176470588,0.6350562499999999,0.2854266666666666,0.2970357142857144,5.718688888888889,5.201429411764706,5.3257125,5.759799999999999,5.809892857142857,0
peptide_nm_45,0.4451964137931034,0.3366676428571429,0.3468796296296296,0.3198386923076923,0.34991388,-0.0354806896551724,0.1510196428571428,0.1583711111111111,0.1457480769230768,0.107486,1.191356551724138,1.1722964285714286,1.1082022222222223,1.1830276923076923,1.1090087999999998,1.0071655172413794,-0.3069142857142856,-0.1226814814814814,0.2340846153846154,-0.1149519999999999,0.1495862068965517,0.4952428571428571,0.4083111111111112,0.4418230769230768,0.629728,4.9433965517241365,3.939657142857143,4.372444444444445,4.570715384615384,3.955284,0
peptide_nm_46,0.4619178833333332,0.3703726271186439,0.3808211379310343,0.3743959473684209,0.3497857142857142,-0.1982718333333332,-0.0491262711864406,-0.0681924137931034,-0.0253664912280701,-0.0050932142857142,1.5158146666666663,1.4564557627118644,1.4592156896551725,1.4470440350877196,1.3879617857142852,0.9467483333333336,-0.1108101694915254,0.1858810344827585,-0.0491543859649122,0.0789053571428571,-0.4886733333333334,-0.2081084745762711,-0.3043413793103448,-0.2247859649122806,-0.1081374999999999,5.985293333333334,5.582908474576271,5.6276034482758615,5.530152631578948,5.512114285714285,0
peptide_nm_47,0.4922670199999998,0.4301984081632651,0.4189383541666666,0.4217204468085105,0.4291440217391303,-0.380765,-0.1839948979591836,-0.1778895833333333,-0.1836155319148936,-0.2037384782608695,1.5620476,1.4834704081632653,1.480268958333334,1.476405319148936,1.5034782608695654,1.5319080000000005,0.2247265306122448,0.0233958333333333,0.0253787234042553,-0.0896391304347826,-0.8526219999999998,-0.5490857142857143,-0.6117249999999999,-0.6420489361702129,-0.4297043478260869,5.459483999999999,5.208500000000001,5.202247916666669,5.125119148936169,5.122910869565216,0
