,MSW__1,MSW__2,MSW__3,MSW__4,MSW__5,MSW__6,MSW__7,MSW__8,MSW__9,MSW__10,MSW__11,MSW__12,MSW__13,MSW__14,MSW__15,MSW__16,MSW__17,MSW__18,MSW__19,MSW__20,MSW__21,MSW__22,MSW__23,MSW__24,MSW__25,MSW__26,MSW__27,MSW__28,MSW__29,MSW__30,y
peptide_nm_96,0.4808230769230769,0.1091083333333333,0.3140454545454545,0.24541,0.2726666666666666,-0.2412846153846153,-0.2044833333333333,-0.1868090909090909,-0.2339099999999999,-0.1837111111111111,0.2981846153846154,0.0946,0.0739454545454545,0.13884,0.2414222222222223,0.3721923076923076,0.3141916666666666,0.2945636363636363,0.26113,0.2582444444444444,-0.3063076923076923,-0.28655,-0.2678363636363637,-0.23268,-0.2662222222222222,0.6299384615384616,0.0345333333333333,0.2306909090909091,0.1375599999999999,0.0198666666666666,0
peptide_nm_97,0.4862375,0.1401466666666667,0.02535,0.2157230769230769,0.1875333333333333,-0.249275,-0.0973933333333333,-0.1268785714285714,-0.203776923076923,-0.1580083333333333,0.0890125,-0.0249199999999999,-0.2074857142857142,0.0773999999999999,0.1586833333333333,0.46191875,0.0026599999999999,0.0011714285714285,0.1124461538461538,0.1419916666666667,-0.013675,-0.0856399999999999,0.07985,-0.0649461538461538,-0.2669249999999999,0.4685875,0.0853066666666666,-0.0699142857142856,-0.0705692307692307,-0.017,0
peptide_nm_98,0.4906571428571428,0.083545,0.1044,0.0487833333333333,0.1494941176470589,-0.2301761904761904,-0.109755,0.0237052631578947,-0.1238777777777777,-0.1177999999999999,0.2158714285714285,0.2196,0.2463105263157894,0.1771055555555555,0.1462176470588236,0.4802333333333333,0.1454749999999999,0.1206894736842105,0.0297666666666666,0.0875294117647058,-0.0781761904761904,-0.168465,-0.1506947368421052,-0.1817944444444444,-0.2034058823529412,0.3778333333333333,0.3263749999999999,0.3181526315789473,0.3126722222222222,0.2798529411764705,0
peptide_nm_99,0.4409285714285714,-0.0010153846153846,0.0176249999999999,0.0120636363636363,0.11213,-0.1775857142857142,-0.1702076923076923,-0.1820333333333333,-0.2647818181818182,-0.1002099999999999,0.1803214285714286,0.0581846153846153,0.0018,0.1736181818181818,0.149,0.5386357142857142,0.3240846153846153,0.11835,0.0645272727272727,0.0075899999999999,-0.1974714285714285,-0.1634846153846153,-0.2571166666666666,-0.3589818181818182,-0.35627,0.3997785714285713,0.2015307692307692,0.2193666666666666,0.1632454545454545,0.21145,0
peptide_nm_100,0.656776923076923,0.0968166666666667,0.021390909090909,-0.1314899999999999,0.0359,-0.0191076923076923,0.0460833333333333,-0.0740454545454545,-0.1295799999999999,-0.0924333333333333,0.1958384615384615,0.0867083333333333,0.2064454545454545,0.07398,0.1096777777777777,0.5144307692307692,0.2640833333333333,0.2653545454545454,0.18204,0.1435666666666666,-0.2003846153846153,-0.2123833333333332,-0.2444272727272727,-0.1659999999999999,-0.3317555555555554,0.4422384615384614,0.3002499999999999,0.2678545454545454,0.28598,0.2195777777777777,0
peptide_nm_101,0.2980785714285714,0.1753666666666667,0.1267230769230769,0.141708,0.1772208333333333,-0.2228107142857143,-0.1483037037037037,-0.0523653846153846,-0.1230759999999999,-0.195725,0.0130357142857142,0.0992296296296296,0.0953846153846153,0.089192,0.1465833333333333,0.4566607142857143,0.0994888888888888,0.0621423076923076,0.1308919999999999,0.1437375,-0.0724392857142857,-0.0533296296296296,0.014276923076923,-0.021488,-0.1369416666666666,0.2972821428571429,0.063074074074074,0.0896615384615384,0.023672,0.0340458333333333,0
peptide_nm_102,0.3428571428571428,0.0696925925925925,0.0018846153846153,0.0538559999999999,0.1376791666666666,-0.1796892857142857,-0.1100851851851851,-0.1490615384615385,-0.1669399999999999,-0.1929999999999998,0.1114642857142856,0.0853666666666666,0.0543461538461538,0.127172,0.1304833333333333,0.4128607142857142,0.1829592592592592,0.1800615384615384,0.2257199999999999,0.1662958333333333,-0.1652464285714285,-0.1842037037037037,-0.085276923076923,-0.1669319999999999,-0.2702833333333334,0.3092857142857142,0.0488518518518518,0.101126923076923,0.2025479999999999,0.0946125,0
peptide_nm_103,0.5252923076923076,0.0868666666666666,-0.1321090909090909,0.0244599999999999,0.0987444444444444,-0.1974461538461538,-0.2341833333333333,-0.0638636363636363,-0.18518,-0.1199333333333333,0.1599769230769231,0.1231833333333333,0.1111181818181818,0.19448,0.2018222222222222,0.5134230769230769,0.28415,0.2610454545454546,0.15772,0.1190333333333333,-0.1827461538461538,-0.2126666666666667,-0.1178272727272727,-0.18825,-0.1341222222222222,0.3754307692307692,0.30105,0.3370363636363636,0.2766799999999999,0.3193444444444444,0
peptide_nm_104,0.5390869565217393,0.0026681818181818,0.0619380952380952,0.19726,0.1611263157894737,-0.1784695652173913,-0.2190863636363636,-0.1683904761904762,-0.195495,-0.1988473684210526,0.1277782608695652,-0.0068727272727272,0.0661380952380952,0.17597,0.1694263157894737,0.5053478260869566,0.3454227272727272,0.3742142857142856,0.3779499999999999,0.3780210526315788,-0.2456695652173912,-0.2463818181818181,-0.2308857142857143,-0.2871849999999999,-0.2620105263157894,0.2570521739130434,0.1608363636363636,0.1656619047619047,0.15647,0.1675736842105263,0
peptide_nm_105,0.2523384615384615,-0.1055333333333333,0.0539363636363636,0.03527,0.0730333333333333,-0.1006923076923076,0.1995083333333333,-0.1656363636363636,0.1693199999999999,-0.0419777777777777,-0.0154846153846153,0.1790833333333333,0.0586545454545454,0.06642,0.0170777777777777,0.4646692307692308,-0.1330833333333333,0.0768727272727272,-0.1450499999999999,-0.1581333333333333,0.1979307692307692,0.0455583333333333,0.0320181818181818,0.0023699999999999,-0.0335666666666666,0.5272230769230769,0.2977499999999999,0.2125090909090909,0.09534,0.0083888888888889,0
peptide_nm_106,0.4531653846153845,0.220848,0.0703208333333333,0.0713260869565217,0.0142772727272727,-0.2556730769230769,-0.132368,-0.0980625,-0.1298739130434782,-0.1039954545454545,0.0525076923076923,0.01452,0.0312625,0.0470521739130434,0.1185272727272727,0.4313192307692307,0.0838479999999999,0.0690124999999999,0.1862869565217391,0.1372181818181818,-0.1046730769230769,-0.086504,0.0654625,-0.0828130434782608,-0.0788090909090909,0.3971846153846153,-0.0905639999999999,-0.1135416666666666,0.142495652173913,-0.0895181818181818,0
peptide_nm_107,0.34945,0.1447076923076923,0.2510833333333333,0.0721727272727272,0.1552,-0.1506571428571428,-0.1816538461538461,-0.12295,-0.0246181818181818,-0.05521,0.2475642857142857,0.1345615384615384,0.1777166666666666,0.0525181818181818,0.14533,0.3787714285714286,0.2111384615384615,0.0736166666666666,0.0195999999999999,-0.02779,-0.1214071428571428,-0.2197615384615384,-0.2313416666666666,-0.1563090909090909,-0.04539,0.5271,0.1533692307692307,0.0356333333333333,0.2627090909090909,0.15582,0
peptide_nm_108,0.4496095238095237,0.0578999999999999,-0.1145842105263158,-0.1048611111111111,-0.0486529411764705,0.0053666666666666,-0.069175,-0.2405,0.0323222222222222,0.1006058823529411,0.0664285714285714,0.051075,-0.0147894736842105,-0.0318388888888888,-0.0351647058823529,0.4560333333333333,0.1127999999999999,0.0539157894736842,0.1420555555555555,0.1492235294117647,-0.1351142857142857,-0.2601799999999999,-0.154678947368421,0.0055277777777777,-0.277135294117647,0.3775285714285714,0.1010599999999999,0.0456999999999999,0.1931777777777777,0.0779705882352941,0
peptide_nm_109,0.4286307692307692,0.2878416666666666,0.1588363636363637,-0.0353399999999999,-0.0497111111111111,-0.3161692307692307,-0.1714833333333333,-0.0554727272727272,-0.0357199999999999,-0.0683888888888888,0.2132615384615384,0.2300083333333333,0.2286727272727272,0.18489,0.0728666666666666,0.5148999999999999,0.2980833333333333,0.0758545454545454,0.06797,0.0368555555555555,-0.1625846153846153,-0.302675,-0.2115090909090908,-0.15928,-0.2485777777777778,0.4150923076923076,0.1331666666666666,0.1418727272727272,0.1646599999999999,0.1440222222222222,0
peptide_nm_110,0.4611111111111111,0.1491058823529412,-0.1295125,0.0734933333333333,0.1314285714285714,-0.1583555555555555,-0.1549058823529411,-0.22194375,-0.1573733333333333,0.0089785714285714,0.1145833333333333,0.1284647058823529,0.1142375,0.04146,-0.0484785714285714,0.4855944444444444,0.3152235294117646,0.2542062499999999,0.3460466666666665,0.3246571428571427,-0.2056722222222222,-0.1214823529411764,-0.0772562499999999,-0.1894733333333333,-0.2055642857142857,0.3443666666666666,0.0401999999999999,-0.0434874999999999,0.0831,0.1706142857142857,0
peptide_nm_111,0.3699625,0.120291304347826,0.2477727272727272,0.1523666666666666,0.158755,-0.2858125000000001,-0.137591304347826,-0.1434727272727272,-0.1566857142857143,-0.106745,0.1015291666666666,-0.0340217391304348,0.1595136363636363,0.0397380952380952,0.0917949999999999,0.4220291666666667,0.1950695652173912,0.1162045454545454,0.1983761904761904,0.09308,-0.1474833333333333,0.0210217391304348,-0.0535954545454545,-0.0785142857142857,-0.0542999999999999,0.3918708333333333,-0.018591304347826,-0.0848045454545454,0.0069619047619047,0.028245,0
peptide_nm_112,0.3821703703703702,0.2329807692307693,0.135528,0.1409166666666666,0.1833869565217391,-0.2267259259259259,-0.1291999999999999,-0.13284,-0.0795874999999999,-0.1428652173913043,0.1821703703703704,0.0904807692307692,0.162268,0.1396333333333333,0.1319826086956521,0.3562814814814815,0.0775961538461538,0.1036839999999999,0.187475,0.1256999999999999,-0.1510629629629628,-0.1283153846153846,-0.023296,-0.1734749999999999,-0.1822130434782608,0.3614703703703704,0.1146576923076923,0.143676,0.1843374999999999,0.0560826086956521,0
peptide_nm_113,0.3610583333333333,0.0607130434782608,0.1989818181818181,0.0729285714285714,0.182865,-0.19835,-0.1284782608695652,-0.2396909090909091,-0.0691333333333333,-0.194255,0.168625,0.1776347826086956,0.1188409090909091,0.2334809523809524,0.16907,0.3864416666666667,0.0774173913043478,0.2249,0.1630095238095238,0.2023849999999999,-0.2090916666666666,-0.1992913043478261,-0.2364909090909091,-0.2171285714285714,-0.209595,0.3319999999999999,0.1916478260869565,0.1749090909090909,0.2543190476190475,0.238375,0
peptide_nm_114,0.4052285714285713,-0.0004333333333333,0.0402230769230769,0.0191639999999999,0.0164583333333333,-0.1431178571428571,-0.0911629629629629,-0.0362307692307692,-0.0348079999999999,-0.1020875,0.0151857142857142,0.1489296296296296,-0.0630346153846153,0.0376319999999999,0.1293875,0.4157464285714285,0.2230444444444444,0.0991307692307692,0.111844,0.0987666666666666,-0.1326214285714285,-0.1263074074074074,-0.1015461538461538,-0.0752999999999999,0.0375541666666666,0.2904785714285714,0.0056,0.0198346153846154,0.1549479999999999,-0.0651958333333333,0
peptide_nm_115,0.4872526315789473,0.2349222222222222,0.1684529411764706,-0.0236874999999999,0.06092,-0.2491368421052631,-0.0531722222222222,-0.2250882352941177,-0.04696875,-0.21864,0.237178947368421,0.2778,0.1865117647058823,0.2264625,0.1165466666666666,0.4200315789473684,0.1129722222222222,0.3013470588235294,0.1146624999999999,0.2653666666666666,-0.1464421052631579,-0.2396444444444444,-0.1579588235294117,-0.2242,-0.1638866666666666,0.4190105263157895,0.2230222222222223,0.267435294117647,0.251225,0.1983866666666666,0
peptide_nm_116,0.3675076923076922,0.0358916666666666,0.0004363636363636,0.0805399999999999,0.0357666666666666,-0.1451076923076923,-0.1565333333333333,-0.0330181818181818,-0.0392799999999999,0.1194111111111111,0.0109307692307692,0.1316666666666666,-0.0040363636363636,0.1101399999999999,-0.1220333333333333,0.3666384615384614,0.1387583333333333,0.2422454545454544,0.16758,0.1692111111111111,-0.1599846153846154,-0.0827166666666666,-0.1016090909090908,-0.14779,-0.1437222222222222,0.324376923076923,-0.0063333333333333,-0.0040727272727272,0.0138599999999999,0.1477333333333333,0
peptide_nm_117,0.3115642857142857,0.1013,0.0831916666666666,0.1044818181818181,0.0426,-0.1427785714285714,-0.0176076923076923,-0.0739166666666666,0.0149454545454545,-0.06004,0.0590357142857142,0.1499538461538461,0.0246416666666666,0.1359181818181818,0.01273,0.3451142857142856,0.0497384615384615,0.0741333333333333,0.0618090909090909,0.07866,-0.0676785714285714,-0.080276923076923,-0.0471916666666666,0.0298545454545454,-0.0882199999999999,0.2317285714285713,0.0197384615384615,0.1096499999999999,-0.0267272727272727,-0.02173,0
peptide_nm_118,0.4288272727272726,0.2235299999999999,0.2880555555555555,0.2844124999999999,0.3107285714285714,-0.2987090909090908,-0.06245,-0.2133444444444444,-0.0623875,-0.1099857142857143,0.1457727272727272,0.28427,0.1746555555555555,0.324575,0.2729857142857143,0.3443454545454546,-0.00982,0.0428111111111111,-0.0206249999999999,0.0715142857142857,-0.0425727272727272,-0.1764399999999999,-0.0979333333333333,-0.2080125,-0.1608285714285714,0.4097545454545454,0.23062,0.2465999999999999,0.1481499999999999,0.0026,0
peptide_nm_119,0.2663416666666667,-0.0887545454545454,0.08166,0.0052,-0.083275,-0.0055833333333333,-0.0450272727272727,0.01772,-0.2107444444444444,-0.03235,0.11905,0.0726727272727272,-0.07071,0.017711111111111,0.0953125,0.4631333333333333,0.0935363636363636,0.1445,0.0447888888888888,-0.043525,-0.0878333333333333,-0.1224454545454545,-0.0221299999999999,-0.4108111111111111,-0.0074249999999999,0.59065,0.0962727272727272,-0.03491,-0.2438888888888888,0.196,0
peptide_nm_120,0.2912181818181818,0.0579,0.0366349999999999,0.1065473684210526,0.1710888888888889,-0.0800227272727272,-0.0457714285714285,-0.00893,-0.0807052631578947,-0.0227722222222222,0.0340363636363636,0.1214523809523809,0.02112,-0.0415842105263157,0.1303388888888889,0.2828818181818182,0.1241523809523809,0.0473399999999999,0.1418105263157895,0.1753722222222221,-0.1361136363636363,-0.0403857142857142,0.0529699999999999,-0.135278947368421,-0.1001277777777777,0.4124909090909092,0.089047619047619,-0.0319149999999999,0.0584999999999999,0.0723,0
peptide_nm_121,0.5341222222222222,0.0425764705882352,-0.00028125,0.16726,0.0726428571428571,-0.2020333333333333,-0.1286,-0.1588625,-0.1143466666666666,-0.1677642857142857,0.2278166666666666,0.0334117647058823,0.0233562499999999,0.0787066666666666,0.0567571428571428,0.4649055555555555,0.3012764705882352,0.35955,0.2861466666666666,0.2847071428571427,-0.2862722222222222,-0.2107294117647059,-0.3315125,-0.2045066666666666,-0.1861285714285714,0.36135,0.1647,0.1028999999999999,0.1402666666666666,0.1355571428571428,0
peptide_nm_122,0.36255,0.0246079999999999,-0.0691583333333333,0.1058260869565217,0.1056999999999999,-0.0808730769230769,-0.014808,-0.0729416666666666,0.0230130434782608,0.0058136363636363,0.0628961538461538,0.048072,-0.0052374999999999,0.0149130434782608,0.0254318181818181,0.3289692307692308,0.1282879999999999,0.1743249999999999,0.0776826086956521,0.112640909090909,-0.0992384615384615,-0.1908959999999999,-0.1437958333333333,-0.139395652173913,-0.1913545454545454,0.4183961538461538,0.211912,0.1715125,0.2223217391304348,0.1762454545454545,0
peptide_nm_123,0.4063294117647059,0.09090625,-0.0805333333333333,-0.1317785714285714,-0.0896692307692307,0.0430588235294117,0.1808,0.0737533333333333,-0.0975857142857142,0.0469230769230769,0.0830764705882353,-0.0110562499999999,-0.0316666666666666,-0.1593857142857143,-0.0666230769230769,0.5122529411764706,0.0837187499999999,0.1539533333333333,0.0797785714285714,0.2953076923076922,-0.2013705882352941,-0.3067125,-0.2914266666666666,-0.2197785714285714,-0.2201692307692307,0.4079647058823529,0.28529375,0.3095666666666666,0.2734714285714285,0.2812692307692307,0
peptide_nm_124,0.4823583333333333,0.2176818181818182,0.3994799999999999,0.2562222222222222,0.3305375,-0.3582166666666666,-0.2922181818181818,-0.4076599999999999,-0.4147777777777778,-0.418075,0.1093416666666666,0.0419545454545454,0.15053,0.1046222222222222,0.0900125,0.4668749999999999,0.3820909090909091,0.3915799999999999,0.3702222222222222,0.42015,-0.2484583333333333,-0.1533272727272727,-0.10527,-0.0657,-0.1618625,0.3572583333333333,0.1075272727272727,-0.1723999999999999,-0.0673888888888888,0.2315124999999999,0
peptide_nm_125,0.40823125,-0.0532799999999999,0.1334857142857143,0.1162384615384615,-0.0633333333333333,-0.11595625,0.0305599999999999,-0.0747357142857142,-0.1345,0.0219666666666666,0.1588624999999999,0.0694466666666666,0.0357142857142857,0.1207076923076922,0.12115,0.28321875,0.07842,0.0838142857142857,0.140976923076923,0.1262166666666666,-0.12054375,-0.1876266666666667,-0.1008,-0.1091230769230769,-0.2192333333333333,0.4290562499999999,0.1509066666666666,0.0586785714285714,0.0437615384615384,0.2307583333333333,0
peptide_nm_126,0.4132136363636363,0.0702428571428571,0.0660849999999999,0.1137736842105263,0.1332944444444444,-0.1508090909090908,-0.1920095238095238,-0.1014949999999999,-0.1234526315789473,-0.2092222222222222,0.1655545454545454,0.0376,0.10777,0.1559315789473684,0.2762166666666667,0.34075,0.1483619047619047,0.14389,0.1608578947368421,0.1611,-0.0824045454545455,-0.0480571428571428,-0.06399,-0.1816894736842105,-0.1265944444444444,0.4297454545454545,0.2133619047619047,0.0490199999999999,0.0440999999999999,0.2276888888888888,0
peptide_nm_127,0.3125272727272727,-0.1148299999999999,0.0443777777777777,-0.193125,0.0688285714285714,-0.0349636363636363,0.03325,0.0898888888888889,-0.0232749999999999,-0.1551428571428571,0.062990909090909,0.13528,-0.0995888888888889,0.0773499999999999,-0.0388571428571428,0.4523636363636363,0.12022,0.0030222222222222,0.2730999999999999,0.0102571428571428,-0.2081818181818182,0.08904,0.0302,-0.1115375,-0.1155428571428571,0.3788636363636364,-0.0051899999999999,-0.0438444444444444,-0.011025,-0.0585428571428571,0
peptide_nm_128,0.3465833333333333,-0.0589272727272727,-0.0695499999999999,0.2195666666666666,-0.1487,0.05875,0.1327090909090909,-0.15028,0.2170222222222222,0.31705,-0.0792416666666666,0.2749454545454545,-0.13357,-0.0883555555555555,0.2803624999999999,0.596275,-0.052490909090909,-0.19658,0.2855555555555555,-0.03725,0.1527,0.1049454545454545,-0.2202499999999999,0.0288222222222222,-0.064275,0.4712249999999999,-0.0346181818181818,0.0813799999999999,0.2607666666666666,-0.056025,0
peptide_nm_129,0.4203000000000001,0.2346615384615384,0.1132083333333333,0.0890454545454545,0.14181,-0.1813214285714285,-0.2417923076923077,0.0072416666666666,0.0046727272727272,-0.00856,0.3108928571428571,0.2605307692307692,0.239925,0.2612,0.29374,0.4504999999999999,-0.0228384615384615,0.1011166666666666,0.003490909090909,0.14821,-0.1384285714285714,-0.2772384615384615,-0.2507,-0.2971090909090909,-0.21764,0.5793285714285715,0.5162615384615384,0.4760583333333333,0.4504545454545454,0.50674,0
peptide_nm_130,0.2829727272727272,0.1770999999999999,0.1708888888888889,0.116975,0.0327857142857142,-0.269090909090909,-0.13207,-0.1814888888888889,-0.1003125,0.0691,0.2097272727272727,0.21277,0.2941,0.213875,0.2214285714285714,0.6072454545454545,-0.05599,0.0631333333333333,0.0771125,-0.011,-0.0937272727272727,-0.1122999999999999,-0.2730111111111111,-0.3325625,-0.1022571428571428,0.4575454545454545,0.29872,0.3079777777777777,0.2205,0.3224714285714286,0
peptide_nm_131,0.4431999999999999,0.2265882352941176,0.21973125,0.2820666666666666,0.3724285714285714,-0.4068666666666667,-0.2699058823529411,-0.251175,-0.2874666666666666,-0.4420642857142857,0.1860444444444444,0.2400823529411764,0.0869187499999999,0.2778266666666666,0.2171142857142857,0.5544166666666667,0.2642470588235293,0.27891875,0.3912333333333332,0.3537071428571429,-0.1821,-0.2284470588235294,-0.13549375,-0.3567133333333333,-0.2531142857142857,0.3525333333333333,0.0719176470588235,0.1397749999999999,0.235,0.0620714285714285,0
peptide_nm_132,0.3867,0.1684647058823529,0.1222875,0.2634533333333332,0.2527928571428571,-0.2203611111111111,-0.2815529411764705,-0.25741875,-0.2433333333333333,-0.2880285714285714,0.1850444444444444,0.1253588235294117,0.1447249999999999,0.1377133333333333,0.14765,0.4985055555555555,0.3362176470588235,0.3537499999999999,0.3050933333333333,0.2954071428571428,-0.2178722222222222,-0.1663176470588234,-0.1078374999999999,-0.19124,-0.1252214285714285,0.2745333333333333,0.0778235294117647,0.0748875,0.0306933333333333,0.1020714285714285,0
peptide_nm_133,0.3742823529411764,0.0786625,0.1149066666666666,0.0639571428571428,0.0529923076923077,-0.1918058823529411,-0.0295249999999999,-0.2422199999999999,-0.0674285714285714,-0.1891384615384615,0.1033647058823529,0.2487437499999999,0.1741066666666667,0.1613714285714285,0.0395538461538461,0.6308705882352941,0.10314375,0.2196066666666666,0.1311571428571428,0.2405076923076923,-0.1448882352941176,-0.136525,-0.1609933333333333,-0.2947,-0.1019692307692307,0.4045705882352942,0.2400125,0.1326933333333333,0.0757714285714285,0.0578307692307692,0
peptide_nm_134,0.634109090909091,0.1653100000000001,0.1180222222222222,0.47725,0.1688857142857143,-0.2777545454545454,-0.30565,-0.2410222222222222,-0.21695,-0.4967714285714285,0.2386090909090908,0.2850499999999999,0.2545333333333333,0.1997749999999999,0.2410428571428571,0.4760818181818182,0.3797,0.2852777777777777,0.2643749999999999,0.3012571428571428,-0.2242545454545455,-0.24862,-0.2185888888888888,-0.2135875,-0.2147285714285714,0.2303727272727272,0.19202,0.2083555555555555,0.194025,0.1887428571428571,0
peptide_nm_135,0.3601368421052631,-0.0580444444444444,0.1236117647058823,-0.0954125,0.0826466666666666,-0.0702947368421052,-0.0929944444444444,0.0087411764705882,-0.1226562499999999,-0.1224066666666666,0.0453210526315789,0.1397111111111111,0.0767941176470587,0.164075,0.0625466666666666,0.5328315789473685,0.1016111111111111,-0.0200529411764705,-0.0421499999999999,-0.0690066666666666,-0.0158368421052631,-0.0358277777777778,-0.1518058823529412,-0.1115499999999999,-0.1170733333333333,0.4150947368421052,0.2825833333333333,0.2489529411764705,0.295,0.3259466666666666,0
peptide_nm_136,0.4456214285714286,-0.0022307692307692,0.0454333333333333,0.241790909090909,-0.1385499999999999,-0.1960785714285714,-0.081,0.1106666666666666,-0.0872363636363636,0.00987,0.1375857142857143,0.0522692307692307,0.1754166666666666,0.2852727272727273,0.03284,0.55225,-0.1142692307692307,0.0823166666666666,-0.2710636363636364,0.18807,0.0755357142857143,-0.1251615384615384,-0.1855416666666667,-0.1975636363636363,0.08014,0.5493285714285714,0.1732230769230769,0.2637,0.1269818181818181,0.2768199999999999,0
peptide_nm_137,0.3571888888888888,0.1306192307692307,0.148136,0.0709041666666666,0.0593391304347826,-0.1741296296296296,-0.0732730769230769,-0.0711519999999999,0.0108583333333333,-0.0613739130434782,0.0737148148148148,0.1394961538461538,0.104348,0.0984666666666666,0.0636608695652174,0.4387111111111111,0.2435115384615384,0.215576,0.1885208333333332,0.1540739130434782,-0.1644074074074074,-0.2216999999999999,-0.115984,-0.1129,-0.069495652173913,0.3541962962962963,0.133326923076923,0.0636719999999999,0.0950541666666667,0.039295652173913,0
peptide_nm_138,0.2659999999999999,0.0334583333333333,-0.1340090909090909,-0.1052999999999999,0.0349666666666666,-0.1539076923076923,-0.05925,0.0281272727272727,0.0846799999999999,-0.0363888888888888,0.1105153846153846,0.1223666666666666,-0.0401636363636363,-0.0468599999999999,0.0377666666666666,0.4818538461538461,0.210825,0.0366727272727272,-0.03727,-0.0822,-0.1872846153846153,-0.2611833333333333,-0.1341272727272727,-0.0747299999999999,-0.238611111111111,0.3795615384615385,0.2471166666666666,0.1453090909090909,0.21584,0.2390444444444444,0
peptide_nm_139,0.4108277777777778,0.1610603773584905,0.0626480769230769,0.0688647058823529,0.064582,-0.1391981481481481,-0.141554716981132,-0.1037384615384615,-0.0972490196078431,-0.1249859999999999,0.1421166666666667,0.1506245283018868,0.0894673076923076,0.179721568627451,0.11772,0.3635574074074074,0.1402716981132075,0.1175653846153846,0.1420313725490196,0.128798,-0.1398185185185184,-0.1792679245283018,-0.1009461538461538,-0.1689392156862745,-0.105054,0.3532481481481481,0.0859528301886792,0.1208692307692307,0.081156862745098,0.1690659999999999,0
peptide_nm_140,0.4819529411764706,0.2803000000000001,0.2768533333333333,0.3022928571428572,0.3564307692307693,-0.3604882352941177,-0.26245,-0.3609066666666667,-0.3673785714285713,-0.4129461538461538,0.2329470588235294,0.064675,0.2481599999999999,0.3140857142857142,0.1955384615384615,0.4561588235294118,0.3292874999999999,0.3225066666666665,0.3296714285714284,0.3505615384615384,-0.3021705882352941,-0.142225,-0.1083666666666666,-0.1897214285714286,-0.2168153846153846,0.4236529411764705,0.0522375,0.0301066666666666,-0.0141714285714285,0.0176538461538461,0
peptide_nm_141,0.4447347826086956,0.3174727272727273,0.2863,0.344035,0.2838684210526315,-0.2834347826086956,-0.0907999999999999,-0.1215190476190476,-0.158315,-0.1225421052631578,0.3036826086956521,0.3096090909090909,0.2286809523809524,0.34255,0.3156315789473684,0.3138565217391305,0.0336181818181818,0.0146571428571428,0.0895649999999999,0.0768315789473684,-0.0780347826086956,-0.2088090909090908,-0.0625809523809523,-0.1770749999999999,-0.2334631578947368,0.4531173913043476,0.1461636363636363,0.2167761904761904,0.28372,0.171578947368421,0
peptide_nm_142,0.3433923076923077,0.1446749999999999,-0.0429181818181818,0.0481799999999999,0.2044666666666666,-0.2482615384615384,-0.1061416666666666,-0.1848090909090908,-0.1324499999999999,-0.1446,0.1262999999999999,0.15185,0.1283363636363636,0.05856,0.0373888888888888,0.5484692307692308,0.0615333333333333,0.1915,0.26119,0.1508444444444444,-0.1651846153846153,-0.0963333333333333,-0.2277727272727272,-0.10209,-0.0521555555555555,0.3820384615384615,0.2163083333333333,0.1700454545454545,0.16415,0.1387222222222222,0
peptide_nm_143,0.4115374999999999,-0.0508733333333332,-0.0286499999999999,-0.185976923076923,0.0624916666666666,-0.04303125,0.0331933333333333,0.0073857142857142,-0.0778384615384615,0.1926166666666666,-0.04005,-0.0011399999999999,0.0680642857142857,0.0791230769230769,0.2428166666666666,0.46305625,-0.0372333333333333,-0.0384928571428571,-0.1584,0.0300916666666666,0.0610187499999999,-0.1031999999999999,-0.0866214285714285,-0.1763076923076923,-0.1171833333333333,0.4733125000000001,0.22506,0.1565142857142857,0.1744153846153846,0.1101333333333333,0
peptide_nm_144,0.595975,0.3529818181818181,0.36416,0.4443333333333333,0.414875,-0.4586083333333333,-0.4727181818181817,-0.4264500000000001,-0.5957111111111111,-0.5563125,0.3879166666666666,0.4025818181818181,0.33824,0.4184444444444444,0.4092874999999999,0.5748000000000001,0.5465363636363636,0.5442199999999999,0.5476888888888889,0.5427624999999999,-0.4079583333333332,-0.4147272727272728,-0.40639,-0.3572333333333333,-0.3991625,0.4266416666666666,0.3341818181818182,0.36288,0.3384222222222222,0.400875,0
peptide_nm_145,0.4241413793103448,0.1484285714285714,0.0705333333333333,0.1116269230769231,0.1812759999999999,-0.2404965517241379,0.0028964285714285,0.0135185185185185,-0.1333153846153846,-0.27268,0.1997586206896552,0.2012071428571429,0.1681962962962963,0.2394076923076923,0.166644,0.5147586206896552,0.0196464285714285,-0.1809925925925926,0.0252653846153846,0.4231039999999999,-0.1049172413793103,-0.1957642857142857,-0.1988629629629629,-0.1000461538461538,-0.11992,0.4391206896551723,0.2763785714285715,0.2757481481481481,0.2630230769230769,0.334132,0
peptide_nm_146,0.3187285714285714,0.1350615384615384,0.1082916666666666,0.0316727272727272,0.1807799999999999,-0.1940642857142856,-0.1639923076923076,-0.1121333333333333,-0.0530909090909091,-0.0842899999999999,0.1258571428571428,0.0043307692307692,0.0785,0.1098727272727272,0.2720399999999999,0.4974642857142857,0.0345153846153846,-0.0070166666666666,0.1248454545454545,-0.08835,0.0309071428571428,-0.0444230769230769,-0.1061083333333333,-0.1324272727272727,-0.1778,0.2721,0.1618461538461538,0.14535,0.0805454545454545,0.15518,0
