,PAAC_Xc1.A,PAAC_Xc1.R,PAAC_Xc1.N,PAAC_Xc1.D,PAAC_Xc1.C,PAAC_Xc1.Q,PAAC_Xc1.E,PAAC_Xc1.G,PAAC_Xc1.H,PAAC_Xc1.I,PAAC_Xc1.L,PAAC_Xc1.K,PAAC_Xc1.M,PAAC_Xc1.F,PAAC_Xc1.P,PAAC_Xc1.S,PAAC_Xc1.T,PAAC_Xc1.W,PAAC_Xc1.Y,PAAC_Xc1.V,PAAC_Xc2.lambda1,PAAC_Xc2.lambda2,PAAC_Xc2.lambda3,y
peptide_nm_61,2.299903506516904,1.5332690043446024,0.0,1.5332690043446024,0.0,1.5332690043446024,3.833172510861506,0.7666345021723012,0.7666345021723012,0.7666345021723012,0.7666345021723012,0.0,0.0,0.7666345021723012,0.7666345021723012,0.7666345021723012,0.7666345021723012,0.0,0.0,1.5332690043446024,0.0672524243729666,0.0883351516923423,0.0777779217623898,0
peptide_nm_62,1.7058914150437503,0.0,0.0,0.0,0.0,1.7058914150437503,0.8529457075218753,0.8529457075218753,0.0,0.0,1.7058914150437503,0.0,0.0,0.0,0.8529457075218753,0.8529457075218753,0.0,0.0,0.0,0.8529457075218753,0.0498878746957538,0.0428982751229392,0.0542681426594316,0
peptide_nm_63,1.5395596901445965,0.7697798450722982,0.7697798450722982,1.5395596901445965,0.0,0.7697798450722982,1.5395596901445965,0.0,0.0,0.0,2.309339535216895,0.7697798450722982,0.0,0.0,0.7697798450722982,1.5395596901445965,1.5395596901445965,0.7697798450722982,0.0,0.0,0.0792935557488523,0.06931821852275,0.0816083806560993,0
peptide_nm_64,0.0,0.0,2.253952101121612,0.7513173670405373,0.0,0.0,0.7513173670405373,1.5026347340810746,0.7513173670405373,1.5026347340810746,1.5026347340810746,2.253952101121612,0.7513173670405373,1.5026347340810746,0.7513173670405373,2.253952101121612,0.7513173670405373,0.7513173670405373,1.5026347340810746,0.0,0.0936372958946709,0.0729622961975233,0.0820830408672684,0
peptide_nm_65,0.8047562880543275,0.0,1.609512576108655,0.0,0.0,1.609512576108655,0.0,0.8047562880543275,1.609512576108655,0.8047562880543275,0.8047562880543275,1.609512576108655,0.0,0.8047562880543275,0.0,1.609512576108655,0.0,0.0,0.0,2.4142688641629824,0.0655341498368945,0.0608781118307946,0.0688314502779834,0
peptide_nm_66,0.8235685062986419,0.8235685062986419,3.2942740251945675,1.6471370125972835,2.470705518895925,0.0,0.0,0.8235685062986419,0.0,2.470705518895925,0.0,1.6471370125972835,0.0,0.8235685062986419,1.6471370125972835,1.6471370125972835,0.8235685062986419,0.0,0.0,0.0,0.0423666143988534,0.0617762599708534,0.0722886193316512,0
peptide_nm_67,0.7074174198011677,2.122252259403503,0.0,1.4148348396023354,0.0,0.0,3.5370870990058387,1.4148348396023354,0.0,0.7074174198011677,0.0,1.4148348396023354,0.7074174198011677,0.7074174198011677,0.7074174198011677,0.0,0.0,0.7074174198011677,0.7074174198011677,0.0,0.0989625917539426,0.0944848905060617,0.0991350979388279,0
peptide_nm_68,0.0,0.0,0.0,1.5713968120245752,0.0,0.0,0.7856984060122876,0.7856984060122876,0.7856984060122876,0.0,0.0,2.3570952180368625,0.7856984060122876,0.0,1.5713968120245752,0.0,0.7856984060122876,0.0,0.7856984060122876,2.3570952180368625,0.0778856573740605,0.071676138795855,0.0647397978177967,0
peptide_nm_69,6.161369841375652,1.540342460343913,0.0,0.0,0.0,0.7701712301719565,0.0,1.540342460343913,0.7701712301719565,3.080684920687826,0.7701712301719565,0.7701712301719565,0.7701712301719565,1.540342460343913,0.7701712301719565,1.540342460343913,0.7701712301719565,0.7701712301719565,0.0,0.7701712301719565,0.0776876649472548,0.0720883103737951,0.0800527945069936,0
peptide_nm_70,0.7589533684822959,0.7589533684822959,0.7589533684822959,0.7589533684822959,0.0,0.0,0.7589533684822959,0.0,0.0,1.5179067369645918,0.7589533684822959,0.7589533684822959,0.0,0.0,0.0,0.0,1.5179067369645918,0.0,0.0,0.7589533684822959,0.0631717026139252,0.0971164867392334,0.0807584421645454,0
peptide_nm_71,0.8679471788723943,0.0,0.0,0.0,0.0,1.7358943577447885,0.0,0.0,0.0,0.0,3.471788715489577,0.0,0.0,0.8679471788723943,0.0,1.7358943577447885,0.8679471788723943,0.0,0.0,0.0,0.0454970997628177,0.0535475977385226,0.0330081236262653,0
peptide_nm_72,0.7762662031089469,0.7762662031089469,0.0,0.7762662031089469,0.0,0.7762662031089469,0.7762662031089469,0.7762662031089469,0.7762662031089469,2.3287986093268405,1.5525324062178938,0.7762662031089469,1.5525324062178938,0.0,0.0,1.5525324062178938,0.0,0.0,0.0,0.7762662031089469,0.0670777204144028,0.0902324661597186,0.0664236103169317,0
peptide_nm_73,0.7037829362574562,2.1113488087723686,0.7037829362574562,0.7037829362574562,0.0,0.7037829362574562,0.7037829362574562,0.7037829362574562,0.7037829362574562,1.4075658725149125,1.4075658725149125,0.7037829362574562,0.0,0.0,0.0,0.0,2.1113488087723686,0.0,0.0,0.0,0.0968097073990151,0.1018562890317613,0.0975510673117672,0
peptide_nm_74,0.0,0.0,1.6156683033026429,0.8078341516513214,0.0,0.0,0.0,0.0,0.8078341516513214,1.6156683033026429,0.8078341516513214,0.8078341516513214,0.0,1.6156683033026429,1.6156683033026429,0.8078341516513214,0.0,0.0,0.8078341516513214,0.0,0.0654132997756552,0.0687483818242981,0.0580041667487252,0
